epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670836864,2026-03-28T00.07.16.864,40.952,67.561,27.439,21.280
1774670836874,2026-03-28T00.07.16.874,40.962,73.354,26.098,22.805
1774670836885,2026-03-28T00.07.16.885,40.973,78.963,27.988,24.756
1774670836893,2026-03-28T00.07.16.893,40.981,83.049,31.037,26.951
1774670836904,2026-03-28T00.07.16.904,40.992,86.768,35.061,29.329
1774670836914,2026-03-28T00.07.16.914,41.002,90.793,39.268,31.220
1774670836924,2026-03-28T00.07.16.924,41.012,94.329,42.866,32.561
1774670836933,2026-03-28T00.07.16.933,41.021,95.427,45.366,34.451
1774670836943,2026-03-28T00.07.16.943,41.031,96.037,45.305,36.098
1774670836954,2026-03-28T00.07.16.954,41.042,96.951,43.780,37.134
1774670836964,2026-03-28T00.07.16.964,41.052,99.451,41.098,39.085
1774670836973,2026-03-28T00.07.16.973,41.061,102.988,39.817,41.037
1774670836983,2026-03-28T00.07.16.983,41.071,107.500,41.890,42.500
1774670836993,2026-03-28T00.07.16.993,41.081,113.171,47.134,44.329
1774670837003,2026-03-28T00.07.17.003,41.091,117.866,52.805,47.683
1774670837012,2026-03-28T00.07.17.012,41.100,120.976,53.841,50.976
1774670837022,2026-03-28T00.07.17.022,41.110,121.585,49.085,52.439
1774670837033,2026-03-28T00.07.17.033,41.121,120.671,40.915,52.317
1774670837043,2026-03-28T00.07.17.043,41.131,119.695,31.280,51.524
1774670837052,2026-03-28T00.07.17.052,41.140,120.000,21.890,51.463
1774670837062,2026-03-28T00.07.17.062,41.150,123.049,13.232,51.524
1774670837072,2026-03-28T00.07.17.072,41.160,127.683,7.927,54.512
1774670837082,2026-03-28T00.07.17.082,41.170,133.171,9.451,57.927
1774670837091,2026-03-28T00.07.17.091,41.179,138.841,20.244,60.000
1774670837101,2026-03-28T00.07.17.101,41.189,143.537,37.378,62.988
1774670837112,2026-03-28T00.07.17.112,41.200,148.598,58.780,67.866
1774670837122,2026-03-28T00.07.17.122,41.210,149.878,78.415,73.659
1774670837131,2026-03-28T00.07.17.131,41.219,145.366,91.341,77.134
1774670837141,2026-03-28T00.07.17.141,41.229,140.793,98.354,77.500
1774670837151,2026-03-28T00.07.17.151,41.239,138.902,94.268,78.780
1774670837162,2026-03-28T00.07.17.162,41.250,140.549,76.402,81.585
1774670837170,2026-03-28T00.07.17.170,41.258,148.049,51.280,86.524
1774670837181,2026-03-28T00.07.17.181,41.269,157.622,33.537,92.683
1774670837191,2026-03-28T00.07.17.191,41.279,166.037,28.476,97.744
1774670837201,2026-03-28T00.07.17.201,41.289,170.366,33.720,102.134
1774670837210,2026-03-28T00.07.17.210,41.298,172.561,44.024,105.427
1774670837220,2026-03-28T00.07.17.220,41.308,169.207,55.793,105.976
1774670837230,2026-03-28T00.07.17.230,41.318,160.305,63.841,100.854
1774670837241,2026-03-28T00.07.17.241,41.329,151.707,66.951,92.439
1774670837249,2026-03-28T00.07.17.249,41.337,144.817,62.439,86.829
1774670837260,2026-03-28T00.07.17.260,41.348,144.390,52.439,85.122
1774670837270,2026-03-28T00.07.17.270,41.358,147.805,41.159,88.354
1774670837280,2026-03-28T00.07.17.280,41.368,152.256,33.537,91.037
1774670837289,2026-03-28T00.07.17.289,41.377,157.744,33.537,92.439
1774670837299,2026-03-28T00.07.17.299,41.387,162.439,41.463,93.841
1774670837309,2026-03-28T00.07.17.309,41.397,165.488,52.256,97.439
1774670837320,2026-03-28T00.07.17.320,41.408,164.207,60.854,99.268
1774670837329,2026-03-28T00.07.17.329,41.417,158.720,62.012,93.902
1774670837339,2026-03-28T00.07.17.339,41.427,154.024,57.439,88.293
1774670837349,2026-03-28T00.07.17.349,41.437,150.671,48.902,87.683
1774670837359,2026-03-28T00.07.17.359,41.447,149.756,39.634,85.854
1774670837368,2026-03-28T00.07.17.368,41.456,150.793,33.293,85.122
1774670837378,2026-03-28T00.07.17.378,41.466,151.402,34.024,85.793
1774670837389,2026-03-28T00.07.17.389,41.477,151.463,42.134,83.720
1774670837397,2026-03-28T00.07.17.397,41.485,149.695,52.561,81.829
1774670837408,2026-03-28T00.07.17.408,41.496,145.671,58.110,81.646
1774670837418,2026-03-28T00.07.17.418,41.506,138.659,55.549,77.256
1774670837428,2026-03-28T00.07.17.428,41.516,130.427,47.683,70.610
1774670837437,2026-03-28T00.07.17.437,41.525,122.317,38.415,64.817
1774670837447,2026-03-28T00.07.17.447,41.535,115.305,27.683,60.366
1774670837457,2026-03-28T00.07.17.457,41.545,109.390,18.354,59.024
1774670837468,2026-03-28T00.07.17.468,41.556,104.024,14.085,56.707
1774670837476,2026-03-28T00.07.17.476,41.564,99.024,16.341,53.293
1774670837487,2026-03-28T00.07.17.487,41.575,94.939,20.854,51.585
1774670837497,2026-03-28T00.07.17.497,41.585,92.866,23.415,50.854
1774670837507,2026-03-28T00.07.17.507,41.595,91.037,23.598,50.366
1774670837516,2026-03-28T00.07.17.516,41.604,90.305,21.098,49.390
1774670837526,2026-03-28T00.07.17.526,41.614,90.427,17.683,49.268
1774670837537,2026-03-28T00.07.17.537,41.625,90.854,16.463,48.963
1774670837547,2026-03-28T00.07.17.547,41.635,91.037,16.829,49.878
1774670837556,2026-03-28T00.07.17.556,41.644,91.707,18.415,49.939
1774670837566,2026-03-28T00.07.17.566,41.654,92.073,18.659,52.195
1774670837576,2026-03-28T00.07.17.576,41.664,91.951,21.220,51.463
1774670837586,2026-03-28T00.07.17.586,41.674,92.134,23.780,52.073
1774670837595,2026-03-28T00.07.17.595,41.683,91.585,25.915,53.049
1774670837605,2026-03-28T00.07.17.605,41.693,90.305,27.378,53.110
1774670837616,2026-03-28T00.07.17.616,41.704,88.537,27.622,52.927
1774670837626,2026-03-28T00.07.17.626,41.714,85.915,28.598,52.378
1774670837635,2026-03-28T00.07.17.635,41.723,82.073,27.744,52.561
1774670837645,2026-03-28T00.07.17.645,41.733,77.622,27.805,49.329
1774670837655,2026-03-28T00.07.17.655,41.743,74.451,27.500,44.878
1774670837665,2026-03-28T00.07.17.665,41.753,66.646,30.366,42.561
1774670837674,2026-03-28T00.07.17.674,41.762,55.610,40.061,40.366
1774670837684,2026-03-28T00.07.17.684,41.772,47.317,44.695,35.183
1774670837695,2026-03-28T00.07.17.695,41.783,38.720,41.159,31.037
1774670837705,2026-03-28T00.07.17.705,41.793,28.902,34.268,26.829
1774670837714,2026-03-28T00.07.17.714,41.802,21.220,24.756,21.707
1774670837724,2026-03-28T00.07.17.724,41.812,14.329,13.780,16.585
1774670837734,2026-03-28T00.07.17.734,41.822,8.354,3.415,11.220
1774670837745,2026-03-28T00.07.17.745,41.833,2.866,-3.780,5.915
1774670837753,2026-03-28T00.07.17.753,41.841,-1.585,-9.329,1.402
1774670837764,2026-03-28T00.07.17.764,41.852,-5.610,-13.902,-2.805
1774670837774,2026-03-28T00.07.17.774,41.862,-10.854,-16.890,-6.890
1774670837784,2026-03-28T00.07.17.784,41.872,-16.585,-18.598,-11.463
1774670837793,2026-03-28T00.07.17.793,41.881,-23.110,-18.659,-15.366
1774670837803,2026-03-28T00.07.17.803,41.891,-29.085,-19.573,-18.659
1774670837813,2026-03-28T00.07.17.813,41.901,-34.329,-21.646,-21.707
1774670837824,2026-03-28T00.07.17.824,41.912,-39.573,-24.817,-24.207
1774670837832,2026-03-28T00.07.17.832,41.920,-44.146,-28.293,-27.317
1774670837843,2026-03-28T00.07.17.843,41.931,-47.744,-32.317,-31.524
1774670837853,2026-03-28T00.07.17.853,41.941,-51.159,-35.610,-36.768
1774670837863,2026-03-28T00.07.17.863,41.951,-55.305,-37.561,-40.915
1774670837872,2026-03-28T00.07.17.872,41.960,-60.000,-40.366,-44.390
1774670837882,2026-03-28T00.07.17.882,41.970,-64.085,-45.793,-47.683
1774670837892,2026-03-28T00.07.17.892,41.980,-67.195,-52.134,-51.463
1774670837903,2026-03-28T00.07.17.903,41.991,-70.244,-56.159,-53.780
1774670837912,2026-03-28T00.07.17.912,42.000,-74.756,-55.610,-54.268
1774670837922,2026-03-28T00.07.17.922,42.010,-79.024,-50.793,-55.915
1774670837932,2026-03-28T00.07.17.932,42.020,-83.232,-48.659,-59.390
1774670837941,2026-03-28T00.07.17.941,42.029,-86.341,-51.707,-62.012
1774670837951,2026-03-28T00.07.17.951,42.039,-91.159,-54.512,-63.902
1774670837961,2026-03-28T00.07.17.961,42.049,-98.476,-54.817,-67.073
1774670837972,2026-03-28T00.07.17.972,42.060,-105.610,-52.500,-71.402
1774670837980,2026-03-28T00.07.17.980,42.068,-112.622,-47.805,-74.817
1774670837991,2026-03-28T00.07.17.991,42.079,-120.427,-41.707,-78.049
1774670838001,2026-03-28T00.07.18.001,42.089,-127.866,-36.829,-81.341
1774670838011,2026-03-28T00.07.18.011,42.099,-133.598,-32.622,-83.171
1774670838020,2026-03-28T00.07.18.020,42.108,-138.720,-31.280,-84.573
1774670838030,2026-03-28T00.07.18.030,42.118,-143.902,-32.134,-86.402
1774670838040,2026-03-28T00.07.18.040,42.128,-147.927,-34.573,-88.171
1774670838051,2026-03-28T00.07.18.051,42.139,-151.890,-39.634,-90.366
1774670838059,2026-03-28T00.07.18.059,42.147,-155.549,-47.256,-92.866
1774670838070,2026-03-28T00.07.18.070,42.158,-159.024,-54.146,-94.939
1774670838080,2026-03-28T00.07.18.080,42.168,-161.768,-58.415,-97.073
1774670838090,2026-03-28T00.07.18.090,42.178,-164.939,-59.268,-98.780
1774670838099,2026-03-28T00.07.18.099,42.187,-168.963,-57.317,-99.573
1774670838109,2026-03-28T00.07.18.109,42.197,-171.585,-55.000,-99.329
1774670838120,2026-03-28T00.07.18.120,42.208,-174.268,-52.378,-98.902
1774670838130,2026-03-28T00.07.18.130,42.218,-176.890,-49.512,-98.171
1774670838139,2026-03-28T00.07.18.139,42.227,-179.390,-45.610,-96.585
1774670838149,2026-03-28T00.07.18.149,42.237,-181.829,-43.598,-94.695
1774670838159,2026-03-28T00.07.18.159,42.247,-184.024,-45.793,-92.622
1774670838169,2026-03-28T00.07.18.169,42.257,-185.915,-47.683,-92.134
1774670838178,2026-03-28T00.07.18.178,42.266,-187.195,-45.061,-93.110
1774670838188,2026-03-28T00.07.18.188,42.276,-187.317,-39.329,-92.134
1774670838199,2026-03-28T00.07.18.199,42.287,-186.768,-32.073,-90.976
1774670838209,2026-03-28T00.07.18.209,42.297,-185.244,-25.793,-90.976
1774670838218,2026-03-28T00.07.18.218,42.306,-183.780,-23.659,-87.744
1774670838228,2026-03-28T00.07.18.228,42.316,-182.073,-26.768,-85.305
1774670838238,2026-03-28T00.07.18.238,42.326,-179.329,-34.146,-84.390
1774670838248,2026-03-28T00.07.18.248,42.336,-176.707,-40.610,-80.976
1774670838257,2026-03-28T00.07.18.257,42.345,-175.793,-41.646,-79.695
1774670838267,2026-03-28T00.07.18.267,42.355,-175.427,-40.976,-76.463
1774670838278,2026-03-28T00.07.18.278,42.366,-176.829,-40.732,-73.415
1774670838288,2026-03-28T00.07.18.288,42.376,-177.195,-44.146,-70.976
1774670838297,2026-03-28T00.07.18.297,42.385,-174.634,-57.805,-62.378
1774670838307,2026-03-28T00.07.18.307,42.395,-170.610,-78.841,-54.695
1774670838317,2026-03-28T00.07.18.317,42.405,-166.524,-94.024,-52.561
1774670838328,2026-03-28T00.07.18.328,42.416,-166.280,-92.012,-53.476
1774670838336,2026-03-28T00.07.18.336,42.424,-166.951,-76.341,-54.085
1774670838347,2026-03-28T00.07.18.347,42.435,-167.317,-57.561,-53.415
1774670838357,2026-03-28T00.07.18.357,42.445,-166.402,-46.098,-51.341
1774670838367,2026-03-28T00.07.18.367,42.455,-164.573,-42.378,-50.244
1774670838376,2026-03-28T00.07.18.376,42.464,-161.829,-43.293,-49.329
1774670838386,2026-03-28T00.07.18.386,42.474,-158.354,-45.610,-49.695
1774670838396,2026-03-28T00.07.18.396,42.484,-154.695,-52.927,-47.134
1774670838407,2026-03-28T00.07.18.407,42.495,-150.793,-62.317,-44.268
1774670838415,2026-03-28T00.07.18.415,42.503,-145.793,-69.329,-43.902
1774670838426,2026-03-28T00.07.18.426,42.514,-140.976,-68.841,-43.049
1774670838436,2026-03-28T00.07.18.436,42.524,-137.256,-60.427,-42.561
1774670838445,2026-03-28T00.07.18.445,42.533,-135.183,-46.707,-41.768
1774670838455,2026-03-28T00.07.18.455,42.543,-131.951,-36.402,-40.305
1774670838465,2026-03-28T00.07.18.465,42.553,-128.780,-28.780,-38.963
1774670838475,2026-03-28T00.07.18.475,42.563,-126.341,-25.000,-36.768
1774670838484,2026-03-28T00.07.18.484,42.572,-122.561,-25.732,-33.780
1774670838495,2026-03-28T00.07.18.495,42.583,-118.415,-29.695,-30.793
1774670838505,2026-03-28T00.07.18.505,42.593,-113.415,-34.939,-29.207
1774670838515,2026-03-28T00.07.18.515,42.603,-109.756,-36.037,-27.744
1774670838524,2026-03-28T00.07.18.524,42.612,-108.537,-29.024,-27.500
1774670838534,2026-03-28T00.07.18.534,42.622,-108.171,-15.793,-27.378
1774670838544,2026-03-28T00.07.18.544,42.632,-107.378,0.671,-26.037
1774670838555,2026-03-28T00.07.18.555,42.643,-106.707,15.183,-23.537
1774670838563,2026-03-28T00.07.18.563,42.651,-105.305,23.415,-20.122
1774670838574,2026-03-28T00.07.18.574,42.662,-102.866,21.768,-16.463
1774670838584,2026-03-28T00.07.18.584,42.672,-101.159,14.207,-13.476
1774670838594,2026-03-28T00.07.18.594,42.682,-100.000,6.037,-12.744
1774670838603,2026-03-28T00.07.18.603,42.691,-99.268,-2.317,-12.866
1774670838613,2026-03-28T00.07.18.613,42.701,-97.805,-8.720,-14.939
1774670838623,2026-03-28T00.07.18.623,42.711,-96.159,-8.232,-19.390
1774670838634,2026-03-28T00.07.18.634,42.722,-94.085,0.244,-23.232
1774670838642,2026-03-28T00.07.18.642,42.730,-90.915,14.451,-25.610
1774670838653,2026-03-28T00.07.18.653,42.741,-85.183,28.293,-24.329
1774670838663,2026-03-28T00.07.18.663,42.751,-76.524,35.854,-20.915
1774670838673,2026-03-28T00.07.18.673,42.761,-61.768,32.683,-16.220
1774670838682,2026-03-28T00.07.18.682,42.770,-43.171,23.963,-10.854
1774670838692,2026-03-28T00.07.18.692,42.780,-22.073,14.634,-3.720
1774670838703,2026-03-28T00.07.18.703,42.791,-0.366,5.244,4.512
1774670838713,2026-03-28T00.07.18.713,42.801,20.000,-2.744,11.402
1774670838722,2026-03-28T00.07.18.722,42.810,39.451,-5.183,15.732
1774670838732,2026-03-28T00.07.18.732,42.820,56.098,-1.037,20.549
1774670838742,2026-03-28T00.07.18.742,42.830,69.146,7.317,25.305
1774670838752,2026-03-28T00.07.18.752,42.840,77.927,14.512,29.024
1774670838761,2026-03-28T00.07.18.761,42.849,84.085,16.890,30.793
1774670838771,2026-03-28T00.07.18.771,42.859,89.268,14.878,31.220
1774670838782,2026-03-28T00.07.18.782,42.870,94.329,9.207,30.183
1774670838792,2026-03-28T00.07.18.792,42.880,100.366,1.463,28.963
1774670838801,2026-03-28T00.07.18.801,42.889,107.622,-5.671,27.988
1774670838811,2026-03-28T00.07.18.811,42.899,116.159,-9.146,28.110
1774670838821,2026-03-28T00.07.18.821,42.909,125.366,-8.049,29.512
1774670838831,2026-03-28T00.07.18.831,42.919,134.939,-2.805,31.463
1774670838840,2026-03-28T00.07.18.840,42.928,143.537,5.366,33.780
1774670838850,2026-03-28T00.07.18.850,42.938,150.549,14.451,37.378
1774670838861,2026-03-28T00.07.18.861,42.949,156.159,22.256,42.073
1774670838871,2026-03-28T00.07.18.871,42.959,159.634,27.683,47.561
1774670838880,2026-03-28T00.07.18.880,42.968,162.500,28.780,52.744
1774670838890,2026-03-28T00.07.18.890,42.978,165.183,26.402,56.829
1774670838900,2026-03-28T00.07.18.900,42.988,165.488,28.415,59.512
1774670838911,2026-03-28T00.07.18.911,42.999,165.183,40.000,61.707
1774670838919,2026-03-28T00.07.18.919,43.007,164.268,59.939,65.000
1774670838930,2026-03-28T00.07.18.930,43.018,161.341,83.293,68.049
1774670838940,2026-03-28T00.07.18.940,43.028,158.415,103.598,69.878
1774670838950,2026-03-28T00.07.18.950,43.038,155.427,115.305,70.793
1774670838959,2026-03-28T00.07.18.959,43.047,151.463,113.659,74.085
1774670838969,2026-03-28T00.07.18.969,43.057,148.598,99.695,77.744
1774670838979,2026-03-28T00.07.18.979,43.067,150.122,76.524,78.720
1774670838988,2026-03-28T00.07.18.988,43.076,154.939,49.573,78.963
1774670838998,2026-03-28T00.07.18.998,43.086,160.976,27.683,78.598
1774670839009,2026-03-28T00.07.19.009,43.097,166.890,16.280,80.000
1774670839019,2026-03-28T00.07.19.019,43.107,171.951,14.756,82.256
1774670839028,2026-03-28T00.07.19.028,43.116,172.866,21.524,82.927
1774670839038,2026-03-28T00.07.19.038,43.126,169.634,31.280,80.305
1774670839048,2026-03-28T00.07.19.048,43.136,164.817,36.280,76.037
1774670839058,2026-03-28T00.07.19.058,43.146,159.756,34.024,73.476
1774670839067,2026-03-28T00.07.19.067,43.155,155.488,29.390,69.939
1774670839078,2026-03-28T00.07.19.078,43.166,154.573,24.756,65.549
1774670839088,2026-03-28T00.07.19.088,43.176,156.524,20.854,66.037
1774670839098,2026-03-28T00.07.19.098,43.186,160.061,18.659,69.268
1774670839107,2026-03-28T00.07.19.107,43.195,162.683,19.756,71.037
1774670839117,2026-03-28T00.07.19.117,43.205,165.610,20.610,71.707
1774670839127,2026-03-28T00.07.19.127,43.215,164.634,17.439,73.659
1774670839138,2026-03-28T00.07.19.138,43.226,160.427,9.756,71.037
1774670839146,2026-03-28T00.07.19.146,43.234,156.341,1.341,64.024
1774670839157,2026-03-28T00.07.19.157,43.245,151.159,-3.902,58.963
1774670839167,2026-03-28T00.07.19.167,43.255,145.122,-5.244,54.329
1774670839177,2026-03-28T00.07.19.177,43.265,141.524,-2.683,50.610
1774670839186,2026-03-28T00.07.19.186,43.274,140.122,0.427,51.220
1774670839196,2026-03-28T00.07.19.196,43.284,140.732,1.220,54.390
1774670839206,2026-03-28T00.07.19.206,43.294,142.195,1.037,55.915
1774670839217,2026-03-28T00.07.19.217,43.305,144.634,0.549,54.756
1774670839225,2026-03-28T00.07.19.225,43.313,146.402,1.220,52.927
1774670839236,2026-03-28T00.07.19.236,43.324,145.854,2.500,52.439
1774670839246,2026-03-28T00.07.19.246,43.334,143.537,6.037,51.280
1774670839256,2026-03-28T00.07.19.256,43.344,141.159,11.341,47.378
1774670839265,2026-03-28T00.07.19.265,43.353,138.841,19.146,45.244
1774670839275,2026-03-28T00.07.19.275,43.363,138.049,30.000,48.049
1774670839286,2026-03-28T00.07.19.286,43.374,138.902,42.439,52.378
1774670839296,2026-03-28T00.07.19.296,43.384,138.963,55.366,56.707
1774670839305,2026-03-28T00.07.19.305,43.393,139.207,62.622,61.951
1774670839315,2026-03-28T00.07.19.315,43.403,139.024,60.183,67.378
1774670839325,2026-03-28T00.07.19.325,43.413,139.146,47.500,71.280
1774670839335,2026-03-28T00.07.19.335,43.423,137.500,29.024,71.280
1774670839344,2026-03-28T00.07.19.344,43.432,133.110,12.256,63.476
1774670839354,2026-03-28T00.07.19.354,43.442,126.768,5.305,54.573
1774670839365,2026-03-28T00.07.19.365,43.453,120.915,7.988,51.220
1774670839375,2026-03-28T00.07.19.375,43.463,116.341,15.976,51.951
1774670839384,2026-03-28T00.07.19.384,43.472,111.037,25.488,52.134
1774670839394,2026-03-28T00.07.19.394,43.482,106.890,31.220,50.976
1774670839404,2026-03-28T00.07.19.404,43.492,103.659,32.500,50.915
1774670839414,2026-03-28T00.07.19.414,43.502,101.098,29.207,51.646
1774670839423,2026-03-28T00.07.19.423,43.511,98.476,20.549,51.341
1774670839433,2026-03-28T00.07.19.433,43.521,95.915,8.780,49.329
1774670839444,2026-03-28T00.07.19.444,43.532,94.329,-2.500,47.439
1774670839454,2026-03-28T00.07.19.454,43.542,92.439,-8.598,45.183
1774670839463,2026-03-28T00.07.19.463,43.551,90.183,-5.244,42.744
1774670839473,2026-03-28T00.07.19.473,43.561,87.439,4.024,42.439
1774670839483,2026-03-28T00.07.19.483,43.571,84.939,15.671,43.232
1774670839492,2026-03-28T00.07.19.492,43.580,82.195,24.878,43.841
1774670839502,2026-03-28T00.07.19.502,43.590,79.878,30.305,43.049
1774670839513,2026-03-28T00.07.19.513,43.601,77.317,33.110,41.768
1774670839523,2026-03-28T00.07.19.523,43.611,73.293,34.268,40.854
1774670839532,2026-03-28T00.07.19.532,43.620,67.500,33.720,38.110
1774670839542,2026-03-28T00.07.19.542,43.630,61.646,29.878,33.171
1774670839552,2026-03-28T00.07.19.552,43.640,55.793,22.378,29.695
1774670839562,2026-03-28T00.07.19.562,43.650,50.549,13.963,26.402
1774670839571,2026-03-28T00.07.19.571,43.659,45.976,9.329,20.976
1774670839581,2026-03-28T00.07.19.581,43.669,41.098,6.707,17.256
1774670839592,2026-03-28T00.07.19.592,43.680,36.463,2.927,14.146
1774670839602,2026-03-28T00.07.19.602,43.690,31.646,-2.134,10.305
1774670839611,2026-03-28T00.07.19.611,43.699,26.341,-6.280,6.159
1774670839621,2026-03-28T00.07.19.621,43.709,20.915,-9.573,3.049
1774670839631,2026-03-28T00.07.19.631,43.719,15.854,-13.110,0.976
1774670839642,2026-03-28T00.07.19.642,43.730,10.915,-17.134,-0.122
1774670839650,2026-03-28T00.07.19.650,43.738,5.549,-19.878,-1.890
1774670839661,2026-03-28T00.07.19.661,43.749,1.037,-20.549,-3.659
1774670839671,2026-03-28T00.07.19.671,43.759,-4.329,-19.329,-5.122
1774670839681,2026-03-28T00.07.19.681,43.769,-10.305,-15.366,-6.768
1774670839690,2026-03-28T00.07.19.690,43.778,-16.341,-10.732,-8.293
1774670839700,2026-03-28T00.07.19.700,43.788,-23.110,-7.195,-11.037
1774670839710,2026-03-28T00.07.19.710,43.798,-30.549,-6.829,-15.000
1774670839721,2026-03-28T00.07.19.721,43.809,-38.110,-10.488,-18.720
1774670839729,2026-03-28T00.07.19.729,43.817,-46.098,-17.805,-23.232
1774670839740,2026-03-28T00.07.19.740,43.828,-53.354,-28.902,-28.293
1774670839750,2026-03-28T00.07.19.750,43.838,-60.000,-38.963,-32.134
1774670839760,2026-03-28T00.07.19.760,43.848,-67.744,-45.122,-35.610
1774670839769,2026-03-28T00.07.19.769,43.857,-76.037,-47.988,-39.756
1774670839779,2026-03-28T00.07.19.779,43.867,-84.878,-46.829,-43.537
1774670839789,2026-03-28T00.07.19.789,43.877,-93.659,-44.390,-47.805
1774670839800,2026-03-28T00.07.19.800,43.888,-101.585,-44.024,-50.976
1774670839808,2026-03-28T00.07.19.808,43.896,-109.390,-44.085,-52.622
1774670839819,2026-03-28T00.07.19.819,43.907,-116.951,-45.488,-54.695
1774670839829,2026-03-28T00.07.19.829,43.917,-124.329,-48.841,-56.829
1774670839839,2026-03-28T00.07.19.839,43.927,-131.463,-52.683,-59.329
1774670839848,2026-03-28T00.07.19.848,43.936,-137.683,-55.976,-62.378
1774670839858,2026-03-28T00.07.19.858,43.946,-143.293,-59.146,-66.037
1774670839869,2026-03-28T00.07.19.869,43.957,-149.146,-61.890,-68.780
1774670839879,2026-03-28T00.07.19.879,43.967,-155.244,-61.829,-69.573
1774670839888,2026-03-28T00.07.19.888,43.976,-160.610,-59.512,-70.671
1774670839898,2026-03-28T00.07.19.898,43.986,-165.488,-56.707,-71.951
1774670839908,2026-03-28T00.07.19.908,43.996,-170.488,-55.122,-71.585
1774670839918,2026-03-28T00.07.19.918,44.006,-175.854,-55.244,-72.256
1774670839927,2026-03-28T00.07.19.927,44.015,-180.854,-56.524,-74.695
1774670839937,2026-03-28T00.07.19.937,44.025,-185.732,-57.195,-77.256
1774670839948,2026-03-28T00.07.19.948,44.036,-190.976,-54.512,-77.805
1774670839958,2026-03-28T00.07.19.958,44.046,-195.000,-48.476,-78.415
1774670839967,2026-03-28T00.07.19.967,44.055,-199.573,-42.500,-77.561
1774670839977,2026-03-28T00.07.19.977,44.065,-202.561,-38.659,-76.159
1774670839987,2026-03-28T00.07.19.987,44.075,-205.000,-37.805,-75.793
1774670839996,2026-03-28T00.07.19.996,44.084,-207.683,-37.134,-76.890
1774670840006,2026-03-28T00.07.20.006,44.094,-210.183,-35.305,-78.476
1774670840017,2026-03-28T00.07.20.017,44.105,-212.622,-34.634,-77.927
1774670840027,2026-03-28T00.07.20.027,44.115,-215.122,-40.000,-75.793
1774670840036,2026-03-28T00.07.20.036,44.124,-215.671,-52.195,-77.683
1774670840046,2026-03-28T00.07.20.046,44.134,-215.366,-65.488,-80.732
1774670840056,2026-03-28T00.07.20.056,44.144,-212.622,-76.890,-78.598
1774670840066,2026-03-28T00.07.20.066,44.154,-209.573,-80.549,-79.268
1774670840075,2026-03-28T00.07.20.075,44.163,-211.951,-71.524,-83.841
1774670840085,2026-03-28T00.07.20.085,44.173,-209.390,-64.756,-80.793
1774670840096,2026-03-28T00.07.20.096,44.184,-206.098,-59.573,-77.683
1774670840106,2026-03-28T00.07.20.106,44.194,-203.354,-53.476,-73.841
1774670840115,2026-03-28T00.07.20.115,44.203,-200.427,-47.866,-70.122
1774670840125,2026-03-28T00.07.20.125,44.213,-196.402,-41.463,-66.585
1774670840135,2026-03-28T00.07.20.135,44.223,-192.073,-36.524,-63.415
1774670840145,2026-03-28T00.07.20.145,44.233,-189.390,-32.622,-59.268
1774670840154,2026-03-28T00.07.20.154,44.242,-185.366,-31.463,-52.866
1774670840164,2026-03-28T00.07.20.164,44.252,-180.732,-37.073,-45.305
1774670840175,2026-03-28T00.07.20.175,44.263,-176.220,-44.329,-42.561
1774670840185,2026-03-28T00.07.20.185,44.273,-168.598,-50.732,-38.780
1774670840194,2026-03-28T00.07.20.194,44.282,-162.378,-50.366,-35.122
1774670840204,2026-03-28T00.07.20.204,44.292,-156.646,-44.146,-33.659
1774670840214,2026-03-28T00.07.20.214,44.302,-151.220,-36.341,-34.573
1774670840225,2026-03-28T00.07.20.225,44.313,-147.073,-26.707,-34.817
1774670840233,2026-03-28T00.07.20.233,44.321,-143.415,-21.402,-33.476
1774670840244,2026-03-28T00.07.20.244,44.332,-139.939,-24.817,-33.354
1774670840254,2026-03-28T00.07.20.254,44.342,-136.159,-32.744,-34.024
1774670840264,2026-03-28T00.07.20.264,44.352,-131.220,-40.976,-33.415
1774670840273,2026-03-28T00.07.20.273,44.361,-124.451,-44.024,-31.768
1774670840283,2026-03-28T00.07.20.283,44.371,-120.244,-41.159,-30.976
1774670840293,2026-03-28T00.07.20.293,44.381,-117.134,-33.232,-31.037
1774670840304,2026-03-28T00.07.20.304,44.392,-115.122,-19.024,-32.134
1774670840312,2026-03-28T00.07.20.312,44.400,-114.451,-7.195,-30.000
1774670840323,2026-03-28T00.07.20.323,44.411,-116.341,2.988,-30.183
1774670840333,2026-03-28T00.07.20.333,44.421,-119.207,12.744,-32.744
1774670840343,2026-03-28T00.07.20.343,44.431,-121.037,19.451,-33.902
1774670840352,2026-03-28T00.07.20.352,44.440,-122.195,26.098,-34.390
1774670840362,2026-03-28T00.07.20.362,44.450,-121.707,32.439,-31.951
1774670840372,2026-03-28T00.07.20.372,44.460,-119.268,37.500,-30.427
1774670840383,2026-03-28T00.07.20.383,44.471,-113.902,42.683,-28.537
1774670840392,2026-03-28T00.07.20.392,44.480,-108.110,50.793,-25.488
1774670840402,2026-03-28T00.07.20.402,44.490,-100.000,64.146,-20.305
1774670840412,2026-03-28T00.07.20.412,44.500,-90.549,75.061,-11.098
1774670840422,2026-03-28T00.07.20.422,44.510,-74.146,75.549,-3.659
1774670840431,2026-03-28T00.07.20.431,44.519,-52.744,66.341,0.793
