epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670837863,2026-03-28T00.07.17.863,41.962,0.629,-0.794,-0.440
1774670837872,2026-03-28T00.07.17.872,41.971,0.618,-0.792,-0.455
1774670837882,2026-03-28T00.07.17.882,41.981,0.604,-0.795,-0.467
1774670837892,2026-03-28T00.07.17.892,41.991,0.611,-0.784,-0.482
1774670837901,2026-03-28T00.07.17.901,42.000,0.644,-0.764,-0.491
1774670837912,2026-03-28T00.07.17.912,42.011,0.668,-0.759,-0.507
1774670837922,2026-03-28T00.07.17.922,42.021,0.680,-0.759,-0.522
1774670837932,2026-03-28T00.07.17.932,42.031,0.656,-0.778,-0.580
1774670837941,2026-03-28T00.07.17.941,42.040,0.659,-0.765,-0.604
1774670837951,2026-03-28T00.07.17.951,42.050,0.686,-0.747,-0.619
1774670837961,2026-03-28T00.07.17.961,42.060,0.713,-0.752,-0.657
1774670837972,2026-03-28T00.07.17.972,42.071,0.744,-0.750,-0.676
1774670837980,2026-03-28T00.07.17.980,42.079,0.749,-0.737,-0.681
1774670837991,2026-03-28T00.07.17.991,42.090,0.749,-0.726,-0.695
1774670838001,2026-03-28T00.07.18.001,42.100,0.743,-0.726,-0.709
1774670838011,2026-03-28T00.07.18.011,42.110,0.722,-0.716,-0.725
1774670838020,2026-03-28T00.07.18.020,42.119,0.705,-0.702,-0.740
1774670838030,2026-03-28T00.07.18.030,42.129,0.699,-0.691,-0.752
1774670838040,2026-03-28T00.07.18.040,42.139,0.670,-0.680,-0.757
1774670838051,2026-03-28T00.07.18.051,42.150,0.665,-0.669,-0.781
1774670838059,2026-03-28T00.07.18.059,42.158,0.676,-0.664,-0.800
1774670838070,2026-03-28T00.07.18.070,42.169,0.702,-0.646,-0.809
1774670838080,2026-03-28T00.07.18.080,42.179,0.730,-0.618,-0.814
1774670838090,2026-03-28T00.07.18.090,42.189,0.728,-0.593,-0.822
1774670838099,2026-03-28T00.07.18.099,42.198,0.714,-0.571,-0.824
1774670838109,2026-03-28T00.07.18.109,42.208,0.694,-0.542,-0.824
1774670838120,2026-03-28T00.07.18.120,42.219,0.688,-0.507,-0.833
1774670838130,2026-03-28T00.07.18.130,42.229,0.683,-0.487,-0.839
1774670838139,2026-03-28T00.07.18.139,42.238,0.651,-0.467,-0.844
1774670838149,2026-03-28T00.07.18.149,42.248,0.620,-0.443,-0.864
1774670838159,2026-03-28T00.07.18.159,42.258,0.617,-0.420,-0.881
1774670838169,2026-03-28T00.07.18.169,42.268,0.643,-0.396,-0.846
1774670838178,2026-03-28T00.07.18.178,42.277,0.657,-0.357,-0.801
1774670838188,2026-03-28T00.07.18.188,42.287,0.655,-0.307,-0.776
1774670838199,2026-03-28T00.07.18.199,42.298,0.646,-0.273,-0.766
1774670838209,2026-03-28T00.07.18.209,42.308,0.594,-0.254,-0.737
1774670838218,2026-03-28T00.07.18.218,42.317,0.526,-0.226,-0.740
1774670838228,2026-03-28T00.07.18.228,42.327,0.508,-0.204,-0.767
1774670838238,2026-03-28T00.07.18.238,42.337,0.496,-0.186,-0.773
1774670838248,2026-03-28T00.07.18.248,42.347,0.514,-0.142,-0.759
1774670838257,2026-03-28T00.07.18.257,42.356,0.544,-0.109,-0.742
1774670838267,2026-03-28T00.07.18.267,42.366,0.507,-0.065,-0.744
1774670838278,2026-03-28T00.07.18.278,42.377,0.477,-0.033,-0.751
1774670838288,2026-03-28T00.07.18.288,42.387,0.409,-0.023,-0.787
1774670838297,2026-03-28T00.07.18.297,42.396,0.352,0.000,-0.816
1774670838307,2026-03-28T00.07.18.307,42.406,0.398,0.030,-0.837
1774670838317,2026-03-28T00.07.18.317,42.416,0.504,0.072,-0.808
1774670838328,2026-03-28T00.07.18.328,42.427,0.603,0.126,-0.760
1774670838336,2026-03-28T00.07.18.336,42.435,0.613,0.169,-0.732
1774670838347,2026-03-28T00.07.18.347,42.446,0.543,0.192,-0.706
1774670838357,2026-03-28T00.07.18.357,42.456,0.462,0.204,-0.697
1774670838367,2026-03-28T00.07.18.367,42.466,0.429,0.213,-0.702
1774670838376,2026-03-28T00.07.18.376,42.475,0.384,0.253,-0.695
1774670838386,2026-03-28T00.07.18.386,42.485,0.364,0.273,-0.699
1774670838396,2026-03-28T00.07.18.396,42.495,0.299,0.285,-0.655
1774670838405,2026-03-28T00.07.18.405,42.504,0.269,0.315,-0.604
1774670838415,2026-03-28T00.07.18.415,42.514,0.300,0.352,-0.583
1774670838426,2026-03-28T00.07.18.426,42.525,0.347,0.377,-0.561
1774670838436,2026-03-28T00.07.18.436,42.535,0.364,0.396,-0.537
1774670838445,2026-03-28T00.07.18.445,42.544,0.342,0.413,-0.532
1774670838455,2026-03-28T00.07.18.455,42.554,0.309,0.425,-0.526
1774670838465,2026-03-28T00.07.18.465,42.564,0.277,0.453,-0.523
1774670838475,2026-03-28T00.07.18.475,42.574,0.218,0.475,-0.511
1774670838484,2026-03-28T00.07.18.484,42.583,0.180,0.497,-0.486
1774670838495,2026-03-28T00.07.18.495,42.594,0.174,0.511,-0.495
1774670838505,2026-03-28T00.07.18.505,42.604,0.176,0.532,-0.487
1774670838515,2026-03-28T00.07.18.515,42.614,0.217,0.553,-0.478
1774670838524,2026-03-28T00.07.18.524,42.623,0.278,0.583,-0.487
1774670838534,2026-03-28T00.07.18.534,42.633,0.308,0.606,-0.494
1774670838544,2026-03-28T00.07.18.544,42.643,0.299,0.634,-0.469
1774670838555,2026-03-28T00.07.18.555,42.654,0.238,0.658,-0.446
1774670838563,2026-03-28T00.07.18.563,42.662,0.173,0.670,-0.442
1774670838574,2026-03-28T00.07.18.574,42.673,0.131,0.681,-0.457
1774670838584,2026-03-28T00.07.18.584,42.683,0.137,0.709,-0.493
1774670838594,2026-03-28T00.07.18.594,42.693,0.137,0.733,-0.508
1774670838603,2026-03-28T00.07.18.603,42.702,0.176,0.754,-0.524
1774670838613,2026-03-28T00.07.18.613,42.712,0.258,0.782,-0.491
1774670838623,2026-03-28T00.07.18.623,42.722,0.323,0.796,-0.388
1774670838634,2026-03-28T00.07.18.634,42.733,0.375,0.812,-0.260
1774670838642,2026-03-28T00.07.18.642,42.741,0.337,0.803,-0.106
1774670838653,2026-03-28T00.07.18.653,42.752,0.209,0.764,0.024
1774670838663,2026-03-28T00.07.18.663,42.762,0.077,0.707,0.087
1774670838673,2026-03-28T00.07.18.673,42.772,-0.020,0.651,0.147
1774670838682,2026-03-28T00.07.18.682,42.781,-0.059,0.618,0.190
1774670838692,2026-03-28T00.07.18.692,42.791,-0.084,0.604,0.246
1774670838703,2026-03-28T00.07.18.703,42.802,-0.083,0.580,0.283
1774670838713,2026-03-28T00.07.18.713,42.812,-0.008,0.563,0.254
1774670838722,2026-03-28T00.07.18.722,42.821,0.102,0.580,0.179
1774670838732,2026-03-28T00.07.18.732,42.831,0.197,0.611,0.097
1774670838742,2026-03-28T00.07.18.742,42.841,0.251,0.643,0.001
1774670838752,2026-03-28T00.07.18.752,42.851,0.263,0.673,-0.088
1774670838761,2026-03-28T00.07.18.761,42.860,0.243,0.697,-0.141
1774670838771,2026-03-28T00.07.18.771,42.870,0.214,0.716,-0.170
1774670838782,2026-03-28T00.07.18.782,42.881,0.204,0.707,-0.196
1774670838792,2026-03-28T00.07.18.792,42.891,0.200,0.688,-0.209
1774670838801,2026-03-28T00.07.18.801,42.900,0.199,0.670,-0.214
1774670838811,2026-03-28T00.07.18.811,42.910,0.196,0.652,-0.202
1774670838821,2026-03-28T00.07.18.821,42.920,0.205,0.623,-0.194
1774670838831,2026-03-28T00.07.18.831,42.930,0.226,0.594,-0.201
1774670838840,2026-03-28T00.07.18.840,42.939,0.233,0.568,-0.229
1774670838850,2026-03-28T00.07.18.850,42.949,0.239,0.538,-0.276
1774670838861,2026-03-28T00.07.18.861,42.960,0.209,0.522,-0.329
1774670838871,2026-03-28T00.07.18.871,42.970,0.182,0.499,-0.374
1774670838880,2026-03-28T00.07.18.880,42.979,0.200,0.473,-0.427
1774670838890,2026-03-28T00.07.18.890,42.989,0.249,0.459,-0.461
1774670838900,2026-03-28T00.07.18.900,42.999,0.343,0.443,-0.506
1774670838911,2026-03-28T00.07.18.911,43.010,0.454,0.428,-0.567
1774670838919,2026-03-28T00.07.18.919,43.018,0.521,0.419,-0.677
1774670838930,2026-03-28T00.07.18.930,43.029,0.535,0.411,-0.766
1774670838940,2026-03-28T00.07.18.940,43.039,0.511,0.402,-0.790
1774670838949,2026-03-28T00.07.18.949,43.048,0.477,0.407,-0.790
1774670838959,2026-03-28T00.07.18.959,43.058,0.377,0.396,-0.759
1774670838969,2026-03-28T00.07.18.969,43.068,0.273,0.352,-0.727
1774670838979,2026-03-28T00.07.18.979,43.078,0.195,0.300,-0.699
1774670838988,2026-03-28T00.07.18.988,43.087,0.199,0.250,-0.674
1774670838998,2026-03-28T00.07.18.998,43.097,0.310,0.206,-0.685
1774670839009,2026-03-28T00.07.19.009,43.108,0.459,0.168,-0.717
1774670839019,2026-03-28T00.07.19.019,43.118,0.564,0.155,-0.731
1774670839028,2026-03-28T00.07.19.028,43.127,0.646,0.155,-0.787
1774670839038,2026-03-28T00.07.19.038,43.137,0.703,0.134,-0.857
1774670839048,2026-03-28T00.07.19.048,43.147,0.707,0.116,-0.864
1774670839058,2026-03-28T00.07.19.058,43.157,0.662,0.108,-0.843
1774670839067,2026-03-28T00.07.19.067,43.166,0.622,0.092,-0.820
1774670839078,2026-03-28T00.07.19.078,43.177,0.578,0.062,-0.780
1774670839088,2026-03-28T00.07.19.088,43.187,0.529,0.029,-0.746
1774670839098,2026-03-28T00.07.19.098,43.197,0.518,0.000,-0.768
1774670839107,2026-03-28T00.07.19.107,43.206,0.569,-0.061,-0.842
1774670839117,2026-03-28T00.07.19.117,43.216,0.598,-0.110,-0.860
1774670839127,2026-03-28T00.07.19.127,43.226,0.620,-0.104,-0.912
1774670839138,2026-03-28T00.07.19.138,43.237,0.678,-0.137,-0.965
1774670839146,2026-03-28T00.07.19.146,43.245,0.713,-0.176,-0.956
1774670839157,2026-03-28T00.07.19.157,43.256,0.716,-0.168,-0.930
1774670839167,2026-03-28T00.07.19.167,43.266,0.706,-0.168,-0.913
1774670839177,2026-03-28T00.07.19.177,43.276,0.677,-0.195,-0.885
1774670839186,2026-03-28T00.07.19.186,43.285,0.619,-0.227,-0.857
1774670839196,2026-03-28T00.07.19.196,43.295,0.557,-0.242,-0.843
1774670839206,2026-03-28T00.07.19.206,43.305,0.531,-0.263,-0.823
1774670839217,2026-03-28T00.07.19.217,43.316,0.544,-0.285,-0.805
1774670839225,2026-03-28T00.07.19.225,43.324,0.592,-0.315,-0.795
1774670839236,2026-03-28T00.07.19.236,43.335,0.644,-0.344,-0.785
1774670839246,2026-03-28T00.07.19.246,43.345,0.661,-0.359,-0.771
1774670839256,2026-03-28T00.07.19.256,43.355,0.663,-0.376,-0.758
1774670839265,2026-03-28T00.07.19.265,43.364,0.662,-0.398,-0.754
1774670839275,2026-03-28T00.07.19.275,43.374,0.652,-0.421,-0.727
1774670839286,2026-03-28T00.07.19.286,43.385,0.624,-0.439,-0.691
1774670839296,2026-03-28T00.07.19.296,43.395,0.560,-0.459,-0.668
1774670839305,2026-03-28T00.07.19.305,43.404,0.496,-0.497,-0.707
1774670839315,2026-03-28T00.07.19.315,43.414,0.456,-0.566,-0.775
1774670839325,2026-03-28T00.07.19.325,43.424,0.471,-0.632,-0.772
1774670839335,2026-03-28T00.07.19.335,43.434,0.553,-0.649,-0.763
1774670839344,2026-03-28T00.07.19.344,43.443,0.646,-0.651,-0.779
1774670839354,2026-03-28T00.07.19.354,43.453,0.702,-0.670,-0.798
1774670839365,2026-03-28T00.07.19.365,43.464,0.722,-0.685,-0.791
1774670839375,2026-03-28T00.07.19.375,43.474,0.705,-0.681,-0.746
1774670839384,2026-03-28T00.07.19.384,43.483,0.655,-0.675,-0.713
1774670839394,2026-03-28T00.07.19.394,43.493,0.603,-0.683,-0.679
1774670839404,2026-03-28T00.07.19.404,43.503,0.544,-0.697,-0.656
1774670839414,2026-03-28T00.07.19.414,43.513,0.502,-0.709,-0.659
1774670839423,2026-03-28T00.07.19.423,43.522,0.479,-0.723,-0.657
1774670839433,2026-03-28T00.07.19.433,43.532,0.481,-0.737,-0.649
1774670839444,2026-03-28T00.07.19.444,43.543,0.522,-0.735,-0.635
1774670839453,2026-03-28T00.07.19.453,43.552,0.592,-0.726,-0.603
1774670839463,2026-03-28T00.07.19.463,43.562,0.635,-0.723,-0.573
1774670839473,2026-03-28T00.07.19.473,43.572,0.642,-0.726,-0.539
1774670839483,2026-03-28T00.07.19.483,43.582,0.624,-0.730,-0.518
1774670839492,2026-03-28T00.07.19.492,43.591,0.585,-0.744,-0.517
1774670839502,2026-03-28T00.07.19.502,43.601,0.565,-0.761,-0.522
1774670839513,2026-03-28T00.07.19.513,43.612,0.578,-0.771,-0.528
1774670839523,2026-03-28T00.07.19.523,43.622,0.580,-0.773,-0.528
1774670839532,2026-03-28T00.07.19.532,43.631,0.562,-0.776,-0.532
1774670839542,2026-03-28T00.07.19.542,43.641,0.532,-0.780,-0.540
1774670839552,2026-03-28T00.07.19.552,43.651,0.530,-0.785,-0.539
1774670839562,2026-03-28T00.07.19.562,43.661,0.567,-0.785,-0.517
1774670839571,2026-03-28T00.07.19.571,43.670,0.584,-0.786,-0.497
1774670839581,2026-03-28T00.07.19.581,43.680,0.561,-0.789,-0.484
1774670839592,2026-03-28T00.07.19.592,43.691,0.546,-0.786,-0.482
1774670839602,2026-03-28T00.07.19.602,43.701,0.551,-0.784,-0.484
1774670839611,2026-03-28T00.07.19.611,43.710,0.556,-0.778,-0.482
1774670839621,2026-03-28T00.07.19.621,43.720,0.538,-0.780,-0.482
1774670839631,2026-03-28T00.07.19.631,43.730,0.528,-0.782,-0.483
1774670839642,2026-03-28T00.07.19.642,43.741,0.541,-0.778,-0.478
1774670839650,2026-03-28T00.07.19.650,43.749,0.553,-0.778,-0.480
1774670839661,2026-03-28T00.07.19.661,43.760,0.565,-0.774,-0.485
1774670839671,2026-03-28T00.07.19.671,43.770,0.591,-0.769,-0.487
1774670839681,2026-03-28T00.07.19.681,43.780,0.610,-0.767,-0.483
1774670839690,2026-03-28T00.07.19.690,43.789,0.614,-0.768,-0.503
1774670839700,2026-03-28T00.07.19.700,43.799,0.602,-0.775,-0.529
1774670839710,2026-03-28T00.07.19.710,43.809,0.576,-0.782,-0.546
1774670839721,2026-03-28T00.07.19.721,43.820,0.542,-0.787,-0.563
1774670839729,2026-03-28T00.07.19.729,43.828,0.517,-0.792,-0.592
1774670839740,2026-03-28T00.07.19.740,43.839,0.519,-0.801,-0.627
1774670839750,2026-03-28T00.07.19.750,43.849,0.536,-0.794,-0.656
1774670839760,2026-03-28T00.07.19.760,43.859,0.588,-0.789,-0.683
1774670839769,2026-03-28T00.07.19.769,43.868,0.622,-0.786,-0.692
1774670839779,2026-03-28T00.07.19.779,43.878,0.617,-0.782,-0.705
1774670839789,2026-03-28T00.07.19.789,43.888,0.617,-0.779,-0.722
1774670839800,2026-03-28T00.07.19.800,43.899,0.616,-0.781,-0.726
1774670839808,2026-03-28T00.07.19.808,43.907,0.597,-0.782,-0.735
1774670839819,2026-03-28T00.07.19.819,43.918,0.590,-0.775,-0.765
1774670839829,2026-03-28T00.07.19.829,43.928,0.599,-0.767,-0.796
1774670839839,2026-03-28T00.07.19.839,43.938,0.602,-0.759,-0.815
1774670839848,2026-03-28T00.07.19.848,43.947,0.612,-0.746,-0.833
1774670839858,2026-03-28T00.07.19.858,43.957,0.635,-0.729,-0.854
1774670839869,2026-03-28T00.07.19.869,43.968,0.642,-0.710,-0.876
1774670839879,2026-03-28T00.07.19.879,43.978,0.643,-0.693,-0.892
1774670839888,2026-03-28T00.07.19.888,43.987,0.645,-0.674,-0.912
1774670839898,2026-03-28T00.07.19.898,43.997,0.646,-0.657,-0.929
1774670839908,2026-03-28T00.07.19.908,44.007,0.635,-0.639,-0.939
1774670839918,2026-03-28T00.07.19.918,44.017,0.613,-0.622,-0.938
1774670839927,2026-03-28T00.07.19.927,44.026,0.621,-0.586,-0.953
1774670839937,2026-03-28T00.07.19.937,44.036,0.652,-0.546,-0.967
1774670839948,2026-03-28T00.07.19.948,44.047,0.654,-0.517,-0.961
1774670839956,2026-03-28T00.07.19.956,44.055,0.637,-0.481,-0.965
1774670839967,2026-03-28T00.07.19.967,44.066,0.617,-0.450,-0.959
1774670839977,2026-03-28T00.07.19.977,44.076,0.575,-0.425,-0.938
1774670839987,2026-03-28T00.07.19.987,44.086,0.565,-0.382,-0.945
1774670839996,2026-03-28T00.07.19.996,44.095,0.585,-0.354,-0.949
1774670840006,2026-03-28T00.07.20.006,44.105,0.601,-0.345,-0.948
1774670840017,2026-03-28T00.07.20.017,44.116,0.552,-0.325,-0.940
1774670840027,2026-03-28T00.07.20.027,44.126,0.495,-0.288,-0.951
1774670840036,2026-03-28T00.07.20.036,44.135,0.494,-0.255,-0.945
1774670840046,2026-03-28T00.07.20.046,44.145,0.519,-0.241,-0.952
1774670840056,2026-03-28T00.07.20.056,44.155,0.504,-0.210,-0.911
1774670840066,2026-03-28T00.07.20.066,44.165,0.528,-0.129,-0.837
1774670840075,2026-03-28T00.07.20.075,44.174,0.536,-0.100,-0.823
1774670840085,2026-03-28T00.07.20.085,44.184,0.475,-0.060,-0.808
1774670840096,2026-03-28T00.07.20.096,44.195,0.431,-0.037,-0.781
1774670840106,2026-03-28T00.07.20.106,44.205,0.420,-0.019,-0.755
1774670840115,2026-03-28T00.07.20.115,44.214,0.401,0.002,-0.736
1774670840125,2026-03-28T00.07.20.125,44.224,0.353,0.037,-0.716
1774670840135,2026-03-28T00.07.20.135,44.234,0.305,0.069,-0.700
1774670840145,2026-03-28T00.07.20.145,44.244,0.265,0.083,-0.706
1774670840154,2026-03-28T00.07.20.154,44.253,0.195,0.104,-0.710
1774670840164,2026-03-28T00.07.20.164,44.263,0.133,0.141,-0.682
1774670840175,2026-03-28T00.07.20.175,44.274,0.142,0.167,-0.666
1774670840185,2026-03-28T00.07.20.185,44.284,0.195,0.184,-0.657
1774670840194,2026-03-28T00.07.20.194,44.293,0.259,0.198,-0.637
1774670840204,2026-03-28T00.07.20.204,44.303,0.293,0.257,-0.626
1774670840214,2026-03-28T00.07.20.214,44.313,0.326,0.279,-0.634
1774670840225,2026-03-28T00.07.20.225,44.324,0.287,0.302,-0.620
1774670840233,2026-03-28T00.07.20.233,44.332,0.214,0.352,-0.597
1774670840244,2026-03-28T00.07.20.244,44.343,0.162,0.392,-0.594
1774670840254,2026-03-28T00.07.20.254,44.353,0.142,0.403,-0.595
1774670840264,2026-03-28T00.07.20.264,44.363,0.172,0.411,-0.604
1774670840273,2026-03-28T00.07.20.273,44.372,0.195,0.455,-0.597
1774670840283,2026-03-28T00.07.20.283,44.382,0.233,0.499,-0.598
1774670840293,2026-03-28T00.07.20.293,44.392,0.298,0.501,-0.598
1774670840304,2026-03-28T00.07.20.304,44.403,0.315,0.535,-0.585
1774670840312,2026-03-28T00.07.20.312,44.411,0.293,0.597,-0.556
1774670840323,2026-03-28T00.07.20.323,44.422,0.313,0.639,-0.544
1774670840333,2026-03-28T00.07.20.333,44.432,0.303,0.652,-0.538
1774670840343,2026-03-28T00.07.20.343,44.442,0.277,0.664,-0.507
1774670840352,2026-03-28T00.07.20.352,44.451,0.257,0.684,-0.497
1774670840362,2026-03-28T00.07.20.362,44.461,0.235,0.688,-0.424
1774670840372,2026-03-28T00.07.20.372,44.471,0.222,0.682,-0.377
1774670840383,2026-03-28T00.07.20.383,44.482,0.178,0.687,-0.281
1774670840392,2026-03-28T00.07.20.392,44.491,0.141,0.668,-0.167
1774670840402,2026-03-28T00.07.20.402,44.501,0.108,0.650,-0.054
1774670840412,2026-03-28T00.07.20.412,44.511,0.060,0.604,0.040
1774670840422,2026-03-28T00.07.20.422,44.521,-0.024,0.571,0.080
1774670840431,2026-03-28T00.07.20.431,44.530,-0.043,0.549,0.105
1774670840441,2026-03-28T00.07.20.441,44.540,-0.046,0.554,0.130
1774670840452,2026-03-28T00.07.20.452,44.551,-0.070,0.541,0.113
1774670840460,2026-03-28T00.07.20.460,44.559,-0.070,0.537,0.075
1774670840471,2026-03-28T00.07.20.471,44.570,-0.015,0.574,0.032
1774670840481,2026-03-28T00.07.20.481,44.580,0.025,0.593,-0.026
1774670840491,2026-03-28T00.07.20.491,44.590,0.048,0.595,-0.119
1774670840500,2026-03-28T00.07.20.500,44.599,0.051,0.619,-0.203
1774670840510,2026-03-28T00.07.20.510,44.609,0.036,0.644,-0.244
1774670840520,2026-03-28T00.07.20.520,44.619,0.007,0.645,-0.266
1774670840531,2026-03-28T00.07.20.531,44.630,0.012,0.624,-0.288
1774670840539,2026-03-28T00.07.20.539,44.638,0.046,0.617,-0.294
1774670840550,2026-03-28T00.07.20.550,44.649,0.087,0.611,-0.285
1774670840560,2026-03-28T00.07.20.560,44.659,0.097,0.601,-0.294
1774670840570,2026-03-28T00.07.20.570,44.669,0.120,0.571,-0.329
1774670840579,2026-03-28T00.07.20.579,44.678,0.176,0.536,-0.394
1774670840589,2026-03-28T00.07.20.589,44.688,0.214,0.536,-0.434
1774670840600,2026-03-28T00.07.20.600,44.699,0.254,0.520,-0.483
1774670840610,2026-03-28T00.07.20.610,44.709,0.293,0.513,-0.539
1774670840619,2026-03-28T00.07.20.619,44.718,0.313,0.517,-0.587
1774670840629,2026-03-28T00.07.20.629,44.728,0.299,0.514,-0.633
1774670840639,2026-03-28T00.07.20.639,44.738,0.284,0.503,-0.656
1774670840649,2026-03-28T00.07.20.649,44.748,0.295,0.488,-0.669
1774670840658,2026-03-28T00.07.20.658,44.757,0.297,0.458,-0.663
1774670840668,2026-03-28T00.07.20.668,44.767,0.266,0.426,-0.616
1774670840679,2026-03-28T00.07.20.679,44.778,0.240,0.389,-0.609
1774670840689,2026-03-28T00.07.20.689,44.788,0.259,0.338,-0.641
1774670840698,2026-03-28T00.07.20.698,44.797,0.291,0.292,-0.664
1774670840708,2026-03-28T00.07.20.708,44.807,0.354,0.265,-0.708
1774670840718,2026-03-28T00.07.20.718,44.817,0.453,0.234,-0.799
1774670840728,2026-03-28T00.07.20.728,44.827,0.509,0.222,-0.810
1774670840737,2026-03-28T00.07.20.737,44.836,0.526,0.217,-0.770
1774670840747,2026-03-28T00.07.20.747,44.846,0.496,0.208,-0.730
1774670840758,2026-03-28T00.07.20.758,44.857,0.415,0.178,-0.686
1774670840768,2026-03-28T00.07.20.768,44.867,0.340,0.118,-0.633
1774670840777,2026-03-28T00.07.20.777,44.876,0.322,0.060,-0.638
1774670840787,2026-03-28T00.07.20.787,44.886,0.396,-0.002,-0.732
1774670840797,2026-03-28T00.07.20.797,44.896,0.530,-0.069,-0.898
1774670840808,2026-03-28T00.07.20.808,44.907,0.691,-0.122,-1.009
1774670840816,2026-03-28T00.07.20.816,44.915,0.816,-0.142,-1.031
1774670840827,2026-03-28T00.07.20.827,44.926,0.826,-0.133,-0.999
1774670840837,2026-03-28T00.07.20.837,44.936,0.702,-0.132,-0.946
1774670840847,2026-03-28T00.07.20.847,44.946,0.526,-0.138,-0.901
1774670840856,2026-03-28T00.07.20.856,44.955,0.374,-0.158,-0.842
1774670840866,2026-03-28T00.07.20.866,44.965,0.315,-0.183,-0.763
1774670840876,2026-03-28T00.07.20.876,44.975,0.336,-0.212,-0.685
1774670840887,2026-03-28T00.07.20.887,44.986,0.415,-0.249,-0.634
1774670840895,2026-03-28T00.07.20.895,44.994,0.552,-0.284,-0.770
1774670840906,2026-03-28T00.07.20.906,45.005,0.775,-0.378,-0.954
1774670840916,2026-03-28T00.07.20.916,45.015,0.874,-0.480,-0.955
1774670840926,2026-03-28T00.07.20.926,45.025,0.821,-0.481,-0.920
1774670840935,2026-03-28T00.07.20.935,45.034,0.753,-0.446,-0.922
1774670840945,2026-03-28T00.07.20.945,45.044,0.649,-0.460,-0.928
1774670840955,2026-03-28T00.07.20.955,45.054,0.568,-0.479,-0.912
1774670840966,2026-03-28T00.07.20.966,45.065,0.509,-0.465,-0.881
1774670840975,2026-03-28T00.07.20.975,45.074,0.491,-0.466,-0.822
1774670840985,2026-03-28T00.07.20.985,45.084,0.502,-0.493,-0.759
1774670840995,2026-03-28T00.07.20.995,45.094,0.512,-0.521,-0.715
1774670841004,2026-03-28T00.07.21.004,45.103,0.518,-0.548,-0.657
1774670841014,2026-03-28T00.07.21.014,45.113,0.543,-0.583,-0.627
1774670841024,2026-03-28T00.07.21.024,45.123,0.588,-0.623,-0.626
1774670841035,2026-03-28T00.07.21.035,45.134,0.608,-0.676,-0.617
1774670841043,2026-03-28T00.07.21.043,45.142,0.623,-0.714,-0.637
1774670841054,2026-03-28T00.07.21.054,45.153,0.648,-0.736,-0.688
1774670841064,2026-03-28T00.07.21.064,45.163,0.676,-0.769,-0.726
1774670841074,2026-03-28T00.07.21.074,45.173,0.679,-0.795,-0.743
1774670841083,2026-03-28T00.07.21.083,45.182,0.651,-0.802,-0.746
1774670841093,2026-03-28T00.07.21.093,45.192,0.598,-0.815,-0.721
1774670841103,2026-03-28T00.07.21.103,45.202,0.523,-0.838,-0.665
1774670841114,2026-03-28T00.07.21.114,45.213,0.500,-0.852,-0.618
1774670841122,2026-03-28T00.07.21.122,45.221,0.554,-0.858,-0.587
1774670841133,2026-03-28T00.07.21.133,45.232,0.609,-0.884,-0.566
1774670841143,2026-03-28T00.07.21.143,45.242,0.669,-0.891,-0.563
1774670841153,2026-03-28T00.07.21.153,45.252,0.712,-0.870,-0.576
1774670841162,2026-03-28T00.07.21.162,45.261,0.701,-0.881,-0.574
1774670841172,2026-03-28T00.07.21.172,45.271,0.651,-0.880,-0.575
1774670841183,2026-03-28T00.07.21.183,45.282,0.635,-0.864,-0.559
1774670841193,2026-03-28T00.07.21.193,45.292,0.629,-0.858,-0.551
1774670841202,2026-03-28T00.07.21.202,45.301,0.600,-0.843,-0.528
1774670841212,2026-03-28T00.07.21.212,45.311,0.534,-0.824,-0.524
1774670841222,2026-03-28T00.07.21.222,45.321,0.473,-0.847,-0.528
1774670841232,2026-03-28T00.07.21.232,45.331,0.459,-0.864,-0.522
1774670841241,2026-03-28T00.07.21.241,45.340,0.498,-0.854,-0.492
1774670841251,2026-03-28T00.07.21.251,45.350,0.507,-0.843,-0.463
1774670841262,2026-03-28T00.07.21.262,45.361,0.493,-0.847,-0.449
1774670841272,2026-03-28T00.07.21.272,45.371,0.523,-0.843,-0.433
1774670841281,2026-03-28T00.07.21.281,45.380,0.554,-0.825,-0.409
1774670841291,2026-03-28T00.07.21.291,45.390,0.555,-0.804,-0.380
1774670841301,2026-03-28T00.07.21.301,45.400,0.575,-0.802,-0.333
1774670841311,2026-03-28T00.07.21.311,45.410,0.590,-0.822,-0.282
1774670841320,2026-03-28T00.07.21.320,45.419,0.579,-0.855,-0.246
1774670841330,2026-03-28T00.07.21.330,45.429,0.542,-0.871,-0.230
1774670841341,2026-03-28T00.07.21.341,45.440,0.483,-0.876,-0.240
1774670841351,2026-03-28T00.07.21.351,45.450,0.438,-0.870,-0.253
1774670841360,2026-03-28T00.07.21.360,45.459,0.401,-0.866,-0.264
1774670841370,2026-03-28T00.07.21.370,45.469,0.375,-0.873,-0.262
1774670841380,2026-03-28T00.07.21.380,45.479,0.377,-0.881,-0.251
1774670841391,2026-03-28T00.07.21.391,45.490,0.383,-0.888,-0.229
1774670841399,2026-03-28T00.07.21.399,45.498,0.394,-0.885,-0.211
1774670841410,2026-03-28T00.07.21.410,45.509,0.396,-0.877,-0.204
1774670841420,2026-03-28T00.07.21.420,45.519,0.389,-0.875,-0.202
