epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670704219,2026-03-28T00.05.04.219,18.733,-131.951,-31.707,-175.488
1774670704229,2026-03-28T00.05.04.229,18.743,-136.463,-23.720,-180.061
1774670704239,2026-03-28T00.05.04.239,18.753,-142.073,-11.646,-186.707
1774670704248,2026-03-28T00.05.04.248,18.762,-147.500,2.012,-192.622
1774670704258,2026-03-28T00.05.04.258,18.772,-151.402,12.012,-197.561
1774670704269,2026-03-28T00.05.04.269,18.783,-154.268,14.756,-202.866
1774670704279,2026-03-28T00.05.04.279,18.793,-155.854,11.585,-208.049
1774670704288,2026-03-28T00.05.04.288,18.802,-156.707,2.561,-212.744
1774670704298,2026-03-28T00.05.04.298,18.812,-157.378,-9.146,-216.524
1774670704308,2026-03-28T00.05.04.308,18.822,-157.317,-18.841,-219.512
1774670704319,2026-03-28T00.05.04.319,18.833,-156.280,-26.463,-221.951
1774670704327,2026-03-28T00.05.04.327,18.841,-156.341,-30.122,-223.537
1774670704338,2026-03-28T00.05.04.338,18.852,-157.927,-26.159,-223.476
1774670704348,2026-03-28T00.05.04.348,18.862,-160.061,-18.963,-223.232
1774670704358,2026-03-28T00.05.04.358,18.872,-161.220,-10.549,-221.707
1774670704367,2026-03-28T00.05.04.367,18.881,-159.207,-8.232,-220.976
1774670704377,2026-03-28T00.05.04.377,18.891,-156.280,-16.890,-222.195
1774670704387,2026-03-28T00.05.04.387,18.901,-154.939,-29.634,-220.976
1774670704396,2026-03-28T00.05.04.396,18.910,-154.207,-40.976,-217.622
1774670704406,2026-03-28T00.05.04.406,18.920,-154.146,-48.963,-215.976
1774670704417,2026-03-28T00.05.04.417,18.931,-153.963,-53.354,-215.122
1774670704427,2026-03-28T00.05.04.427,18.941,-155.366,-57.317,-213.537
1774670704436,2026-03-28T00.05.04.436,18.950,-158.476,-55.732,-209.939
1774670704446,2026-03-28T00.05.04.446,18.960,-161.402,-46.524,-204.451
1774670704456,2026-03-28T00.05.04.456,18.970,-163.415,-36.402,-200.244
1774670704466,2026-03-28T00.05.04.466,18.980,-164.878,-27.805,-197.622
1774670704475,2026-03-28T00.05.04.475,18.989,-165.488,-19.878,-193.902
1774670704486,2026-03-28T00.05.04.486,19.000,-164.817,-13.171,-188.537
1774670704496,2026-03-28T00.05.04.496,19.010,-165.732,-6.768,-181.341
1774670704506,2026-03-28T00.05.04.506,19.020,-164.390,-8.171,-175.366
1774670704515,2026-03-28T00.05.04.515,19.029,-161.159,-21.585,-171.463
1774670704525,2026-03-28T00.05.04.525,19.039,-157.561,-40.122,-165.915
1774670704535,2026-03-28T00.05.04.535,19.049,-153.049,-58.232,-157.683
1774670704546,2026-03-28T00.05.04.546,19.060,-148.171,-72.317,-149.329
1774670704554,2026-03-28T00.05.04.554,19.068,-143.415,-81.646,-140.183
1774670704565,2026-03-28T00.05.04.565,19.079,-140.244,-83.841,-130.305
1774670704575,2026-03-28T00.05.04.575,19.089,-138.049,-75.000,-120.061
1774670704585,2026-03-28T00.05.04.585,19.099,-135.793,-60.488,-112.866
1774670704594,2026-03-28T00.05.04.594,19.108,-133.780,-45.732,-110.000
1774670704604,2026-03-28T00.05.04.604,19.118,-131.159,-32.561,-106.585
1774670704614,2026-03-28T00.05.04.614,19.128,-125.366,-27.012,-101.951
1774670704625,2026-03-28T00.05.04.625,19.139,-117.927,-31.098,-97.012
1774670704633,2026-03-28T00.05.04.633,19.147,-108.598,-40.183,-92.195
1774670704644,2026-03-28T00.05.04.644,19.158,-96.220,-48.354,-86.951
1774670704654,2026-03-28T00.05.04.654,19.168,-82.866,-55.915,-78.720
1774670704664,2026-03-28T00.05.04.664,19.178,-68.171,-62.500,-69.024
1774670704673,2026-03-28T00.05.04.673,19.187,-53.537,-62.317,-59.817
1774670704683,2026-03-28T00.05.04.683,19.197,-38.537,-53.476,-48.963
1774670704694,2026-03-28T00.05.04.694,19.208,-23.476,-39.329,-36.220
1774670704704,2026-03-28T00.05.04.704,19.218,-8.476,-23.049,-22.622
1774670704713,2026-03-28T00.05.04.713,19.227,6.768,-6.402,-8.659
1774670704723,2026-03-28T00.05.04.723,19.237,21.707,9.207,6.646
1774670704733,2026-03-28T00.05.04.733,19.247,37.256,20.244,23.171
1774670704743,2026-03-28T00.05.04.743,19.257,53.354,25.793,39.390
1774670704752,2026-03-28T00.05.04.752,19.266,67.683,30.732,53.354
1774670704762,2026-03-28T00.05.04.762,19.276,79.573,38.232,65.671
1774670704773,2026-03-28T00.05.04.773,19.287,89.207,46.159,77.866
1774670704783,2026-03-28T00.05.04.783,19.297,98.049,51.280,88.537
1774670704792,2026-03-28T00.05.04.792,19.306,105.671,56.890,95.427
1774670704802,2026-03-28T00.05.04.802,19.316,110.671,64.817,99.085
1774670704812,2026-03-28T00.05.04.812,19.326,113.841,73.049,102.805
1774670704822,2026-03-28T00.05.04.822,19.336,116.707,79.573,107.317
1774670704831,2026-03-28T00.05.04.831,19.345,119.817,82.744,110.793
1774670704841,2026-03-28T00.05.04.841,19.355,122.683,84.146,114.085
1774670704852,2026-03-28T00.05.04.852,19.366,125.366,83.720,117.073
1774670704862,2026-03-28T00.05.04.862,19.376,127.134,84.024,119.207
1774670704871,2026-03-28T00.05.04.871,19.385,127.439,87.317,120.366
1774670704881,2026-03-28T00.05.04.881,19.395,126.463,92.012,120.366
1774670704891,2026-03-28T00.05.04.891,19.405,124.817,96.159,119.024
1774670704900,2026-03-28T00.05.04.900,19.414,123.354,98.598,117.439
1774670704910,2026-03-28T00.05.04.910,19.424,122.256,95.183,115.976
1774670704921,2026-03-28T00.05.04.921,19.435,122.012,82.805,114.634
1774670704931,2026-03-28T00.05.04.931,19.445,124.207,64.146,114.634
1774670704940,2026-03-28T00.05.04.940,19.454,128.354,43.049,116.768
1774670704950,2026-03-28T00.05.04.950,19.464,133.049,23.963,121.037
1774670704960,2026-03-28T00.05.04.960,19.474,138.232,11.707,126.341
1774670704970,2026-03-28T00.05.04.970,19.484,142.439,7.866,131.280
1774670704979,2026-03-28T00.05.04.979,19.493,142.927,13.476,136.159
1774670704989,2026-03-28T00.05.04.989,19.503,140.976,20.305,140.671
1774670705000,2026-03-28T00.05.05.000,19.514,137.744,23.659,142.439
1774670705010,2026-03-28T00.05.05.010,19.524,134.268,21.768,140.976
1774670705019,2026-03-28T00.05.05.019,19.533,132.561,12.073,138.963
1774670705029,2026-03-28T00.05.05.029,19.543,133.171,-4.512,139.939
1774670705039,2026-03-28T00.05.05.039,19.553,134.207,-17.500,143.537
1774670705049,2026-03-28T00.05.05.049,19.563,135.610,-21.159,148.598
1774670705058,2026-03-28T00.05.05.058,19.572,137.134,-18.110,155.488
1774670705069,2026-03-28T00.05.05.069,19.583,137.805,-17.622,165.610
1774670705079,2026-03-28T00.05.05.079,19.593,138.659,-23.110,177.561
1774670705089,2026-03-28T00.05.05.089,19.603,137.622,-25.854,186.037
1774670705098,2026-03-28T00.05.05.098,19.612,135.122,-20.671,187.988
1774670705108,2026-03-28T00.05.05.108,19.622,133.354,-13.476,183.415
1774670705118,2026-03-28T00.05.05.118,19.632,131.037,-6.646,175.244
1774670705129,2026-03-28T00.05.05.129,19.643,130.183,2.195,166.159
1774670705137,2026-03-28T00.05.05.137,19.651,131.646,14.817,162.134
1774670705148,2026-03-28T00.05.05.148,19.662,133.537,28.841,164.878
1774670705158,2026-03-28T00.05.05.158,19.672,133.902,40.366,171.646
1774670705168,2026-03-28T00.05.05.168,19.682,132.500,43.720,181.341
1774670705177,2026-03-28T00.05.05.177,19.691,131.585,37.378,189.878
1774670705187,2026-03-28T00.05.05.187,19.701,133.841,27.622,190.793
1774670705197,2026-03-28T00.05.05.197,19.711,137.500,21.524,181.951
1774670705208,2026-03-28T00.05.05.208,19.722,138.720,12.439,165.183
1774670705216,2026-03-28T00.05.05.216,19.730,139.085,3.841,144.390
1774670705227,2026-03-28T00.05.05.227,19.741,139.756,-0.793,129.817
1774670705237,2026-03-28T00.05.05.237,19.751,138.902,-1.524,125.000
1774670705247,2026-03-28T00.05.05.247,19.761,137.073,-0.610,125.122
1774670705256,2026-03-28T00.05.05.256,19.770,138.354,-0.976,126.463
1774670705266,2026-03-28T00.05.05.266,19.780,142.195,-3.659,129.207
1774670705277,2026-03-28T00.05.05.277,19.791,147.073,-6.768,132.073
1774670705287,2026-03-28T00.05.05.287,19.801,151.463,-7.805,133.841
1774670705296,2026-03-28T00.05.05.296,19.810,155.000,-5.915,134.634
1774670705306,2026-03-28T00.05.05.306,19.820,157.195,0.305,134.512
1774670705316,2026-03-28T00.05.05.316,19.830,158.598,8.841,134.512
1774670705326,2026-03-28T00.05.05.326,19.840,159.085,17.805,135.549
1774670705335,2026-03-28T00.05.05.335,19.849,158.963,26.646,137.256
1774670705345,2026-03-28T00.05.05.345,19.859,158.720,34.939,138.537
1774670705356,2026-03-28T00.05.05.356,19.870,157.927,40.854,138.293
1774670705366,2026-03-28T00.05.05.366,19.880,155.854,42.378,136.890
1774670705375,2026-03-28T00.05.05.375,19.889,152.256,39.939,134.573
1774670705385,2026-03-28T00.05.05.385,19.899,148.232,34.878,130.488
1774670705395,2026-03-28T00.05.05.395,19.909,144.207,27.134,125.427
1774670705404,2026-03-28T00.05.05.404,19.918,137.866,16.768,119.085
1774670705414,2026-03-28T00.05.05.414,19.928,129.207,1.768,108.415
1774670705424,2026-03-28T00.05.05.424,19.938,119.268,-17.561,95.000
1774670705435,2026-03-28T00.05.05.435,19.949,107.378,-38.476,81.951
1774670705444,2026-03-28T00.05.05.444,19.958,92.927,-57.561,69.146
1774670705454,2026-03-28T00.05.05.454,19.968,76.585,-71.585,55.000
1774670705464,2026-03-28T00.05.05.464,19.978,59.817,-78.293,39.024
1774670705474,2026-03-28T00.05.05.474,19.988,42.622,-77.500,22.561
1774670705483,2026-03-28T00.05.05.483,19.997,23.902,-72.256,7.195
1774670705493,2026-03-28T00.05.05.493,20.007,4.085,-63.049,-7.744
1774670705504,2026-03-28T00.05.05.504,20.018,-14.573,-50.366,-22.683
1774670705514,2026-03-28T00.05.05.514,20.028,-31.890,-35.183,-36.524
1774670705523,2026-03-28T00.05.05.523,20.037,-48.598,-16.280,-48.902
1774670705533,2026-03-28T00.05.05.533,20.047,-64.146,6.341,-60.671
1774670705543,2026-03-28T00.05.05.543,20.057,-77.073,32.134,-72.866
1774670705553,2026-03-28T00.05.05.553,20.067,-88.537,57.195,-85.061
1774670705562,2026-03-28T00.05.05.562,20.076,-98.232,72.866,-98.049
1774670705572,2026-03-28T00.05.05.572,20.086,-104.939,76.646,-110.793
1774670705583,2026-03-28T00.05.05.583,20.097,-109.268,72.500,-121.707
1774670705593,2026-03-28T00.05.05.593,20.107,-112.256,62.622,-130.671
1774670705602,2026-03-28T00.05.05.602,20.116,-114.268,48.415,-138.841
1774670705612,2026-03-28T00.05.05.612,20.126,-115.366,32.256,-147.927
1774670705622,2026-03-28T00.05.05.622,20.136,-113.963,11.280,-158.415
1774670705632,2026-03-28T00.05.05.632,20.146,-108.293,-17.317,-170.793
1774670705641,2026-03-28T00.05.05.641,20.155,-99.756,-47.134,-182.500
1774670705652,2026-03-28T00.05.05.652,20.166,-91.707,-73.171,-191.829
1774670705662,2026-03-28T00.05.05.662,20.176,-87.561,-91.951,-199.268
1774670705672,2026-03-28T00.05.05.672,20.186,-86.402,-102.500,-205.488
1774670705681,2026-03-28T00.05.05.681,20.195,-87.378,-109.512,-210.000
1774670705691,2026-03-28T00.05.05.691,20.205,-90.122,-117.927,-216.037
1774670705701,2026-03-28T00.05.05.701,20.215,-96.098,-123.963,-224.451
1774670705712,2026-03-28T00.05.05.712,20.226,-104.817,-121.890,-231.098
1774670705720,2026-03-28T00.05.05.720,20.234,-115.061,-111.646,-233.354
1774670705731,2026-03-28T00.05.05.731,20.245,-125.000,-97.073,-234.756
1774670705741,2026-03-28T00.05.05.741,20.255,-133.902,-85.671,-238.049
1774670705751,2026-03-28T00.05.05.751,20.265,-141.402,-78.537,-240.610
1774670705760,2026-03-28T00.05.05.760,20.274,-146.585,-74.329,-240.427
1774670705770,2026-03-28T00.05.05.770,20.284,-149.878,-74.024,-238.902
1774670705780,2026-03-28T00.05.05.780,20.294,-152.561,-77.378,-237.012
1774670705791,2026-03-28T00.05.05.791,20.305,-156.159,-79.756,-234.085
1774670705799,2026-03-28T00.05.05.799,20.313,-160.976,-77.500,-230.976
1774670705810,2026-03-28T00.05.05.810,20.324,-165.976,-73.049,-228.841
1774670705820,2026-03-28T00.05.05.820,20.334,-170.915,-63.232,-226.646
1774670705829,2026-03-28T00.05.05.829,20.343,-174.268,-51.951,-224.451
1774670705839,2026-03-28T00.05.05.839,20.353,-176.037,-46.402,-222.561
1774670705849,2026-03-28T00.05.05.849,20.363,-175.610,-46.463,-221.159
1774670705860,2026-03-28T00.05.05.860,20.374,-172.988,-49.634,-219.024
1774670705868,2026-03-28T00.05.05.868,20.382,-169.329,-54.634,-215.854
1774670705879,2026-03-28T00.05.05.879,20.393,-166.098,-57.256,-211.768
1774670705889,2026-03-28T00.05.05.889,20.403,-163.598,-57.927,-208.171
1774670705899,2026-03-28T00.05.05.899,20.413,-161.646,-61.159,-204.817
1774670705908,2026-03-28T00.05.05.908,20.422,-159.268,-65.183,-202.073
1774670705918,2026-03-28T00.05.05.918,20.432,-156.524,-73.598,-200.976
1774670705928,2026-03-28T00.05.05.928,20.442,-153.232,-90.732,-202.622
1774670705939,2026-03-28T00.05.05.939,20.453,-151.646,-109.146,-203.354
1774670705947,2026-03-28T00.05.05.947,20.461,-153.598,-113.354,-200.732
1774670705958,2026-03-28T00.05.05.958,20.472,-157.073,-100.061,-197.927
1774670705968,2026-03-28T00.05.05.968,20.482,-160.549,-77.012,-196.951
1774670705978,2026-03-28T00.05.05.978,20.492,-162.256,-54.085,-195.000
1774670705987,2026-03-28T00.05.05.987,20.501,-161.951,-37.134,-192.012
1774670705997,2026-03-28T00.05.05.997,20.511,-161.280,-26.707,-187.073
1774670706007,2026-03-28T00.05.06.007,20.521,-157.683,-26.280,-182.927
1774670706018,2026-03-28T00.05.06.018,20.532,-152.256,-38.171,-178.537
1774670706027,2026-03-28T00.05.06.027,20.541,-146.280,-59.390,-174.756
1774670706037,2026-03-28T00.05.06.037,20.551,-142.622,-80.732,-170.610
1774670706047,2026-03-28T00.05.06.047,20.561,-141.463,-93.720,-167.500
1774670706057,2026-03-28T00.05.06.057,20.571,-143.171,-98.659,-166.951
1774670706066,2026-03-28T00.05.06.066,20.580,-146.220,-98.476,-163.354
1774670706076,2026-03-28T00.05.06.076,20.590,-148.537,-94.146,-158.171
1774670706087,2026-03-28T00.05.06.087,20.601,-153.049,-89.085,-153.841
1774670706097,2026-03-28T00.05.06.097,20.611,-154.573,-90.732,-149.573
1774670706106,2026-03-28T00.05.06.106,20.620,-152.195,-101.280,-147.744
1774670706116,2026-03-28T00.05.06.116,20.630,-149.146,-115.488,-146.768
1774670706126,2026-03-28T00.05.06.126,20.640,-142.927,-128.902,-143.171
1774670706136,2026-03-28T00.05.06.136,20.650,-128.841,-146.037,-134.207
1774670706145,2026-03-28T00.05.06.145,20.659,-105.000,-166.037,-115.183
1774670706155,2026-03-28T00.05.06.155,20.669,-77.195,-184.939,-88.049
1774670706166,2026-03-28T00.05.06.166,20.680,-49.878,-188.780,-60.793
1774670706176,2026-03-28T00.05.06.176,20.690,-17.378,-166.524,-39.512
1774670706185,2026-03-28T00.05.06.185,20.699,15.793,-122.744,-23.354
1774670706195,2026-03-28T00.05.06.195,20.709,43.415,-69.390,-5.793
1774670706205,2026-03-28T00.05.06.205,20.719,63.841,-18.659,9.939
1774670706216,2026-03-28T00.05.06.216,20.730,75.427,14.512,18.415
1774670706224,2026-03-28T00.05.06.224,20.738,80.854,27.744,21.707
1774670706235,2026-03-28T00.05.06.235,20.749,82.073,31.768,27.683
1774670706245,2026-03-28T00.05.06.245,20.759,79.695,27.561,37.744
1774670706255,2026-03-28T00.05.06.255,20.769,75.610,14.756,44.085
1774670706264,2026-03-28T00.05.06.264,20.778,73.171,-1.463,44.024
1774670706274,2026-03-28T00.05.06.274,20.788,75.122,-17.073,46.524
1774670706284,2026-03-28T00.05.06.284,20.798,80.671,-29.146,52.256
1774670706293,2026-03-28T00.05.06.293,20.807,87.683,-31.220,55.732
1774670706303,2026-03-28T00.05.06.303,20.817,95.488,-19.512,58.293
1774670706314,2026-03-28T00.05.06.314,20.828,105.061,4.085,62.195
1774670706324,2026-03-28T00.05.06.324,20.838,114.451,35.610,67.195
1774670706333,2026-03-28T00.05.06.333,20.847,123.415,70.183,73.720
1774670706343,2026-03-28T00.05.06.343,20.857,131.768,102.927,83.476
1774670706353,2026-03-28T00.05.06.353,20.867,140.122,130.488,96.829
1774670706363,2026-03-28T00.05.06.363,20.877,148.171,151.463,112.500
1774670706372,2026-03-28T00.05.06.372,20.886,156.707,164.756,129.207
1774670706382,2026-03-28T00.05.06.382,20.896,164.817,169.268,145.549
1774670706393,2026-03-28T00.05.06.393,20.907,174.512,162.988,160.366
1774670706403,2026-03-28T00.05.06.403,20.917,184.329,151.220,174.207
1774670706412,2026-03-28T00.05.06.412,20.926,191.951,137.073,188.049
1774670706422,2026-03-28T00.05.06.422,20.936,198.293,122.683,199.573
1774670706432,2026-03-28T00.05.06.432,20.946,202.927,111.402,207.256
1774670706443,2026-03-28T00.05.06.443,20.957,204.512,103.171,213.415
1774670706451,2026-03-28T00.05.06.451,20.965,204.939,92.744,218.841
1774670706462,2026-03-28T00.05.06.462,20.976,202.134,78.659,222.561
1774670706472,2026-03-28T00.05.06.472,20.986,196.402,60.305,222.927
1774670706482,2026-03-28T00.05.06.482,20.996,192.195,36.646,217.927
1774670706491,2026-03-28T00.05.06.491,21.005,185.793,19.817,206.829
1774670706501,2026-03-28T00.05.06.501,21.015,175.793,21.463,189.451
1774670706511,2026-03-28T00.05.06.511,21.025,165.488,34.817,173.598
1774670706522,2026-03-28T00.05.06.522,21.036,158.780,49.695,163.171
1774670706530,2026-03-28T00.05.06.530,21.044,154.268,67.561,156.220
1774670706541,2026-03-28T00.05.06.541,21.055,150.122,93.720,150.366
1774670706551,2026-03-28T00.05.06.551,21.065,147.988,125.610,148.171
1774670706561,2026-03-28T00.05.06.561,21.075,147.805,144.939,152.500
1774670706570,2026-03-28T00.05.06.570,21.084,144.939,132.683,163.963
1774670706580,2026-03-28T00.05.06.580,21.094,141.220,87.866,171.646
1774670706591,2026-03-28T00.05.06.591,21.105,141.890,36.280,163.963
1774670706601,2026-03-28T00.05.06.601,21.115,139.573,9.146,145.610
1774670706610,2026-03-28T00.05.06.610,21.124,132.927,5.122,126.890
1774670706620,2026-03-28T00.05.06.620,21.134,123.902,17.927,115.244
1774670706630,2026-03-28T00.05.06.630,21.144,115.305,42.988,111.585
1774670706640,2026-03-28T00.05.06.640,21.154,109.207,68.902,109.512
1774670706649,2026-03-28T00.05.06.649,21.163,105.732,88.415,107.988
1774670706659,2026-03-28T00.05.06.659,21.173,105.976,98.232,111.037
1774670706670,2026-03-28T00.05.06.670,21.184,108.963,96.402,118.354
1774670706680,2026-03-28T00.05.06.680,21.194,112.744,85.488,127.012
1774670706689,2026-03-28T00.05.06.689,21.203,116.890,71.890,134.573
1774670706699,2026-03-28T00.05.06.699,21.213,118.171,62.988,140.061
1774670706709,2026-03-28T00.05.06.709,21.223,118.963,58.841,141.768
1774670706718,2026-03-28T00.05.06.718,21.232,116.463,65.244,141.951
1774670706728,2026-03-28T00.05.06.728,21.242,109.817,76.585,143.659
1774670706738,2026-03-28T00.05.06.738,21.252,103.354,82.256,145.671
1774670706749,2026-03-28T00.05.06.749,21.263,99.085,76.402,148.293
1774670706757,2026-03-28T00.05.06.757,21.271,97.256,60.000,152.805
1774670706768,2026-03-28T00.05.06.768,21.282,97.012,43.293,157.378
1774670706778,2026-03-28T00.05.06.778,21.292,95.671,36.220,160.061
1774670706788,2026-03-28T00.05.06.788,21.302,91.890,45.183,161.159
1774670706797,2026-03-28T00.05.06.797,21.311,86.524,72.561,161.768
1774670706807,2026-03-28T00.05.06.807,21.321,80.366,106.585,159.878
1774670706818,2026-03-28T00.05.06.818,21.332,72.073,133.537,153.659
1774670706828,2026-03-28T00.05.06.828,21.342,62.134,146.524,145.793
1774670706837,2026-03-28T00.05.06.837,21.351,54.268,142.195,138.841
1774670706847,2026-03-28T00.05.06.847,21.361,49.390,123.476,134.451
1774670706857,2026-03-28T00.05.06.857,21.371,46.951,98.659,132.012
1774670706867,2026-03-28T00.05.06.867,21.381,47.378,76.402,128.720
1774670706876,2026-03-28T00.05.06.876,21.390,49.207,60.793,124.268
1774670706886,2026-03-28T00.05.06.886,21.400,51.280,52.317,119.756
1774670706897,2026-03-28T00.05.06.897,21.411,53.963,48.780,116.280
1774670706907,2026-03-28T00.05.06.907,21.421,56.951,47.622,113.841
1774670706916,2026-03-28T00.05.06.916,21.430,59.329,45.671,112.134
1774670706926,2026-03-28T00.05.06.926,21.440,61.463,41.463,109.817
1774670706936,2026-03-28T00.05.06.936,21.450,63.659,36.768,107.744
1774670706946,2026-03-28T00.05.06.946,21.460,65.122,33.110,106.098
1774670706955,2026-03-28T00.05.06.955,21.469,65.549,31.037,103.841
1774670706966,2026-03-28T00.05.06.966,21.480,65.183,31.220,100.244
1774670706976,2026-03-28T00.05.06.976,21.490,63.476,31.402,95.549
1774670706986,2026-03-28T00.05.06.986,21.500,60.671,30.244,90.000
1774670706995,2026-03-28T00.05.06.995,21.509,56.402,26.037,82.378
1774670707005,2026-03-28T00.05.07.005,21.519,50.244,16.402,72.622
1774670707015,2026-03-28T00.05.07.015,21.529,42.439,1.585,60.305
1774670707026,2026-03-28T00.05.07.026,21.540,33.902,-16.951,44.939
1774670707034,2026-03-28T00.05.07.034,21.548,24.878,-33.902,28.415
1774670707045,2026-03-28T00.05.07.045,21.559,12.195,-43.415,13.110
1774670707055,2026-03-28T00.05.07.055,21.569,-5.061,-41.220,-3.659
1774670707065,2026-03-28T00.05.07.065,21.579,-23.963,-30.305,-22.439
1774670707074,2026-03-28T00.05.07.074,21.588,-43.110,-17.256,-40.732
1774670707084,2026-03-28T00.05.07.084,21.598,-62.805,-7.805,-58.720
1774670707094,2026-03-28T00.05.07.094,21.608,-80.610,-3.841,-74.817
1774670707105,2026-03-28T00.05.07.105,21.619,-95.061,-3.171,-88.598
1774670707113,2026-03-28T00.05.07.113,21.627,-107.805,-7.378,-101.707
1774670707124,2026-03-28T00.05.07.124,21.638,-120.183,-15.610,-115.366
1774670707134,2026-03-28T00.05.07.134,21.648,-131.341,-26.951,-128.293
1774670707144,2026-03-28T00.05.07.144,21.658,-140.610,-40.549,-139.024
1774670707153,2026-03-28T00.05.07.153,21.667,-149.268,-51.829,-147.988
1774670707163,2026-03-28T00.05.07.163,21.677,-157.073,-57.256,-156.341
1774670707174,2026-03-28T00.05.07.174,21.688,-164.268,-54.695,-163.537
1774670707182,2026-03-28T00.05.07.182,21.696,-170.488,-46.098,-169.146
1774670707193,2026-03-28T00.05.07.193,21.707,-176.037,-37.988,-174.146
1774670707203,2026-03-28T00.05.07.203,21.717,-179.817,-35.549,-178.537
1774670707213,2026-03-28T00.05.07.213,21.727,-181.585,-37.195,-181.098
1774670707222,2026-03-28T00.05.07.222,21.736,-182.805,-41.768,-181.463
1774670707232,2026-03-28T00.05.07.232,21.746,-184.390,-44.512,-180.915
1774670707242,2026-03-28T00.05.07.242,21.756,-187.073,-39.817,-179.268
1774670707253,2026-03-28T00.05.07.253,21.767,-190.854,-26.402,-177.683
1774670707261,2026-03-28T00.05.07.261,21.775,-195.244,-8.902,-176.280
1774670707272,2026-03-28T00.05.07.272,21.786,-200.183,3.415,-173.780
1774670707282,2026-03-28T00.05.07.282,21.796,-204.451,6.951,-172.012
1774670707292,2026-03-28T00.05.07.292,21.806,-208.537,8.049,-171.280
1774670707301,2026-03-28T00.05.07.301,21.815,-212.439,8.598,-172.317
1774670707311,2026-03-28T00.05.07.311,21.825,-215.000,2.744,-174.756
1774670707321,2026-03-28T00.05.07.321,21.835,-215.732,-7.622,-175.061
1774670707332,2026-03-28T00.05.07.332,21.846,-216.524,-16.707,-175.183
1774670707341,2026-03-28T00.05.07.341,21.855,-219.146,-22.317,-179.085
1774670707351,2026-03-28T00.05.07.351,21.865,-221.280,-27.256,-183.110
1774670707361,2026-03-28T00.05.07.361,21.875,-220.549,-32.561,-182.988
1774670707371,2026-03-28T00.05.07.371,21.885,-218.232,-34.878,-180.061
1774670707380,2026-03-28T00.05.07.380,21.894,-216.524,-32.012,-177.744
1774670707390,2026-03-28T00.05.07.390,21.904,-215.610,-23.841,-176.402
1774670707401,2026-03-28T00.05.07.401,21.915,-214.634,-11.585,-173.963
1774670707411,2026-03-28T00.05.07.411,21.925,-211.768,-1.890,-171.524
1774670707420,2026-03-28T00.05.07.420,21.934,-208.476,-0.183,-171.463
1774670707430,2026-03-28T00.05.07.430,21.944,-205.061,-0.854,-169.817
1774670707440,2026-03-28T00.05.07.440,21.954,-200.000,-3.841,-167.195
1774670707450,2026-03-28T00.05.07.450,21.964,-194.573,-7.500,-164.268
1774670707459,2026-03-28T00.05.07.459,21.973,-189.329,-13.415,-160.549
1774670707469,2026-03-28T00.05.07.469,21.983,-183.659,-20.793,-160.000
1774670707480,2026-03-28T00.05.07.480,21.994,-179.329,-24.878,-156.524
1774670707490,2026-03-28T00.05.07.490,22.004,-173.476,-29.146,-150.976
1774670707499,2026-03-28T00.05.07.499,22.013,-167.195,-39.207,-147.012
1774670707509,2026-03-28T00.05.07.509,22.023,-163.049,-54.024,-142.927
1774670707519,2026-03-28T00.05.07.519,22.033,-159.817,-70.305,-137.439
1774670707529,2026-03-28T00.05.07.529,22.043,-157.744,-83.720,-129.268
1774670707538,2026-03-28T00.05.07.538,22.052,-156.768,-94.512,-122.439
1774670707549,2026-03-28T00.05.07.549,22.063,-159.695,-102.195,-116.707
1774670707559,2026-03-28T00.05.07.559,22.073,-164.939,-103.841,-110.366
1774670707569,2026-03-28T00.05.07.569,22.083,-169.268,-100.244,-103.354
1774670707578,2026-03-28T00.05.07.578,22.092,-171.402,-92.744,-94.024
1774670707588,2026-03-28T00.05.07.588,22.102,-168.415,-83.110,-84.085
1774670707598,2026-03-28T00.05.07.598,22.112,-162.012,-78.110,-80.183
1774670707607,2026-03-28T00.05.07.607,22.121,-147.439,-80.488,-67.378
1774670707617,2026-03-28T00.05.07.617,22.131,-125.671,-85.610,-45.732
1774670707628,2026-03-28T00.05.07.628,22.142,-99.939,-93.354,-24.634
1774670707638,2026-03-28T00.05.07.638,22.152,-70.976,-97.012,-10.854
1774670707647,2026-03-28T00.05.07.647,22.161,-43.537,-96.341,0.915
1774670707657,2026-03-28T00.05.07.657,22.171,-17.988,-96.341,16.463
1774670707667,2026-03-28T00.05.07.667,22.181,7.805,-94.817,28.476
1774670707677,2026-03-28T00.05.07.677,22.191,35.488,-90.000,32.683
1774670707686,2026-03-28T00.05.07.686,22.200,58.963,-75.488,37.988
1774670707696,2026-03-28T00.05.07.696,22.210,79.939,-45.549,44.756
1774670707707,2026-03-28T00.05.07.707,22.221,92.805,-5.976,48.415
1774670707717,2026-03-28T00.05.07.717,22.231,98.232,26.402,52.500
1774670707726,2026-03-28T00.05.07.726,22.240,102.317,49.756,59.634
1774670707736,2026-03-28T00.05.07.736,22.250,107.439,66.463,63.902
1774670707746,2026-03-28T00.05.07.746,22.260,114.756,76.951,64.207
1774670707757,2026-03-28T00.05.07.757,22.271,123.902,83.049,71.220
1774670707765,2026-03-28T00.05.07.765,22.279,137.439,83.171,80.488
1774670707776,2026-03-28T00.05.07.776,22.290,150.610,73.780,87.683
