epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670505008,2026-03-28T00.01.45.008,19.888,80.793,71.829,42.683
1774670505019,2026-03-28T00.01.45.019,19.899,90.915,86.768,45.732
1774670505029,2026-03-28T00.01.45.029,19.909,100.061,97.561,49.634
1774670505039,2026-03-28T00.01.45.039,19.919,108.659,102.195,55.000
1774670505048,2026-03-28T00.01.45.048,19.928,116.768,98.232,58.963
1774670505058,2026-03-28T00.01.45.058,19.938,123.476,83.598,62.866
1774670505069,2026-03-28T00.01.45.069,19.949,130.488,57.927,70.305
1774670505079,2026-03-28T00.01.45.079,19.959,140.305,20.427,75.610
1774670505088,2026-03-28T00.01.45.088,19.968,150.976,-20.915,77.744
1774670505098,2026-03-28T00.01.45.098,19.978,161.646,-53.598,80.793
1774670505108,2026-03-28T00.01.45.108,19.988,172.073,-74.695,80.610
1774670505117,2026-03-28T00.01.45.117,19.997,182.195,-84.512,75.000
1774670505127,2026-03-28T00.01.45.127,20.007,192.256,-81.951,68.293
1774670505137,2026-03-28T00.01.45.137,20.017,201.463,-70.732,62.561
1774670505148,2026-03-28T00.01.45.148,20.028,209.024,-54.939,56.890
1774670505156,2026-03-28T00.01.45.156,20.036,214.939,-38.902,51.646
1774670505167,2026-03-28T00.01.45.167,20.047,219.329,-23.110,48.720
1774670505177,2026-03-28T00.01.45.177,20.057,222.988,-2.927,42.195
1774670505187,2026-03-28T00.01.45.187,20.067,225.183,18.537,36.646
1774670505196,2026-03-28T00.01.45.196,20.076,227.622,35.976,33.171
1774670505206,2026-03-28T00.01.45.206,20.086,230.122,47.073,31.159
1774670505216,2026-03-28T00.01.45.216,20.096,232.561,50.305,31.646
1774670505227,2026-03-28T00.01.45.227,20.107,234.817,47.805,31.768
1774670505236,2026-03-28T00.01.45.236,20.116,236.280,41.159,32.683
1774670505246,2026-03-28T00.01.45.246,20.126,234.695,33.841,33.232
1774670505256,2026-03-28T00.01.45.256,20.136,228.902,32.561,33.598
1774670505266,2026-03-28T00.01.45.266,20.146,222.683,35.305,35.976
1774670505275,2026-03-28T00.01.45.275,20.155,217.378,34.817,38.476
1774670505285,2026-03-28T00.01.45.285,20.165,212.073,34.329,38.537
1774670505296,2026-03-28T00.01.45.296,20.176,207.927,36.098,39.939
1774670505306,2026-03-28T00.01.45.306,20.186,206.341,37.439,42.805
1774670505315,2026-03-28T00.01.45.315,20.195,205.244,37.012,44.085
1774670505325,2026-03-28T00.01.45.325,20.205,202.073,38.841,42.073
1774670505335,2026-03-28T00.01.45.335,20.215,197.866,43.841,41.159
1774670505345,2026-03-28T00.01.45.345,20.225,192.012,49.146,41.524
1774670505354,2026-03-28T00.01.45.354,20.234,186.098,52.378,40.000
1774670505364,2026-03-28T00.01.45.364,20.244,179.695,52.683,40.793
1774670505375,2026-03-28T00.01.45.375,20.255,175.793,45.854,45.488
1774670505385,2026-03-28T00.01.45.385,20.265,170.488,35.549,46.463
1774670505394,2026-03-28T00.01.45.394,20.274,166.463,24.573,47.744
1774670505404,2026-03-28T00.01.45.404,20.284,165.427,14.146,50.427
1774670505414,2026-03-28T00.01.45.414,20.294,164.573,6.890,50.122
1774670505425,2026-03-28T00.01.45.425,20.305,163.537,6.646,46.890
1774670505433,2026-03-28T00.01.45.433,20.313,160.427,10.671,43.780
1774670505444,2026-03-28T00.01.45.444,20.324,154.939,11.341,41.159
1774670505454,2026-03-28T00.01.45.454,20.334,148.963,9.878,38.720
1774670505464,2026-03-28T00.01.45.464,20.344,144.207,9.024,38.720
1774670505473,2026-03-28T00.01.45.473,20.353,140.061,6.280,39.085
1774670505483,2026-03-28T00.01.45.483,20.363,135.976,0.366,37.866
1774670505493,2026-03-28T00.01.45.493,20.373,133.171,-6.402,37.073
1774670505504,2026-03-28T00.01.45.504,20.384,131.829,-11.402,36.341
1774670505512,2026-03-28T00.01.45.512,20.392,130.488,-15.000,34.024
1774670505523,2026-03-28T00.01.45.523,20.403,129.756,-21.098,30.427
1774670505533,2026-03-28T00.01.45.533,20.413,127.561,-30.854,24.695
1774670505543,2026-03-28T00.01.45.543,20.423,123.049,-44.939,17.195
1774670505552,2026-03-28T00.01.45.552,20.432,115.671,-59.573,10.915
1774670505562,2026-03-28T00.01.45.562,20.442,103.598,-68.293,9.390
1774670505572,2026-03-28T00.01.45.572,20.452,96.890,-70.732,6.280
1774670505581,2026-03-28T00.01.45.581,20.461,103.171,-68.659,-12.866
1774670505591,2026-03-28T00.01.45.591,20.471,93.780,-62.561,-21.098
1774670505602,2026-03-28T00.01.45.602,20.482,83.232,-51.037,-18.171
1774670505612,2026-03-28T00.01.45.612,20.492,78.232,-37.805,-15.732
1774670505621,2026-03-28T00.01.45.621,20.501,73.171,-27.134,-17.439
1774670505631,2026-03-28T00.01.45.631,20.511,72.317,-18.720,-19.573
1774670505641,2026-03-28T00.01.45.641,20.521,73.232,-10.976,-22.988
1774670505652,2026-03-28T00.01.45.652,20.532,75.244,-5.366,-29.939
1774670505660,2026-03-28T00.01.45.660,20.540,78.963,-8.354,-27.622
1774670505671,2026-03-28T00.01.45.671,20.551,82.744,-20.854,-14.878
1774670505681,2026-03-28T00.01.45.681,20.561,83.354,-30.305,-5.732
1774670505691,2026-03-28T00.01.45.691,20.571,80.915,-28.598,-2.988
1774670505700,2026-03-28T00.01.45.700,20.580,77.500,-16.159,0.366
1774670505710,2026-03-28T00.01.45.710,20.590,73.841,2.317,4.817
1774670505720,2026-03-28T00.01.45.720,20.600,71.098,22.195,7.317
1774670505731,2026-03-28T00.01.45.731,20.611,69.268,38.415,8.415
1774670505739,2026-03-28T00.01.45.739,20.619,68.720,49.573,8.293
1774670505750,2026-03-28T00.01.45.750,20.630,68.537,54.512,7.744
1774670505760,2026-03-28T00.01.45.760,20.640,69.268,51.951,6.707
1774670505770,2026-03-28T00.01.45.770,20.650,70.732,43.476,5.488
1774670505779,2026-03-28T00.01.45.779,20.659,71.707,34.268,5.122
1774670505789,2026-03-28T00.01.45.789,20.669,72.866,28.598,4.878
1774670505800,2026-03-28T00.01.45.800,20.680,73.780,22.561,4.329
1774670505810,2026-03-28T00.01.45.810,20.690,73.537,14.634,4.085
1774670505819,2026-03-28T00.01.45.819,20.699,66.159,-1.280,3.841
1774670505829,2026-03-28T00.01.45.829,20.709,45.854,-24.939,2.256
1774670505839,2026-03-28T00.01.45.839,20.719,26.707,-34.390,-1.829
1774670505849,2026-03-28T00.01.45.849,20.729,19.024,-21.280,0.183
1774670505858,2026-03-28T00.01.45.858,20.738,19.573,15.610,6.341
1774670505868,2026-03-28T00.01.45.868,20.748,22.622,58.902,14.085
1774670505879,2026-03-28T00.01.45.879,20.759,28.171,89.939,21.037
1774670505889,2026-03-28T00.01.45.889,20.769,35.122,99.756,25.488
1774670505898,2026-03-28T00.01.45.898,20.778,41.768,90.305,24.817
1774670505908,2026-03-28T00.01.45.908,20.788,44.695,68.963,21.037
1774670505918,2026-03-28T00.01.45.918,20.798,43.537,46.341,20.427
1774670505928,2026-03-28T00.01.45.928,20.808,39.817,30.183,19.207
1774670505937,2026-03-28T00.01.45.937,20.817,33.232,20.244,15.244
1774670505947,2026-03-28T00.01.45.947,20.827,25.610,15.366,13.232
1774670505958,2026-03-28T00.01.45.958,20.838,20.366,13.354,11.890
1774670505968,2026-03-28T00.01.45.968,20.848,16.951,15.976,8.415
1774670505977,2026-03-28T00.01.45.977,20.857,14.695,20.976,6.585
1774670505987,2026-03-28T00.01.45.987,20.867,14.451,22.927,6.768
1774670505997,2026-03-28T00.01.45.997,20.877,16.768,19.756,5.976
1774670506008,2026-03-28T00.01.46.008,20.888,21.220,13.293,3.720
1774670506018,2026-03-28T00.01.46.018,20.898,24.146,6.707,3.232
1774670506027,2026-03-28T00.01.46.027,20.907,24.024,-2.195,4.024
1774670506037,2026-03-28T00.01.46.037,20.917,22.561,-11.159,3.963
1774670506047,2026-03-28T00.01.46.047,20.927,20.793,-15.000,5.244
1774670506056,2026-03-28T00.01.46.056,20.936,19.268,-11.829,5.610
1774670506066,2026-03-28T00.01.46.066,20.946,15.976,-3.415,3.780
1774670506076,2026-03-28T00.01.46.076,20.956,12.744,5.854,3.049
1774670506085,2026-03-28T00.01.46.085,20.965,9.817,11.829,2.683
1774670506095,2026-03-28T00.01.46.095,20.975,7.683,13.780,2.744
1774670506106,2026-03-28T00.01.46.106,20.986,5.793,15.122,3.415
1774670506116,2026-03-28T00.01.46.116,20.996,6.037,16.646,3.415
1774670506125,2026-03-28T00.01.46.125,21.005,8.232,18.415,3.780
1774670506135,2026-03-28T00.01.46.135,21.015,11.220,17.012,4.634
1774670506145,2026-03-28T00.01.46.145,21.025,13.841,11.951,3.902
1774670506155,2026-03-28T00.01.46.155,21.035,14.024,5.488,3.232
1774670506164,2026-03-28T00.01.46.164,21.044,13.293,-0.732,2.866
1774670506175,2026-03-28T00.01.46.175,21.055,11.220,-4.512,2.195
1774670506185,2026-03-28T00.01.46.185,21.065,8.537,-5.732,1.341
1774670506195,2026-03-28T00.01.46.195,21.075,6.402,-7.195,0.183
1774670506204,2026-03-28T00.01.46.204,21.084,2.805,-10.793,-1.280
1774670506214,2026-03-28T00.01.46.214,21.094,-1.585,-16.159,-2.927
1774670506224,2026-03-28T00.01.46.224,21.104,-7.378,-25.671,-5.671
1774670506235,2026-03-28T00.01.46.235,21.115,-15.244,-40.610,-9.512
1774670506243,2026-03-28T00.01.46.243,21.123,-26.280,-57.988,-12.805
1774670506254,2026-03-28T00.01.46.254,21.134,-38.598,-73.720,-14.939
1774670506264,2026-03-28T00.01.46.264,21.144,-50.976,-85.366,-18.049
1774670506274,2026-03-28T00.01.46.274,21.154,-62.256,-92.927,-23.720
1774670506283,2026-03-28T00.01.46.283,21.163,-73.232,-97.866,-28.537
1774670506293,2026-03-28T00.01.46.293,21.173,-83.354,-103.171,-31.098
1774670506303,2026-03-28T00.01.46.303,21.183,-92.195,-108.415,-34.756
1774670506314,2026-03-28T00.01.46.314,21.194,-99.329,-110.061,-35.549
1774670506322,2026-03-28T00.01.46.322,21.202,-103.354,-109.268,-35.183
1774670506333,2026-03-28T00.01.46.333,21.213,-105.671,-107.744,-36.707
1774670506343,2026-03-28T00.01.46.343,21.223,-106.585,-102.195,-37.500
1774670506353,2026-03-28T00.01.46.353,21.233,-105.610,-94.756,-39.268
1774670506362,2026-03-28T00.01.46.362,21.242,-104.878,-90.244,-41.707
1774670506372,2026-03-28T00.01.46.372,21.252,-102.744,-88.110,-45.915
1774670506383,2026-03-28T00.01.46.383,21.263,-99.695,-84.390,-48.780
1774670506393,2026-03-28T00.01.46.393,21.273,-97.073,-78.354,-46.098
1774670506402,2026-03-28T00.01.46.402,21.282,-95.305,-72.561,-42.134
1774670506412,2026-03-28T00.01.46.412,21.292,-95.671,-66.890,-41.707
1774670506422,2026-03-28T00.01.46.422,21.302,-97.561,-56.280,-43.537
1774670506432,2026-03-28T00.01.46.432,21.312,-100.122,-42.256,-43.232
1774670506441,2026-03-28T00.01.46.441,21.321,-104.146,-33.415,-42.317
1774670506451,2026-03-28T00.01.46.451,21.331,-107.256,-32.805,-43.354
1774670506462,2026-03-28T00.01.46.462,21.342,-109.268,-34.512,-42.927
1774670506472,2026-03-28T00.01.46.472,21.352,-111.463,-37.317,-43.476
1774670506481,2026-03-28T00.01.46.481,21.361,-113.354,-40.244,-45.000
1774670506491,2026-03-28T00.01.46.491,21.371,-115.061,-42.134,-43.659
1774670506501,2026-03-28T00.01.46.501,21.381,-118.232,-43.598,-43.476
1774670506511,2026-03-28T00.01.46.511,21.391,-121.524,-44.390,-45.183
1774670506520,2026-03-28T00.01.46.520,21.400,-124.024,-44.695,-43.476
1774670506530,2026-03-28T00.01.46.530,21.410,-125.793,-47.500,-41.159
1774670506541,2026-03-28T00.01.46.541,21.421,-125.915,-52.073,-41.585
1774670506550,2026-03-28T00.01.46.550,21.430,-126.037,-54.268,-40.732
1774670506560,2026-03-28T00.01.46.560,21.440,-125.854,-53.963,-38.963
1774670506570,2026-03-28T00.01.46.570,21.450,-125.854,-52.927,-36.829
1774670506580,2026-03-28T00.01.46.580,21.460,-126.951,-51.341,-33.963
1774670506589,2026-03-28T00.01.46.589,21.469,-127.805,-48.720,-32.256
1774670506599,2026-03-28T00.01.46.599,21.479,-129.512,-44.451,-29.939
1774670506610,2026-03-28T00.01.46.610,21.490,-130.854,-41.220,-25.305
1774670506620,2026-03-28T00.01.46.620,21.500,-131.098,-38.293,-22.500
1774670506629,2026-03-28T00.01.46.629,21.509,-131.646,-35.183,-21.220
1774670506639,2026-03-28T00.01.46.639,21.519,-132.805,-33.598,-19.329
1774670506649,2026-03-28T00.01.46.649,21.529,-134.634,-34.024,-17.622
1774670506659,2026-03-28T00.01.46.659,21.539,-136.890,-34.695,-17.012
1774670506668,2026-03-28T00.01.46.668,21.548,-139.146,-34.451,-16.524
1774670506678,2026-03-28T00.01.46.678,21.558,-141.098,-32.805,-16.220
1774670506689,2026-03-28T00.01.46.689,21.569,-143.232,-27.927,-15.305
1774670506699,2026-03-28T00.01.46.699,21.579,-145.061,-19.085,-14.146
1774670506708,2026-03-28T00.01.46.708,21.588,-146.524,-4.451,-13.415
1774670506718,2026-03-28T00.01.46.718,21.598,-148.537,19.268,-13.902
1774670506728,2026-03-28T00.01.46.728,21.608,-151.220,54.207,-15.488
1774670506738,2026-03-28T00.01.46.738,21.618,-155.488,96.220,-18.171
1774670506747,2026-03-28T00.01.46.747,21.627,-161.220,137.561,-21.220
1774670506758,2026-03-28T00.01.46.758,21.638,-167.988,166.646,-25.061
1774670506768,2026-03-28T00.01.46.768,21.648,-171.280,172.805,-27.012
1774670506778,2026-03-28T00.01.46.778,21.658,-166.646,154.451,-25.671
1774670506787,2026-03-28T00.01.46.787,21.667,-160.000,118.049,-26.951
1774670506797,2026-03-28T00.01.46.797,21.677,-155.549,80.122,-33.720
1774670506807,2026-03-28T00.01.46.807,21.687,-150.976,48.537,-39.756
1774670506818,2026-03-28T00.01.46.818,21.698,-147.256,24.756,-43.354
1774670506826,2026-03-28T00.01.46.826,21.706,-145.732,12.134,-47.744
1774670506837,2026-03-28T00.01.46.837,21.717,-146.037,10.610,-53.293
1774670506847,2026-03-28T00.01.46.847,21.727,-148.293,16.707,-57.988
1774670506857,2026-03-28T00.01.46.857,21.737,-153.476,26.951,-61.402
1774670506866,2026-03-28T00.01.46.866,21.746,-156.402,30.061,-61.585
1774670506876,2026-03-28T00.01.46.876,21.756,-153.598,19.329,-59.451
1774670506886,2026-03-28T00.01.46.886,21.766,-149.329,0.366,-59.268
1774670506897,2026-03-28T00.01.46.897,21.777,-144.817,-19.512,-60.854
1774670506905,2026-03-28T00.01.46.905,21.785,-142.744,-31.951,-59.939
1774670506916,2026-03-28T00.01.46.916,21.796,-146.098,-31.768,-56.890
1774670506926,2026-03-28T00.01.46.926,21.806,-151.098,-18.232,-56.098
1774670506936,2026-03-28T00.01.46.936,21.816,-148.841,3.232,-57.866
1774670506945,2026-03-28T00.01.46.945,21.825,-142.012,25.305,-58.720
1774670506955,2026-03-28T00.01.46.955,21.835,-137.012,44.085,-58.049
1774670506966,2026-03-28T00.01.46.966,21.846,-132.256,56.951,-56.159
1774670506974,2026-03-28T00.01.46.974,21.854,-126.159,60.305,-52.988
1774670506985,2026-03-28T00.01.46.985,21.865,-121.341,56.098,-50.549
1774670506995,2026-03-28T00.01.46.995,21.875,-119.268,48.232,-50.061
1774670507005,2026-03-28T00.01.47.005,21.885,-119.329,41.402,-48.780
1774670507014,2026-03-28T00.01.47.014,21.894,-117.195,34.756,-44.939
1774670507024,2026-03-28T00.01.47.024,21.904,-112.744,24.634,-43.110
1774670507034,2026-03-28T00.01.47.034,21.914,-108.720,11.463,-44.512
1774670507045,2026-03-28T00.01.47.045,21.925,-104.939,-0.427,-44.268
1774670507053,2026-03-28T00.01.47.053,21.933,-100.305,-10.122,-42.317
1774670507064,2026-03-28T00.01.47.064,21.944,-95.305,-18.232,-40.854
1774670507074,2026-03-28T00.01.47.074,21.954,-90.122,-24.146,-40.000
1774670507084,2026-03-28T00.01.47.084,21.964,-85.122,-26.159,-40.549
1774670507093,2026-03-28T00.01.47.093,21.973,-81.768,-24.451,-41.524
1774670507103,2026-03-28T00.01.47.103,21.983,-79.024,-21.585,-41.220
1774670507113,2026-03-28T00.01.47.113,21.993,-75.732,-22.012,-40.244
1774670507124,2026-03-28T00.01.47.124,22.004,-73.110,-26.402,-39.451
1774670507133,2026-03-28T00.01.47.133,22.013,-70.671,-33.476,-37.744
1774670507143,2026-03-28T00.01.47.143,22.023,-67.683,-41.524,-36.463
1774670507153,2026-03-28T00.01.47.153,22.033,-65.122,-47.988,-34.878
1774670507163,2026-03-28T00.01.47.163,22.043,-63.659,-49.512,-32.744
1774670507172,2026-03-28T00.01.47.172,22.052,-62.195,-49.207,-31.037
1774670507182,2026-03-28T00.01.47.182,22.062,-60.915,-49.329,-31.037
1774670507193,2026-03-28T00.01.47.193,22.073,-61.341,-43.110,-31.402
1774670507203,2026-03-28T00.01.47.203,22.083,-63.902,-29.634,-30.671
1774670507212,2026-03-28T00.01.47.212,22.092,-69.390,-12.012,-30.061
1774670507222,2026-03-28T00.01.47.222,22.102,-74.329,5.488,-28.841
1774670507232,2026-03-28T00.01.47.232,22.112,-78.476,21.402,-28.171
1774670507242,2026-03-28T00.01.47.242,22.122,-82.439,33.171,-27.134
1774670507251,2026-03-28T00.01.47.251,22.131,-83.720,36.402,-25.549
1774670507261,2026-03-28T00.01.47.261,22.141,-80.427,29.207,-23.841
1774670507272,2026-03-28T00.01.47.272,22.152,-73.354,15.793,-19.207
1774670507282,2026-03-28T00.01.47.282,22.162,-64.024,0.244,-11.707
1774670507291,2026-03-28T00.01.47.291,22.171,-50.000,-16.951,-5.732
1774670507301,2026-03-28T00.01.47.301,22.181,-34.085,-35.183,-1.220
1774670507311,2026-03-28T00.01.47.311,22.191,-18.354,-50.671,2.256
1774670507321,2026-03-28T00.01.47.321,22.201,-2.439,-56.768,5.976
1774670507330,2026-03-28T00.01.47.330,22.210,11.585,-49.329,10.183
1774670507341,2026-03-28T00.01.47.341,22.221,22.866,-32.744,12.256
1774670507351,2026-03-28T00.01.47.351,22.231,32.012,-15.122,13.232
1774670507361,2026-03-28T00.01.47.361,22.241,39.695,-1.220,14.756
1774670507370,2026-03-28T00.01.47.370,22.250,43.598,11.220,15.915
1774670507380,2026-03-28T00.01.47.380,22.260,43.537,22.683,18.354
1774670507390,2026-03-28T00.01.47.390,22.270,41.951,31.707,21.220
1774670507401,2026-03-28T00.01.47.401,22.281,38.720,37.988,22.744
1774670507409,2026-03-28T00.01.47.409,22.289,34.817,41.098,24.390
1774670507420,2026-03-28T00.01.47.420,22.300,30.793,40.000,26.829
1774670507430,2026-03-28T00.01.47.430,22.310,27.500,33.415,29.268
1774670507439,2026-03-28T00.01.47.439,22.319,27.195,21.890,32.622
1774670507449,2026-03-28T00.01.47.449,22.329,29.756,6.463,36.890
1774670507459,2026-03-28T00.01.47.459,22.339,34.817,-11.646,41.402
1774670507469,2026-03-28T00.01.47.469,22.349,42.683,-28.171,44.512
1774670507478,2026-03-28T00.01.47.478,22.358,50.976,-40.244,47.622
1774670507488,2026-03-28T00.01.47.488,22.368,59.085,-46.220,48.780
1774670507499,2026-03-28T00.01.47.499,22.379,65.732,-40.183,47.622
1774670507509,2026-03-28T00.01.47.509,22.389,67.195,-20.488,52.744
1774670507518,2026-03-28T00.01.47.518,22.398,67.378,3.293,58.963
1774670507528,2026-03-28T00.01.47.528,22.408,69.451,21.037,60.610
1774670507538,2026-03-28T00.01.47.538,22.418,73.354,29.390,63.476
1774670507549,2026-03-28T00.01.47.549,22.429,80.305,27.439,68.659
1774670507557,2026-03-28T00.01.47.557,22.437,90.488,16.159,73.171
1774670507568,2026-03-28T00.01.47.568,22.448,100.854,0.915,76.098
1774670507578,2026-03-28T00.01.47.578,22.458,110.976,-12.500,75.610
1774670507588,2026-03-28T00.01.47.588,22.468,119.024,-15.122,74.878
1774670507597,2026-03-28T00.01.47.597,22.477,123.171,-6.159,76.220
1774670507607,2026-03-28T00.01.47.607,22.487,125.183,8.232,73.902
1774670507617,2026-03-28T00.01.47.617,22.497,124.817,26.524,71.707
1774670507628,2026-03-28T00.01.47.628,22.508,124.939,42.805,73.232
1774670507636,2026-03-28T00.01.47.636,22.516,127.195,46.159,76.159
1774670507647,2026-03-28T00.01.47.647,22.527,133.049,32.317,81.463
1774670507657,2026-03-28T00.01.47.657,22.537,141.280,9.207,87.988
1774670507667,2026-03-28T00.01.47.667,22.547,149.756,-13.171,88.537
1774670507676,2026-03-28T00.01.47.676,22.556,155.671,-22.256,88.110
1774670507686,2026-03-28T00.01.47.686,22.566,157.256,-16.646,91.159
1774670507696,2026-03-28T00.01.47.696,22.576,156.585,-5.549,90.732
1774670507707,2026-03-28T00.01.47.707,22.587,154.634,10.488,89.268
1774670507716,2026-03-28T00.01.47.716,22.596,150.732,28.841,92.317
1774670507726,2026-03-28T00.01.47.726,22.606,147.927,40.793,95.244
1774670507736,2026-03-28T00.01.47.736,22.616,147.378,41.768,99.451
1774670507746,2026-03-28T00.01.47.746,22.626,149.085,31.585,105.244
1774670507755,2026-03-28T00.01.47.755,22.635,152.622,15.366,107.317
1774670507765,2026-03-28T00.01.47.765,22.645,154.634,5.122,107.134
1774670507776,2026-03-28T00.01.47.776,22.656,155.427,9.573,104.024
1774670507786,2026-03-28T00.01.47.786,22.666,152.378,28.415,100.793
1774670507795,2026-03-28T00.01.47.795,22.675,145.427,55.122,100.671
1774670507805,2026-03-28T00.01.47.805,22.685,137.134,75.183,101.646
1774670507815,2026-03-28T00.01.47.815,22.695,131.524,77.744,102.988
1774670507825,2026-03-28T00.01.47.825,22.705,130.915,65.732,106.159
1774670507834,2026-03-28T00.01.47.834,22.714,133.659,45.122,110.915
1774670507844,2026-03-28T00.01.47.844,22.724,137.927,23.415,112.866
1774670507855,2026-03-28T00.01.47.855,22.735,142.012,9.024,108.720
1774670507865,2026-03-28T00.01.47.865,22.745,143.780,10.061,100.671
1774670507874,2026-03-28T00.01.47.874,22.754,141.341,23.415,92.256
1774670507884,2026-03-28T00.01.47.884,22.764,134.207,38.476,86.280
1774670507894,2026-03-28T00.01.47.894,22.774,125.000,49.329,84.878
1774670507903,2026-03-28T00.01.47.903,22.783,117.439,50.122,84.146
1774670507913,2026-03-28T00.01.47.913,22.793,112.500,39.634,82.866
1774670507924,2026-03-28T00.01.47.924,22.804,111.159,23.537,83.293
1774670507934,2026-03-28T00.01.47.934,22.814,111.098,6.829,85.793
1774670507943,2026-03-28T00.01.47.943,22.823,110.915,-10.122,87.195
1774670507953,2026-03-28T00.01.47.953,22.833,109.878,-23.232,85.122
1774670507963,2026-03-28T00.01.47.963,22.843,104.878,-26.829,81.341
1774670507973,2026-03-28T00.01.47.973,22.853,96.280,-19.207,76.280
1774670507982,2026-03-28T00.01.47.982,22.862,84.024,-0.427,71.341
1774670507992,2026-03-28T00.01.47.992,22.872,71.890,24.146,69.451
1774670508003,2026-03-28T00.01.48.003,22.883,64.512,51.159,70.976
1774670508013,2026-03-28T00.01.48.013,22.893,54.207,70.183,67.317
1774670508022,2026-03-28T00.01.48.022,22.902,45.305,78.171,52.683
1774670508032,2026-03-28T00.01.48.032,22.912,39.573,82.744,47.073
1774670508042,2026-03-28T00.01.48.042,22.922,37.378,90.244,55.915
1774670508052,2026-03-28T00.01.48.052,22.932,37.988,97.134,65.915
1774670508061,2026-03-28T00.01.48.061,22.941,43.293,110.244,73.659
1774670508071,2026-03-28T00.01.48.071,22.951,45.976,123.598,77.378
1774670508082,2026-03-28T00.01.48.082,22.962,43.415,137.683,70.915
1774670508092,2026-03-28T00.01.48.092,22.972,45.122,135.061,66.707
1774670508101,2026-03-28T00.01.48.101,22.981,50.793,107.866,79.451
1774670508111,2026-03-28T00.01.48.111,22.991,56.098,71.829,98.780
1774670508121,2026-03-28T00.01.48.121,23.001,62.012,42.622,106.890
1774670508132,2026-03-28T00.01.48.132,23.012,66.768,26.646,103.232
1774670508140,2026-03-28T00.01.48.140,23.020,68.476,24.817,97.927
1774670508151,2026-03-28T00.01.48.151,23.031,66.524,34.268,95.305
1774670508161,2026-03-28T00.01.48.161,23.041,63.232,47.561,93.537
1774670508171,2026-03-28T00.01.48.171,23.051,60.061,56.585,92.927
1774670508180,2026-03-28T00.01.48.180,23.060,57.500,58.354,93.537
1774670508190,2026-03-28T00.01.48.190,23.070,55.244,56.341,93.354
1774670508200,2026-03-28T00.01.48.200,23.080,53.354,54.756,91.951
1774670508211,2026-03-28T00.01.48.211,23.091,52.012,53.354,90.122
1774670508219,2026-03-28T00.01.48.219,23.099,51.585,51.037,87.988
1774670508230,2026-03-28T00.01.48.230,23.110,51.159,49.207,84.695
1774670508240,2026-03-28T00.01.48.240,23.120,50.000,51.829,81.098
1774670508250,2026-03-28T00.01.48.250,23.130,47.256,59.695,78.841
1774670508259,2026-03-28T00.01.48.259,23.139,44.512,66.829,74.817
1774670508269,2026-03-28T00.01.48.269,23.149,43.720,68.415,69.024
1774670508279,2026-03-28T00.01.48.279,23.159,44.817,65.305,64.939
1774670508290,2026-03-28T00.01.48.290,23.170,45.793,58.354,62.073
1774670508299,2026-03-28T00.01.48.299,23.179,45.305,47.683,57.927
1774670508309,2026-03-28T00.01.48.309,23.189,43.780,35.488,53.598
1774670508319,2026-03-28T00.01.48.319,23.199,41.707,26.402,50.366
1774670508329,2026-03-28T00.01.48.329,23.209,38.354,22.988,47.561
1774670508338,2026-03-28T00.01.48.338,23.218,32.744,23.476,42.439
1774670508348,2026-03-28T00.01.48.348,23.228,28.049,15.183,30.122
1774670508359,2026-03-28T00.01.48.359,23.239,23.841,-5.305,19.878
1774670508369,2026-03-28T00.01.48.369,23.249,20.915,-2.073,17.378
1774670508378,2026-03-28T00.01.48.378,23.258,14.756,11.280,14.329
1774670508388,2026-03-28T00.01.48.388,23.268,8.293,20.732,8.232
1774670508398,2026-03-28T00.01.48.398,23.278,3.598,24.207,3.902
1774670508407,2026-03-28T00.01.48.407,23.287,-0.061,23.171,-0.732
1774670508417,2026-03-28T00.01.48.417,23.297,-3.293,22.134,-4.756
1774670508427,2026-03-28T00.01.48.427,23.307,-6.585,23.293,-7.805
1774670508438,2026-03-28T00.01.48.438,23.318,-8.415,23.659,-10.244
1774670508446,2026-03-28T00.01.48.446,23.326,-8.598,21.585,-12.744
1774670508457,2026-03-28T00.01.48.457,23.337,-7.805,15.854,-15.549
1774670508467,2026-03-28T00.01.48.467,23.347,-7.683,6.463,-15.427
1774670508477,2026-03-28T00.01.48.477,23.357,-6.707,-1.280,-11.646
1774670508486,2026-03-28T00.01.48.486,23.366,-6.646,-4.695,-10.061
1774670508496,2026-03-28T00.01.48.496,23.376,-7.744,-5.610,-10.976
1774670508507,2026-03-28T00.01.48.507,23.387,-9.146,-4.207,-9.817
1774670508517,2026-03-28T00.01.48.517,23.397,-10.732,-1.098,-7.622
1774670508526,2026-03-28T00.01.48.526,23.406,-12.683,4.573,-6.341
1774670508536,2026-03-28T00.01.48.536,23.416,-15.305,12.256,-5.122
1774670508546,2026-03-28T00.01.48.546,23.426,-18.963,20.427,-4.634
1774670508556,2026-03-28T00.01.48.556,23.436,-23.537,29.695,-5.488
1774670508565,2026-03-28T00.01.48.565,23.445,-28.720,40.793,-6.220
1774670508575,2026-03-28T00.01.48.575,23.455,-34.207,52.195,-7.439
1774670508586,2026-03-28T00.01.48.586,23.466,-40.244,61.951,-9.207
1774670508596,2026-03-28T00.01.48.596,23.476,-45.854,69.451,-12.073
1774670508605,2026-03-28T00.01.48.605,23.485,-50.244,76.098,-15.427
