epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1774670603596,2026-03-28T00.03.23.596,18.326,0.563,0.284,-0.797
1774670603606,2026-03-28T00.03.23.606,18.336,0.520,0.269,-0.765
1774670603617,2026-03-28T00.03.23.617,18.347,0.463,0.244,-0.735
1774670603627,2026-03-28T00.03.23.627,18.357,0.425,0.225,-0.709
1774670603636,2026-03-28T00.03.23.636,18.366,0.416,0.205,-0.714
1774670603646,2026-03-28T00.03.23.646,18.376,0.462,0.179,-0.742
1774670603656,2026-03-28T00.03.23.656,18.386,0.545,0.154,-0.789
1774670603667,2026-03-28T00.03.23.667,18.397,0.605,0.138,-0.785
1774670603675,2026-03-28T00.03.23.675,18.405,0.609,0.145,-0.765
1774670603686,2026-03-28T00.03.23.686,18.416,0.589,0.156,-0.747
1774670603696,2026-03-28T00.03.23.696,18.426,0.543,0.142,-0.713
1774670603706,2026-03-28T00.03.23.706,18.436,0.490,0.121,-0.685
1774670603715,2026-03-28T00.03.23.715,18.445,0.447,0.101,-0.663
1774670603725,2026-03-28T00.03.23.725,18.455,0.435,0.069,-0.681
1774670603735,2026-03-28T00.03.23.735,18.465,0.498,0.025,-0.766
1774670603746,2026-03-28T00.03.23.746,18.476,0.624,-0.031,-0.845
1774670603754,2026-03-28T00.03.23.754,18.484,0.707,-0.057,-0.840
1774670603765,2026-03-28T00.03.23.765,18.495,0.701,-0.026,-0.800
1774670603775,2026-03-28T00.03.23.775,18.505,0.643,0.014,-0.768
1774670603785,2026-03-28T00.03.23.785,18.515,0.571,-0.003,-0.758
1774670603794,2026-03-28T00.03.23.794,18.524,0.493,-0.048,-0.754
1774670603804,2026-03-28T00.03.23.804,18.534,0.441,-0.074,-0.742
1774670603814,2026-03-28T00.03.23.814,18.544,0.424,-0.086,-0.724
1774670603825,2026-03-28T00.03.23.825,18.555,0.446,-0.101,-0.739
1774670603834,2026-03-28T00.03.23.834,18.564,0.546,-0.131,-0.836
1774670603844,2026-03-28T00.03.23.844,18.574,0.658,-0.167,-0.919
1774670603854,2026-03-28T00.03.23.854,18.584,0.706,-0.177,-0.965
1774670603864,2026-03-28T00.03.23.864,18.594,0.685,-0.177,-0.943
1774670603873,2026-03-28T00.03.23.873,18.603,0.636,-0.161,-0.894
1774670603883,2026-03-28T00.03.23.883,18.613,0.609,-0.146,-0.837
1774670603894,2026-03-28T00.03.23.894,18.624,0.604,-0.150,-0.792
1774670603904,2026-03-28T00.03.23.904,18.634,0.609,-0.168,-0.745
1774670603913,2026-03-28T00.03.23.913,18.643,0.603,-0.181,-0.721
1774670603923,2026-03-28T00.03.23.923,18.653,0.568,-0.197,-0.700
1774670603933,2026-03-28T00.03.23.933,18.663,0.513,-0.212,-0.692
1774670603942,2026-03-28T00.03.23.942,18.672,0.500,-0.220,-0.738
1774670603952,2026-03-28T00.03.23.952,18.682,0.599,-0.257,-0.811
1774670603962,2026-03-28T00.03.23.962,18.692,0.690,-0.304,-0.784
1774670603973,2026-03-28T00.03.23.973,18.703,0.685,-0.304,-0.735
1774670603981,2026-03-28T00.03.23.981,18.711,0.655,-0.286,-0.699
1774670603992,2026-03-28T00.03.23.992,18.722,0.633,-0.292,-0.682
1774670604002,2026-03-28T00.03.24.002,18.732,0.616,-0.321,-0.676
1774670604012,2026-03-28T00.03.24.012,18.742,0.610,-0.344,-0.670
1774670604021,2026-03-28T00.03.24.021,18.751,0.606,-0.354,-0.655
1774670604031,2026-03-28T00.03.24.031,18.761,0.602,-0.366,-0.653
1774670604042,2026-03-28T00.03.24.042,18.772,0.620,-0.385,-0.661
1774670604052,2026-03-28T00.03.24.052,18.782,0.646,-0.409,-0.678
1774670604061,2026-03-28T00.03.24.061,18.791,0.655,-0.438,-0.667
1774670604071,2026-03-28T00.03.24.071,18.801,0.631,-0.458,-0.630
1774670604081,2026-03-28T00.03.24.081,18.811,0.612,-0.456,-0.607
1774670604091,2026-03-28T00.03.24.091,18.821,0.602,-0.469,-0.596
1774670604100,2026-03-28T00.03.24.100,18.830,0.587,-0.498,-0.591
1774670604110,2026-03-28T00.03.24.110,18.840,0.575,-0.518,-0.588
1774670604121,2026-03-28T00.03.24.121,18.851,0.583,-0.526,-0.582
1774670604131,2026-03-28T00.03.24.131,18.861,0.606,-0.539,-0.582
1774670604140,2026-03-28T00.03.24.140,18.870,0.637,-0.559,-0.567
1774670604150,2026-03-28T00.03.24.150,18.880,0.634,-0.577,-0.539
1774670604160,2026-03-28T00.03.24.160,18.890,0.606,-0.588,-0.526
1774670604170,2026-03-28T00.03.24.170,18.900,0.579,-0.601,-0.521
1774670604179,2026-03-28T00.03.24.179,18.909,0.551,-0.614,-0.522
1774670604189,2026-03-28T00.03.24.189,18.919,0.534,-0.628,-0.532
1774670604200,2026-03-28T00.03.24.200,18.930,0.548,-0.641,-0.517
1774670604210,2026-03-28T00.03.24.210,18.940,0.557,-0.651,-0.494
1774670604219,2026-03-28T00.03.24.219,18.949,0.565,-0.669,-0.495
1774670604229,2026-03-28T00.03.24.229,18.959,0.614,-0.688,-0.506
1774670604239,2026-03-28T00.03.24.239,18.969,0.646,-0.705,-0.505
1774670604250,2026-03-28T00.03.24.250,18.980,0.627,-0.717,-0.486
1774670604258,2026-03-28T00.03.24.258,18.988,0.599,-0.721,-0.484
1774670604269,2026-03-28T00.03.24.269,18.999,0.574,-0.736,-0.476
1774670604279,2026-03-28T00.03.24.279,19.009,0.562,-0.751,-0.476
1774670604289,2026-03-28T00.03.24.289,19.019,0.580,-0.757,-0.469
1774670604298,2026-03-28T00.03.24.298,19.028,0.617,-0.765,-0.451
1774670604308,2026-03-28T00.03.24.308,19.038,0.641,-0.768,-0.448
1774670604318,2026-03-28T00.03.24.318,19.048,0.654,-0.766,-0.441
1774670604329,2026-03-28T00.03.24.329,19.059,0.662,-0.773,-0.433
1774670604337,2026-03-28T00.03.24.337,19.067,0.645,-0.778,-0.424
1774670604348,2026-03-28T00.03.24.348,19.078,0.631,-0.784,-0.416
1774670604358,2026-03-28T00.03.24.358,19.088,0.616,-0.792,-0.410
1774670604368,2026-03-28T00.03.24.368,19.098,0.597,-0.799,-0.406
1774670604377,2026-03-28T00.03.24.377,19.107,0.601,-0.799,-0.398
1774670604387,2026-03-28T00.03.24.387,19.117,0.604,-0.802,-0.397
1774670604397,2026-03-28T00.03.24.397,19.127,0.598,-0.812,-0.385
1774670604406,2026-03-28T00.03.24.406,19.136,0.591,-0.811,-0.377
1774670604417,2026-03-28T00.03.24.417,19.147,0.573,-0.823,-0.380
1774670604427,2026-03-28T00.03.24.427,19.157,0.551,-0.834,-0.386
1774670604437,2026-03-28T00.03.24.437,19.167,0.541,-0.834,-0.390
1774670604446,2026-03-28T00.03.24.446,19.176,0.542,-0.837,-0.393
1774670604456,2026-03-28T00.03.24.456,19.186,0.538,-0.829,-0.389
1774670604466,2026-03-28T00.03.24.466,19.196,0.529,-0.838,-0.371
1774670604477,2026-03-28T00.03.24.477,19.207,0.514,-0.844,-0.352
1774670604485,2026-03-28T00.03.24.485,19.215,0.516,-0.827,-0.354
1774670604496,2026-03-28T00.03.24.496,19.226,0.551,-0.811,-0.366
1774670604506,2026-03-28T00.03.24.506,19.236,0.567,-0.810,-0.385
1774670604516,2026-03-28T00.03.24.516,19.246,0.569,-0.801,-0.409
1774670604525,2026-03-28T00.03.24.525,19.255,0.556,-0.782,-0.447
1774670604535,2026-03-28T00.03.24.535,19.265,0.575,-0.779,-0.467
1774670604545,2026-03-28T00.03.24.545,19.275,0.620,-0.775,-0.491
1774670604556,2026-03-28T00.03.24.556,19.286,0.663,-0.765,-0.512
1774670604564,2026-03-28T00.03.24.564,19.294,0.680,-0.765,-0.515
1774670604575,2026-03-28T00.03.24.575,19.305,0.660,-0.763,-0.515
1774670604585,2026-03-28T00.03.24.585,19.315,0.649,-0.774,-0.535
1774670604595,2026-03-28T00.03.24.595,19.325,0.667,-0.796,-0.566
1774670604604,2026-03-28T00.03.24.604,19.334,0.681,-0.800,-0.584
1774670604614,2026-03-28T00.03.24.614,19.344,0.692,-0.796,-0.583
1774670604625,2026-03-28T00.03.24.625,19.355,0.698,-0.803,-0.589
1774670604635,2026-03-28T00.03.24.635,19.365,0.699,-0.822,-0.604
1774670604644,2026-03-28T00.03.24.644,19.374,0.705,-0.834,-0.608
1774670604654,2026-03-28T00.03.24.654,19.384,0.701,-0.838,-0.611
1774670604664,2026-03-28T00.03.24.664,19.394,0.690,-0.836,-0.634
1774670604674,2026-03-28T00.03.24.674,19.404,0.688,-0.838,-0.665
1774670604683,2026-03-28T00.03.24.683,19.413,0.694,-0.833,-0.688
1774670604693,2026-03-28T00.03.24.693,19.423,0.705,-0.822,-0.710
1774670604704,2026-03-28T00.03.24.704,19.434,0.715,-0.815,-0.743
1774670604714,2026-03-28T00.03.24.714,19.444,0.710,-0.815,-0.782
1774670604723,2026-03-28T00.03.24.723,19.453,0.705,-0.805,-0.789
1774670604733,2026-03-28T00.03.24.733,19.463,0.679,-0.777,-0.780
1774670604743,2026-03-28T00.03.24.743,19.473,0.652,-0.754,-0.765
1774670604753,2026-03-28T00.03.24.753,19.483,0.650,-0.726,-0.777
1774670604762,2026-03-28T00.03.24.762,19.492,0.676,-0.684,-0.800
1774670604772,2026-03-28T00.03.24.772,19.502,0.725,-0.645,-0.804
1774670604783,2026-03-28T00.03.24.783,19.513,0.762,-0.606,-0.799
1774670604793,2026-03-28T00.03.24.793,19.523,0.772,-0.577,-0.798
1774670604802,2026-03-28T00.03.24.802,19.532,0.752,-0.552,-0.818
1774670604812,2026-03-28T00.03.24.812,19.542,0.739,-0.537,-0.839
1774670604822,2026-03-28T00.03.24.822,19.552,0.731,-0.541,-0.832
1774670604833,2026-03-28T00.03.24.833,19.563,0.709,-0.530,-0.817
1774670604841,2026-03-28T00.03.24.841,19.571,0.668,-0.499,-0.812
1774670604852,2026-03-28T00.03.24.852,19.582,0.631,-0.472,-0.825
1774670604862,2026-03-28T00.03.24.862,19.592,0.619,-0.449,-0.847
1774670604872,2026-03-28T00.03.24.872,19.602,0.610,-0.433,-0.874
1774670604881,2026-03-28T00.03.24.881,19.611,0.613,-0.416,-0.866
1774670604891,2026-03-28T00.03.24.891,19.621,0.642,-0.373,-0.833
1774670604901,2026-03-28T00.03.24.901,19.631,0.645,-0.318,-0.816
1774670604910,2026-03-28T00.03.24.910,19.640,0.630,-0.276,-0.796
1774670604920,2026-03-28T00.03.24.920,19.650,0.604,-0.243,-0.792
1774670604931,2026-03-28T00.03.24.931,19.661,0.569,-0.221,-0.768
1774670604941,2026-03-28T00.03.24.941,19.671,0.558,-0.190,-0.756
1774670604950,2026-03-28T00.03.24.950,19.680,0.594,-0.150,-0.746
1774670604960,2026-03-28T00.03.24.960,19.690,0.620,-0.118,-0.697
1774670604970,2026-03-28T00.03.24.970,19.700,0.603,-0.075,-0.699
1774670604980,2026-03-28T00.03.24.980,19.710,0.554,-0.036,-0.704
1774670604989,2026-03-28T00.03.24.989,19.719,0.477,-0.018,-0.665
1774670605000,2026-03-28T00.03.25.000,19.730,0.383,0.003,-0.657
1774670605010,2026-03-28T00.03.25.010,19.740,0.333,0.025,-0.663
1774670605020,2026-03-28T00.03.25.020,19.750,0.332,0.051,-0.629
1774670605029,2026-03-28T00.03.25.029,19.759,0.335,0.093,-0.571
1774670605039,2026-03-28T00.03.25.039,19.769,0.344,0.149,-0.560
1774670605049,2026-03-28T00.03.25.049,19.779,0.363,0.198,-0.589
1774670605060,2026-03-28T00.03.25.060,19.790,0.382,0.222,-0.641
1774670605068,2026-03-28T00.03.25.068,19.798,0.408,0.233,-0.678
1774670605079,2026-03-28T00.03.25.079,19.809,0.426,0.247,-0.672
1774670605089,2026-03-28T00.03.25.089,19.819,0.410,0.274,-0.618
1774670605099,2026-03-28T00.03.25.099,19.829,0.358,0.318,-0.559
1774670605108,2026-03-28T00.03.25.108,19.838,0.331,0.371,-0.521
1774670605118,2026-03-28T00.03.25.118,19.848,0.301,0.400,-0.515
1774670605128,2026-03-28T00.03.25.128,19.858,0.277,0.406,-0.521
1774670605139,2026-03-28T00.03.25.139,19.869,0.290,0.416,-0.538
1774670605147,2026-03-28T00.03.25.147,19.877,0.318,0.436,-0.526
1774670605158,2026-03-28T00.03.25.158,19.888,0.340,0.475,-0.511
1774670605168,2026-03-28T00.03.25.168,19.898,0.357,0.520,-0.497
1774670605178,2026-03-28T00.03.25.178,19.908,0.355,0.547,-0.486
1774670605187,2026-03-28T00.03.25.187,19.917,0.341,0.562,-0.466
1774670605197,2026-03-28T00.03.25.197,19.927,0.321,0.593,-0.453
1774670605208,2026-03-28T00.03.25.208,19.938,0.298,0.614,-0.463
1774670605218,2026-03-28T00.03.25.218,19.948,0.276,0.620,-0.478
1774670605227,2026-03-28T00.03.25.227,19.957,0.260,0.626,-0.494
1774670605237,2026-03-28T00.03.25.237,19.967,0.248,0.643,-0.483
1774670605247,2026-03-28T00.03.25.247,19.977,0.243,0.671,-0.466
1774670605257,2026-03-28T00.03.25.257,19.987,0.242,0.693,-0.444
1774670605266,2026-03-28T00.03.25.266,19.996,0.242,0.703,-0.429
1774670605276,2026-03-28T00.03.25.276,20.006,0.255,0.708,-0.430
1774670605287,2026-03-28T00.03.25.287,20.017,0.283,0.724,-0.455
1774670605297,2026-03-28T00.03.25.297,20.027,0.288,0.748,-0.466
1774670605306,2026-03-28T00.03.25.306,20.036,0.262,0.762,-0.459
1774670605316,2026-03-28T00.03.25.316,20.046,0.233,0.780,-0.458
1774670605326,2026-03-28T00.03.25.326,20.056,0.219,0.786,-0.470
1774670605336,2026-03-28T00.03.25.336,20.066,0.207,0.789,-0.469
1774670605345,2026-03-28T00.03.25.345,20.075,0.196,0.795,-0.448
1774670605355,2026-03-28T00.03.25.355,20.085,0.197,0.806,-0.431
1774670605366,2026-03-28T00.03.25.366,20.096,0.220,0.811,-0.413
1774670605376,2026-03-28T00.03.25.376,20.106,0.236,0.813,-0.402
1774670605385,2026-03-28T00.03.25.385,20.115,0.228,0.821,-0.389
1774670605395,2026-03-28T00.03.25.395,20.125,0.229,0.826,-0.384
1774670605405,2026-03-28T00.03.25.405,20.135,0.257,0.812,-0.330
1774670605416,2026-03-28T00.03.25.416,20.146,0.240,0.808,-0.195
1774670605424,2026-03-28T00.03.25.424,20.154,0.187,0.795,-0.054
1774670605435,2026-03-28T00.03.25.435,20.165,0.139,0.755,0.066
1774670605445,2026-03-28T00.03.25.445,20.175,0.081,0.718,0.157
1774670605454,2026-03-28T00.03.25.454,20.184,-0.008,0.696,0.199
1774670605464,2026-03-28T00.03.25.464,20.194,-0.070,0.654,0.220
1774670605474,2026-03-28T00.03.25.474,20.204,-0.068,0.627,0.242
1774670605484,2026-03-28T00.03.25.484,20.214,-0.035,0.620,0.204
1774670605493,2026-03-28T00.03.25.493,20.223,0.031,0.623,0.116
1774670605503,2026-03-28T00.03.25.503,20.233,0.074,0.635,0.003
1774670605514,2026-03-28T00.03.25.514,20.244,0.049,0.665,-0.126
1774670605524,2026-03-28T00.03.25.524,20.254,0.040,0.699,-0.244
1774670605533,2026-03-28T00.03.25.533,20.263,0.043,0.731,-0.316
1774670605543,2026-03-28T00.03.25.543,20.273,0.029,0.757,-0.332
1774670605553,2026-03-28T00.03.25.553,20.283,0.030,0.753,-0.313
1774670605564,2026-03-28T00.03.25.564,20.294,0.057,0.735,-0.285
1774670605572,2026-03-28T00.03.25.572,20.302,0.091,0.723,-0.255
1774670605583,2026-03-28T00.03.25.583,20.313,0.075,0.704,-0.228
1774670605593,2026-03-28T00.03.25.593,20.323,0.026,0.668,-0.228
1774670605603,2026-03-28T00.03.25.603,20.333,0.037,0.631,-0.299
1774670605612,2026-03-28T00.03.25.612,20.342,0.088,0.642,-0.333
1774670605622,2026-03-28T00.03.25.622,20.352,0.097,0.670,-0.337
1774670605632,2026-03-28T00.03.25.632,20.362,0.100,0.653,-0.381
1774670605643,2026-03-28T00.03.25.643,20.373,0.093,0.642,-0.400
1774670605651,2026-03-28T00.03.25.651,20.381,0.085,0.624,-0.381
1774670605662,2026-03-28T00.03.25.662,20.392,0.112,0.592,-0.369
1774670605672,2026-03-28T00.03.25.672,20.402,0.178,0.562,-0.337
1774670605682,2026-03-28T00.03.25.682,20.412,0.223,0.525,-0.307
1774670605691,2026-03-28T00.03.25.691,20.421,0.260,0.487,-0.341
1774670605701,2026-03-28T00.03.25.701,20.431,0.305,0.452,-0.505
1774670605711,2026-03-28T00.03.25.711,20.441,0.372,0.428,-0.710
1774670605722,2026-03-28T00.03.25.722,20.452,0.410,0.430,-0.808
1774670605730,2026-03-28T00.03.25.730,20.460,0.395,0.451,-0.828
1774670605741,2026-03-28T00.03.25.741,20.471,0.396,0.475,-0.822
1774670605751,2026-03-28T00.03.25.751,20.481,0.414,0.481,-0.765
1774670605761,2026-03-28T00.03.25.761,20.491,0.370,0.431,-0.687
1774670605770,2026-03-28T00.03.25.770,20.500,0.280,0.370,-0.609
1774670605780,2026-03-28T00.03.25.780,20.510,0.220,0.336,-0.551
1774670605791,2026-03-28T00.03.25.791,20.521,0.246,0.292,-0.575
1774670605801,2026-03-28T00.03.25.801,20.531,0.361,0.230,-0.733
1774670605810,2026-03-28T00.03.25.810,20.540,0.522,0.167,-0.908
1774670605820,2026-03-28T00.03.25.820,20.550,0.626,0.138,-0.969
1774670605830,2026-03-28T00.03.25.830,20.560,0.659,0.182,-0.992
1774670605840,2026-03-28T00.03.25.840,20.570,0.679,0.242,-0.986
1774670605849,2026-03-28T00.03.25.849,20.579,0.625,0.229,-0.916
1774670605859,2026-03-28T00.03.25.859,20.589,0.482,0.171,-0.828
1774670605870,2026-03-28T00.03.25.870,20.600,0.352,0.125,-0.763
1774670605878,2026-03-28T00.03.25.878,20.608,0.279,0.091,-0.727
1774670605889,2026-03-28T00.03.25.889,20.619,0.267,0.056,-0.730
1774670605899,2026-03-28T00.03.25.899,20.629,0.370,0.010,-0.874
1774670605909,2026-03-28T00.03.25.909,20.639,0.573,-0.071,-1.006
1774670605918,2026-03-28T00.03.25.918,20.648,0.727,-0.110,-1.009
1774670605928,2026-03-28T00.03.25.928,20.658,0.766,-0.054,-0.985
1774670605939,2026-03-28T00.03.25.939,20.669,0.732,-0.007,-0.953
1774670605949,2026-03-28T00.03.25.949,20.679,0.618,-0.042,-0.901
1774670605958,2026-03-28T00.03.25.958,20.688,0.463,-0.113,-0.861
1774670605968,2026-03-28T00.03.25.968,20.698,0.354,-0.155,-0.833
1774670605978,2026-03-28T00.03.25.978,20.708,0.328,-0.166,-0.794
1774670605988,2026-03-28T00.03.25.988,20.718,0.395,-0.174,-0.765
1774670605997,2026-03-28T00.03.25.997,20.727,0.499,-0.200,-0.807
1774670606007,2026-03-28T00.03.26.007,20.737,0.638,-0.259,-0.869
1774670606018,2026-03-28T00.03.26.018,20.748,0.736,-0.321,-0.853
1774670606028,2026-03-28T00.03.26.028,20.758,0.741,-0.319,-0.830
1774670606037,2026-03-28T00.03.26.037,20.767,0.671,-0.314,-0.848
1774670606047,2026-03-28T00.03.26.047,20.777,0.562,-0.368,-0.852
1774670606057,2026-03-28T00.03.26.057,20.787,0.445,-0.425,-0.861
1774670606067,2026-03-28T00.03.26.067,20.797,0.402,-0.436,-0.866
1774670606076,2026-03-28T00.03.26.076,20.806,0.468,-0.425,-0.848
1774670606086,2026-03-28T00.03.26.086,20.816,0.557,-0.421,-0.810
1774670606097,2026-03-28T00.03.26.097,20.827,0.607,-0.420,-0.761
1774670606107,2026-03-28T00.03.26.107,20.837,0.642,-0.424,-0.752
1774670606116,2026-03-28T00.03.26.116,20.846,0.701,-0.458,-0.801
1774670606126,2026-03-28T00.03.26.126,20.856,0.739,-0.516,-0.798
1774670606136,2026-03-28T00.03.26.136,20.866,0.674,-0.545,-0.760
1774670606147,2026-03-28T00.03.26.147,20.877,0.571,-0.548,-0.740
1774670606155,2026-03-28T00.03.26.155,20.885,0.500,-0.570,-0.740
1774670606166,2026-03-28T00.03.26.166,20.896,0.470,-0.605,-0.743
1774670606176,2026-03-28T00.03.26.176,20.906,0.489,-0.624,-0.730
1774670606186,2026-03-28T00.03.26.186,20.916,0.511,-0.629,-0.698
1774670606195,2026-03-28T00.03.26.195,20.925,0.511,-0.640,-0.662
1774670606205,2026-03-28T00.03.26.205,20.935,0.517,-0.661,-0.667
1774670606215,2026-03-28T00.03.26.215,20.945,0.564,-0.688,-0.664
1774670606226,2026-03-28T00.03.26.226,20.956,0.580,-0.714,-0.642
1774670606234,2026-03-28T00.03.26.234,20.964,0.543,-0.721,-0.625
1774670606245,2026-03-28T00.03.26.245,20.975,0.513,-0.731,-0.621
1774670606255,2026-03-28T00.03.26.255,20.985,0.515,-0.749,-0.622
1774670606265,2026-03-28T00.03.26.265,20.995,0.525,-0.762,-0.613
1774670606274,2026-03-28T00.03.26.274,21.004,0.538,-0.766,-0.605
1774670606284,2026-03-28T00.03.26.284,21.014,0.569,-0.771,-0.595
1774670606294,2026-03-28T00.03.26.294,21.024,0.585,-0.781,-0.592
1774670606305,2026-03-28T00.03.26.305,21.035,0.588,-0.782,-0.576
1774670606314,2026-03-28T00.03.26.314,21.044,0.606,-0.778,-0.541
1774670606324,2026-03-28T00.03.26.324,21.054,0.612,-0.778,-0.527
1774670606334,2026-03-28T00.03.26.334,21.064,0.627,-0.797,-0.511
1774670606344,2026-03-28T00.03.26.344,21.074,0.628,-0.813,-0.503
1774670606353,2026-03-28T00.03.26.353,21.083,0.615,-0.820,-0.498
1774670606363,2026-03-28T00.03.26.363,21.093,0.594,-0.825,-0.499
1774670606374,2026-03-28T00.03.26.374,21.104,0.558,-0.830,-0.491
1774670606384,2026-03-28T00.03.26.384,21.114,0.533,-0.844,-0.476
1774670606393,2026-03-28T00.03.26.393,21.123,0.530,-0.854,-0.449
1774670606403,2026-03-28T00.03.26.403,21.133,0.520,-0.868,-0.423
1774670606413,2026-03-28T00.03.26.413,21.143,0.469,-0.887,-0.435
1774670606422,2026-03-28T00.03.26.422,21.152,0.404,-0.897,-0.448
1774670606432,2026-03-28T00.03.26.432,21.162,0.360,-0.885,-0.460
1774670606442,2026-03-28T00.03.26.442,21.172,0.344,-0.867,-0.474
1774670606453,2026-03-28T00.03.26.453,21.183,0.391,-0.835,-0.475
1774670606461,2026-03-28T00.03.26.461,21.191,0.490,-0.798,-0.471
1774670606472,2026-03-28T00.03.26.472,21.202,0.560,-0.772,-0.483
1774670606482,2026-03-28T00.03.26.482,21.212,0.575,-0.767,-0.516
1774670606492,2026-03-28T00.03.26.492,21.222,0.570,-0.771,-0.576
1774670606501,2026-03-28T00.03.26.501,21.231,0.567,-0.769,-0.621
1774670606511,2026-03-28T00.03.26.511,21.241,0.564,-0.750,-0.653
1774670606522,2026-03-28T00.03.26.522,21.252,0.563,-0.735,-0.676
1774670606532,2026-03-28T00.03.26.532,21.262,0.567,-0.737,-0.690
1774670606541,2026-03-28T00.03.26.541,21.271,0.550,-0.758,-0.695
1774670606551,2026-03-28T00.03.26.551,21.281,0.534,-0.783,-0.698
1774670606561,2026-03-28T00.03.26.561,21.291,0.521,-0.812,-0.710
1774670606571,2026-03-28T00.03.26.571,21.301,0.525,-0.832,-0.730
1774670606580,2026-03-28T00.03.26.580,21.310,0.551,-0.835,-0.745
1774670606590,2026-03-28T00.03.26.590,21.320,0.582,-0.835,-0.747
1774670606601,2026-03-28T00.03.26.601,21.331,0.601,-0.826,-0.739
1774670606611,2026-03-28T00.03.26.611,21.341,0.633,-0.819,-0.719
1774670606620,2026-03-28T00.03.26.620,21.350,0.640,-0.838,-0.700
1774670606630,2026-03-28T00.03.26.630,21.360,0.581,-0.855,-0.670
1774670606640,2026-03-28T00.03.26.640,21.370,0.509,-0.850,-0.664
1774670606650,2026-03-28T00.03.26.650,21.380,0.497,-0.847,-0.669
1774670606659,2026-03-28T00.03.26.659,21.389,0.534,-0.838,-0.688
1774670606669,2026-03-28T00.03.26.669,21.399,0.576,-0.824,-0.691
1774670606680,2026-03-28T00.03.26.680,21.410,0.602,-0.797,-0.704
1774670606690,2026-03-28T00.03.26.690,21.420,0.582,-0.783,-0.709
1774670606699,2026-03-28T00.03.26.699,21.429,0.513,-0.792,-0.694
1774670606709,2026-03-28T00.03.26.709,21.439,0.521,-0.763,-0.705
1774670606719,2026-03-28T00.03.26.719,21.449,0.572,-0.740,-0.716
1774670606730,2026-03-28T00.03.26.730,21.460,0.593,-0.725,-0.744
1774670606738,2026-03-28T00.03.26.738,21.468,0.608,-0.695,-0.777
1774670606749,2026-03-28T00.03.26.749,21.479,0.631,-0.668,-0.795
1774670606759,2026-03-28T00.03.26.759,21.489,0.610,-0.645,-0.777
1774670606769,2026-03-28T00.03.26.769,21.499,0.590,-0.617,-0.771
1774670606778,2026-03-28T00.03.26.778,21.508,0.608,-0.602,-0.788
1774670606788,2026-03-28T00.03.26.788,21.518,0.639,-0.615,-0.814
1774670606798,2026-03-28T00.03.26.798,21.528,0.633,-0.622,-0.835
1774670606809,2026-03-28T00.03.26.809,21.539,0.607,-0.603,-0.849
1774670606817,2026-03-28T00.03.26.817,21.547,0.602,-0.578,-0.864
1774670606828,2026-03-28T00.03.26.828,21.558,0.597,-0.554,-0.853
1774670606838,2026-03-28T00.03.26.838,21.568,0.576,-0.522,-0.845
1774670606848,2026-03-28T00.03.26.848,21.578,0.554,-0.484,-0.861
1774670606857,2026-03-28T00.03.26.857,21.587,0.541,-0.452,-0.862
1774670606867,2026-03-28T00.03.26.867,21.597,0.502,-0.413,-0.848
1774670606877,2026-03-28T00.03.26.877,21.607,0.474,-0.372,-0.854
1774670606886,2026-03-28T00.03.26.886,21.616,0.489,-0.345,-0.881
1774670606897,2026-03-28T00.03.26.897,21.627,0.514,-0.322,-0.915
1774670606907,2026-03-28T00.03.26.907,21.637,0.530,-0.287,-0.955
1774670606917,2026-03-28T00.03.26.917,21.647,0.504,-0.263,-0.956
1774670606926,2026-03-28T00.03.26.926,21.656,0.446,-0.223,-0.952
1774670606936,2026-03-28T00.03.26.936,21.666,0.450,-0.179,-0.976
1774670606946,2026-03-28T00.03.26.946,21.676,0.544,-0.169,-0.943
1774670606957,2026-03-28T00.03.26.957,21.687,0.589,-0.140,-0.878
1774670606965,2026-03-28T00.03.26.965,21.695,0.537,-0.089,-0.858
1774670606976,2026-03-28T00.03.26.976,21.706,0.467,-0.048,-0.868
1774670606986,2026-03-28T00.03.26.986,21.716,0.411,-0.035,-0.897
1774670606996,2026-03-28T00.03.26.996,21.726,0.359,-0.019,-0.861
1774670607005,2026-03-28T00.03.27.005,21.735,0.313,0.027,-0.843
1774670607015,2026-03-28T00.03.27.015,21.745,0.264,0.071,-0.825
1774670607025,2026-03-28T00.03.27.025,21.755,0.220,0.101,-0.808
1774670607036,2026-03-28T00.03.27.036,21.766,0.229,0.135,-0.801
1774670607044,2026-03-28T00.03.27.044,21.774,0.338,0.165,-0.763
1774670607055,2026-03-28T00.03.27.055,21.785,0.439,0.183,-0.744
1774670607065,2026-03-28T00.03.27.065,21.795,0.459,0.202,-0.741
1774670607075,2026-03-28T00.03.27.075,21.805,0.417,0.223,-0.730
1774670607084,2026-03-28T00.03.27.084,21.814,0.344,0.249,-0.678
1774670607094,2026-03-28T00.03.27.094,21.824,0.262,0.284,-0.668
1774670607105,2026-03-28T00.03.27.105,21.835,0.205,0.302,-0.674
1774670607115,2026-03-28T00.03.27.115,21.845,0.149,0.316,-0.659
1774670607124,2026-03-28T00.03.27.124,21.854,0.161,0.333,-0.673
1774670607134,2026-03-28T00.03.27.134,21.864,0.240,0.355,-0.667
1774670607144,2026-03-28T00.03.27.144,21.874,0.290,0.395,-0.612
1774670607154,2026-03-28T00.03.27.154,21.884,0.303,0.438,-0.617
