epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1774670594586,2026-03-28T00.03.14.586,9.297,2.927,5.061,-0.305
1774670594596,2026-03-28T00.03.14.596,9.307,1.707,6.341,-0.061
1774670594606,2026-03-28T00.03.14.606,9.317,0.732,6.585,0.000
1774670594615,2026-03-28T00.03.14.615,9.326,0.244,5.183,0.061
1774670594626,2026-03-28T00.03.14.626,9.337,-0.061,2.561,0.183
1774670594636,2026-03-28T00.03.14.636,9.347,-0.183,0.244,0.183
1774670594646,2026-03-28T00.03.14.646,9.357,-0.305,-1.159,0.244
1774670594655,2026-03-28T00.03.14.655,9.366,-0.488,-0.671,0.549
1774670594665,2026-03-28T00.03.14.665,9.376,-1.098,1.646,0.610
1774670594675,2026-03-28T00.03.14.675,9.386,-1.707,4.146,0.671
1774670594686,2026-03-28T00.03.14.686,9.397,-2.256,5.366,0.793
1774670594694,2026-03-28T00.03.14.694,9.405,-2.622,4.634,0.976
1774670594705,2026-03-28T00.03.14.705,9.416,-2.500,2.195,0.793
1774670594715,2026-03-28T00.03.14.715,9.426,-1.890,-0.366,0.854
1774670594725,2026-03-28T00.03.14.725,9.436,-1.220,-2.195,0.671
1774670594734,2026-03-28T00.03.14.734,9.445,-0.610,-2.134,0.976
1774670594744,2026-03-28T00.03.14.744,9.455,0.000,-0.915,1.098
1774670594754,2026-03-28T00.03.14.754,9.465,0.244,0.793,1.159
1774670594765,2026-03-28T00.03.14.765,9.476,0.610,2.683,1.341
1774670594773,2026-03-28T00.03.14.773,9.484,0.671,3.537,1.220
1774670594784,2026-03-28T00.03.14.784,9.495,0.793,3.537,1.098
1774670594794,2026-03-28T00.03.14.794,9.505,1.098,2.073,0.793
1774670594804,2026-03-28T00.03.14.804,9.515,1.402,-1.159,0.122
1774670594813,2026-03-28T00.03.14.813,9.524,1.768,-4.024,-0.061
1774670594823,2026-03-28T00.03.14.823,9.534,2.134,-5.366,-0.488
1774670594834,2026-03-28T00.03.14.834,9.545,2.317,-4.146,-0.793
1774670594844,2026-03-28T00.03.14.844,9.555,2.256,-0.915,-0.610
1774670594853,2026-03-28T00.03.14.853,9.564,1.890,1.829,-1.098
1774670594863,2026-03-28T00.03.14.863,9.574,1.646,2.622,-1.646
1774670594873,2026-03-28T00.03.14.873,9.584,1.585,2.073,-1.707
1774670594882,2026-03-28T00.03.14.882,9.593,1.524,1.159,-1.768
1774670594892,2026-03-28T00.03.14.892,9.603,1.646,0.549,-1.829
1774670594902,2026-03-28T00.03.14.902,9.613,1.890,-0.427,-1.890
1774670594913,2026-03-28T00.03.14.913,9.624,1.951,-2.073,-1.829
1774670594921,2026-03-28T00.03.14.921,9.632,2.012,-3.293,-1.951
1774670594932,2026-03-28T00.03.14.932,9.643,1.890,-3.598,-2.256
1774670594942,2026-03-28T00.03.14.942,9.653,1.159,-2.073,-2.134
1774670594952,2026-03-28T00.03.14.952,9.663,0.305,0.549,-1.707
1774670594961,2026-03-28T00.03.14.961,9.672,-0.305,2.012,-1.159
1774670594971,2026-03-28T00.03.14.971,9.682,-0.488,1.220,-0.610
1774670594981,2026-03-28T00.03.14.981,9.692,0.122,-0.732,-0.061
1774670594992,2026-03-28T00.03.14.992,9.703,0.976,-2.378,-0.061
1774670595001,2026-03-28T00.03.15.001,9.712,1.646,-2.927,-0.305
1774670595011,2026-03-28T00.03.15.011,9.722,1.768,-1.890,-0.061
1774670595021,2026-03-28T00.03.15.021,9.732,1.707,0.122,0.183
1774670595031,2026-03-28T00.03.15.031,9.742,1.341,2.073,0.366
1774670595040,2026-03-28T00.03.15.040,9.751,1.220,2.744,0.488
1774670595050,2026-03-28T00.03.15.050,9.761,1.037,2.439,0.671
1774670595061,2026-03-28T00.03.15.061,9.772,0.732,1.585,0.610
1774670595071,2026-03-28T00.03.15.071,9.782,0.488,-0.183,0.122
1774670595080,2026-03-28T00.03.15.080,9.791,0.427,-1.524,-0.244
1774670595090,2026-03-28T00.03.15.090,9.801,0.244,-1.159,-0.366
1774670595100,2026-03-28T00.03.15.100,9.811,-0.183,-0.122,-0.244
1774670595110,2026-03-28T00.03.15.110,9.821,-0.244,0.549,-0.366
1774670595119,2026-03-28T00.03.15.119,9.830,-0.061,0.732,-0.305
1774670595129,2026-03-28T00.03.15.129,9.840,0.366,-0.366,-0.244
1774670595140,2026-03-28T00.03.15.140,9.851,0.793,-2.378,-0.610
1774670595150,2026-03-28T00.03.15.150,9.861,1.280,-4.268,-0.549
1774670595159,2026-03-28T00.03.15.159,9.870,1.463,-4.634,-0.427
1774670595169,2026-03-28T00.03.15.169,9.880,1.402,-3.171,-0.366
1774670595179,2026-03-28T00.03.15.179,9.890,1.280,-1.159,-0.061
1774670595189,2026-03-28T00.03.15.189,9.900,1.159,-0.671,0.244
1774670595198,2026-03-28T00.03.15.198,9.909,1.524,-2.134,0.244
1774670595209,2026-03-28T00.03.15.209,9.920,1.707,-3.659,0.061
1774670595219,2026-03-28T00.03.15.219,9.930,1.280,-3.780,-0.122
1774670595229,2026-03-28T00.03.15.229,9.940,0.488,-2.866,-0.427
1774670595238,2026-03-28T00.03.15.238,9.949,-0.122,-2.439,-0.671
1774670595248,2026-03-28T00.03.15.248,9.959,-0.549,-2.744,-0.793
1774670595258,2026-03-28T00.03.15.258,9.969,-1.098,-3.476,-1.159
1774670595269,2026-03-28T00.03.15.269,9.980,-1.707,-4.451,-1.524
1774670595277,2026-03-28T00.03.15.277,9.988,-2.500,-5.976,-1.829
1774670595288,2026-03-28T00.03.15.288,9.999,-3.415,-7.866,-2.378
1774670595298,2026-03-28T00.03.15.298,10.009,-4.390,-10.793,-3.537
1774670595307,2026-03-28T00.03.15.307,10.018,-5.732,-15.549,-4.939
1774670595317,2026-03-28T00.03.15.317,10.028,-8.232,-22.439,-6.585
1774670595327,2026-03-28T00.03.15.327,10.038,-11.951,-31.463,-9.695
1774670595337,2026-03-28T00.03.15.337,10.048,-16.951,-41.159,-12.988
1774670595346,2026-03-28T00.03.15.346,10.057,-22.744,-49.939,-15.793
1774670595356,2026-03-28T00.03.15.356,10.067,-29.756,-55.671,-19.207
1774670595367,2026-03-28T00.03.15.367,10.078,-37.073,-57.134,-22.256
1774670595377,2026-03-28T00.03.15.377,10.088,-45.061,-56.646,-24.207
1774670595386,2026-03-28T00.03.15.386,10.097,-53.415,-55.549,-27.744
1774670595396,2026-03-28T00.03.15.396,10.107,-61.220,-54.634,-31.646
1774670595406,2026-03-28T00.03.15.406,10.117,-68.476,-55.366,-33.963
1774670595417,2026-03-28T00.03.15.417,10.128,-74.817,-59.085,-36.159
1774670595425,2026-03-28T00.03.15.425,10.136,-79.329,-63.537,-38.902
1774670595436,2026-03-28T00.03.15.436,10.147,-83.354,-65.305,-41.341
1774670595446,2026-03-28T00.03.15.446,10.157,-89.451,-62.683,-44.695
1774670595456,2026-03-28T00.03.15.456,10.167,-96.341,-56.159,-49.756
1774670595465,2026-03-28T00.03.15.465,10.176,-101.524,-53.110,-52.927
1774670595475,2026-03-28T00.03.15.475,10.186,-106.402,-54.878,-52.622
1774670595485,2026-03-28T00.03.15.485,10.196,-110.793,-57.500,-52.073
1774670595496,2026-03-28T00.03.15.496,10.207,-113.963,-57.927,-53.171
1774670595504,2026-03-28T00.03.15.504,10.215,-117.561,-55.854,-53.841
1774670595515,2026-03-28T00.03.15.515,10.226,-120.732,-52.866,-55.427
1774670595525,2026-03-28T00.03.15.525,10.236,-122.805,-49.207,-56.220
1774670595535,2026-03-28T00.03.15.535,10.246,-125.427,-46.037,-55.915
1774670595544,2026-03-28T00.03.15.544,10.255,-129.024,-42.256,-55.854
1774670595554,2026-03-28T00.03.15.554,10.265,-131.768,-41.341,-56.768
1774670595564,2026-03-28T00.03.15.564,10.275,-132.988,-45.183,-59.390
1774670595575,2026-03-28T00.03.15.575,10.286,-131.951,-50.427,-60.488
1774670595584,2026-03-28T00.03.15.584,10.295,-130.366,-53.780,-58.963
1774670595594,2026-03-28T00.03.15.594,10.305,-130.366,-54.085,-59.390
1774670595604,2026-03-28T00.03.15.604,10.315,-130.183,-51.159,-60.305
1774670595614,2026-03-28T00.03.15.614,10.325,-129.573,-49.634,-59.207
1774670595623,2026-03-28T00.03.15.623,10.334,-130.061,-52.317,-60.122
1774670595633,2026-03-28T00.03.15.633,10.344,-131.159,-57.134,-62.012
1774670595644,2026-03-28T00.03.15.644,10.355,-129.756,-61.220,-59.817
1774670595654,2026-03-28T00.03.15.654,10.365,-127.866,-63.598,-56.890
1774670595663,2026-03-28T00.03.15.663,10.374,-127.683,-61.646,-56.646
1774670595673,2026-03-28T00.03.15.673,10.384,-127.805,-56.463,-57.683
1774670595683,2026-03-28T00.03.15.683,10.394,-128.537,-52.622,-57.439
1774670595693,2026-03-28T00.03.15.693,10.404,-131.159,-51.098,-57.256
1774670595702,2026-03-28T00.03.15.702,10.413,-134.878,-50.976,-58.110
1774670595712,2026-03-28T00.03.15.712,10.423,-138.841,-51.220,-56.646
1774670595723,2026-03-28T00.03.15.723,10.434,-143.232,-50.915,-54.512
1774670595733,2026-03-28T00.03.15.733,10.444,-146.098,-50.366,-53.780
1774670595742,2026-03-28T00.03.15.742,10.453,-147.561,-49.695,-52.317
1774670595752,2026-03-28T00.03.15.752,10.463,-150.000,-49.573,-50.732
1774670595762,2026-03-28T00.03.15.762,10.473,-152.134,-50.610,-50.610
1774670595771,2026-03-28T00.03.15.771,10.482,-154.817,-51.585,-50.671
1774670595781,2026-03-28T00.03.15.781,10.492,-159.268,-54.085,-52.073
1774670595792,2026-03-28T00.03.15.792,10.503,-163.415,-57.683,-52.805
1774670595802,2026-03-28T00.03.15.802,10.513,-165.671,-60.244,-51.098
1774670595811,2026-03-28T00.03.15.811,10.522,-165.915,-61.402,-49.390
1774670595821,2026-03-28T00.03.15.821,10.532,-165.610,-60.610,-48.415
1774670595831,2026-03-28T00.03.15.831,10.542,-165.000,-58.963,-46.646
1774670595841,2026-03-28T00.03.15.841,10.552,-164.817,-56.159,-43.841
1774670595850,2026-03-28T00.03.15.850,10.561,-165.183,-54.024,-42.500
1774670595860,2026-03-28T00.03.15.860,10.571,-166.280,-55.122,-43.598
1774670595871,2026-03-28T00.03.15.871,10.582,-167.683,-57.134,-43.293
1774670595881,2026-03-28T00.03.15.881,10.592,-169.390,-55.915,-41.890
1774670595890,2026-03-28T00.03.15.890,10.601,-171.220,-53.171,-41.524
1774670595900,2026-03-28T00.03.15.900,10.611,-171.890,-50.122,-41.098
1774670595910,2026-03-28T00.03.15.910,10.621,-171.768,-49.268,-38.720
1774670595920,2026-03-28T00.03.15.920,10.631,-170.122,-50.549,-34.817
1774670595929,2026-03-28T00.03.15.929,10.640,-167.805,-51.768,-30.488
1774670595939,2026-03-28T00.03.15.939,10.650,-166.890,-54.756,-27.195
1774670595950,2026-03-28T00.03.15.950,10.661,-165.427,-59.695,-25.000
1774670595960,2026-03-28T00.03.15.960,10.671,-164.024,-62.927,-23.720
1774670595969,2026-03-28T00.03.15.969,10.680,-162.988,-65.183,-22.805
1774670595979,2026-03-28T00.03.15.979,10.690,-161.829,-65.305,-21.707
1774670595989,2026-03-28T00.03.15.989,10.700,-159.512,-63.659,-22.378
1774670596000,2026-03-28T00.03.16.000,10.711,-157.073,-60.549,-21.463
1774670596008,2026-03-28T00.03.16.008,10.719,-153.354,-55.610,-19.451
1774670596019,2026-03-28T00.03.16.019,10.730,-148.963,-49.268,-18.415
1774670596029,2026-03-28T00.03.16.029,10.740,-145.732,-42.622,-17.866
1774670596039,2026-03-28T00.03.16.039,10.750,-140.793,-43.720,-19.024
1774670596048,2026-03-28T00.03.16.048,10.759,-133.780,-52.683,-20.427
1774670596058,2026-03-28T00.03.16.058,10.769,-129.024,-64.756,-18.232
1774670596068,2026-03-28T00.03.16.068,10.779,-124.451,-75.305,-13.841
1774670596079,2026-03-28T00.03.16.079,10.790,-119.024,-78.537,-9.939
1774670596087,2026-03-28T00.03.16.087,10.798,-114.695,-72.683,-6.220
1774670596098,2026-03-28T00.03.16.098,10.809,-111.646,-59.024,-2.805
1774670596108,2026-03-28T00.03.16.108,10.819,-109.390,-43.780,-0.671
1774670596118,2026-03-28T00.03.16.118,10.829,-108.110,-30.305,0.854
1774670596127,2026-03-28T00.03.16.127,10.838,-106.098,-19.024,0.793
1774670596137,2026-03-28T00.03.16.137,10.848,-103.171,-11.524,0.793
1774670596147,2026-03-28T00.03.16.147,10.858,-100.488,-8.902,2.378
1774670596158,2026-03-28T00.03.16.158,10.869,-97.866,-12.500,4.451
1774670596167,2026-03-28T00.03.16.167,10.878,-94.634,-20.427,5.793
1774670596177,2026-03-28T00.03.16.177,10.888,-90.671,-26.037,5.183
1774670596187,2026-03-28T00.03.16.187,10.898,-89.268,-23.720,4.146
1774670596197,2026-03-28T00.03.16.197,10.908,-93.354,-12.622,2.317
1774670596206,2026-03-28T00.03.16.206,10.917,-96.890,1.402,-2.195
1774670596216,2026-03-28T00.03.16.216,10.927,-95.732,12.744,-6.585
1774670596227,2026-03-28T00.03.16.227,10.938,-93.659,13.598,-8.354
1774670596235,2026-03-28T00.03.16.235,10.946,-90.610,-1.646,-8.232
1774670596246,2026-03-28T00.03.16.246,10.957,-82.500,-24.695,-7.744
1774670596256,2026-03-28T00.03.16.256,10.967,-76.098,-44.451,-8.598
1774670596266,2026-03-28T00.03.16.266,10.977,-74.878,-52.805,-14.207
1774670596275,2026-03-28T00.03.16.275,10.986,-74.146,-46.402,-20.854
1774670596285,2026-03-28T00.03.16.285,10.996,-71.585,-27.500,-24.085
1774670596295,2026-03-28T00.03.16.295,11.006,-69.451,-6.220,-26.463
1774670596306,2026-03-28T00.03.16.306,11.017,-69.268,11.220,-28.598
1774670596314,2026-03-28T00.03.16.314,11.025,-69.024,21.220,-27.561
1774670596325,2026-03-28T00.03.16.325,11.036,-68.354,18.963,-23.415
1774670596335,2026-03-28T00.03.16.335,11.046,-63.476,6.159,-19.268
1774670596345,2026-03-28T00.03.16.345,11.056,-55.061,-6.524,-16.524
1774670596354,2026-03-28T00.03.16.354,11.065,-45.854,-9.085,-13.963
1774670596364,2026-03-28T00.03.16.364,11.075,-36.341,-0.305,-10.793
1774670596375,2026-03-28T00.03.16.375,11.086,-26.159,14.634,-6.768
1774670596385,2026-03-28T00.03.16.385,11.096,-15.610,27.439,-2.195
1774670596394,2026-03-28T00.03.16.394,11.105,-5.366,31.585,1.707
1774670596404,2026-03-28T00.03.16.404,11.115,3.720,28.841,5.061
1774670596414,2026-03-28T00.03.16.414,11.125,12.622,25.000,8.598
1774670596424,2026-03-28T00.03.16.424,11.135,21.159,20.549,13.415
1774670596433,2026-03-28T00.03.16.433,11.144,28.049,15.427,16.829
1774670596443,2026-03-28T00.03.16.443,11.154,35.427,11.341,17.744
1774670596454,2026-03-28T00.03.16.454,11.165,42.256,8.354,17.378
1774670596464,2026-03-28T00.03.16.464,11.175,47.195,3.171,15.366
1774670596473,2026-03-28T00.03.16.473,11.184,56.707,-3.354,14.146
1774670596483,2026-03-28T00.03.16.483,11.194,72.927,-14.878,16.585
1774670596493,2026-03-28T00.03.16.493,11.204,84.512,-28.110,18.720
1774670596503,2026-03-28T00.03.16.503,11.214,90.122,-30.000,19.268
1774670596512,2026-03-28T00.03.16.512,11.223,95.061,-17.683,20.366
1774670596522,2026-03-28T00.03.16.522,11.233,96.585,0.061,24.390
1774670596533,2026-03-28T00.03.16.533,11.244,96.951,17.561,28.049
1774670596543,2026-03-28T00.03.16.543,11.254,97.683,28.171,31.707
1774670596552,2026-03-28T00.03.16.552,11.263,98.049,26.890,34.207
1774670596562,2026-03-28T00.03.16.562,11.273,99.390,19.146,34.817
1774670596572,2026-03-28T00.03.16.572,11.283,101.341,12.012,34.451
1774670596583,2026-03-28T00.03.16.583,11.294,100.122,5.915,35.122
1774670596591,2026-03-28T00.03.16.591,11.302,99.878,3.293,34.207
1774670596602,2026-03-28T00.03.16.602,11.313,102.378,9.207,31.768
1774670596612,2026-03-28T00.03.16.612,11.323,104.695,21.280,30.976
1774670596622,2026-03-28T00.03.16.622,11.333,107.134,30.732,31.585
1774670596631,2026-03-28T00.03.16.631,11.342,109.939,36.707,32.378
1774670596641,2026-03-28T00.03.16.641,11.352,112.378,39.085,31.707
1774670596651,2026-03-28T00.03.16.651,11.362,112.500,37.866,31.280
1774670596662,2026-03-28T00.03.16.662,11.373,113.720,36.280,32.073
1774670596670,2026-03-28T00.03.16.670,11.381,117.134,35.671,32.744
1774670596681,2026-03-28T00.03.16.681,11.392,122.378,37.866,32.317
1774670596691,2026-03-28T00.03.16.691,11.402,127.988,45.854,32.866
1774670596701,2026-03-28T00.03.16.701,11.412,131.402,54.024,34.573
1774670596710,2026-03-28T00.03.16.710,11.421,131.890,55.122,36.768
1774670596720,2026-03-28T00.03.16.720,11.431,128.963,50.854,38.232
1774670596730,2026-03-28T00.03.16.730,11.441,123.171,43.720,38.963
1774670596739,2026-03-28T00.03.16.739,11.450,117.561,36.524,38.659
1774670596750,2026-03-28T00.03.16.750,11.461,115.793,31.341,38.841
1774670596760,2026-03-28T00.03.16.760,11.471,117.195,30.854,38.841
1774670596770,2026-03-28T00.03.16.770,11.481,121.707,34.207,39.695
1774670596779,2026-03-28T00.03.16.779,11.490,126.890,40.183,41.768
1774670596789,2026-03-28T00.03.16.789,11.500,132.378,46.402,42.622
1774670596799,2026-03-28T00.03.16.799,11.510,135.976,47.439,44.207
1774670596810,2026-03-28T00.03.16.810,11.521,137.073,38.537,47.317
1774670596818,2026-03-28T00.03.16.818,11.529,135.488,24.207,48.841
1774670596829,2026-03-28T00.03.16.829,11.540,131.707,16.220,46.585
1774670596839,2026-03-28T00.03.16.839,11.550,128.598,14.268,44.146
1774670596849,2026-03-28T00.03.16.849,11.560,128.780,15.854,43.049
1774670596858,2026-03-28T00.03.16.858,11.569,131.707,18.841,44.634
1774670596868,2026-03-28T00.03.16.868,11.579,135.793,21.585,48.110
1774670596878,2026-03-28T00.03.16.878,11.589,141.585,21.707,49.817
1774670596889,2026-03-28T00.03.16.889,11.600,146.646,15.427,49.817
1774670596897,2026-03-28T00.03.16.897,11.608,146.585,-3.902,48.902
1774670596908,2026-03-28T00.03.16.908,11.619,142.012,-27.195,44.268
1774670596918,2026-03-28T00.03.16.918,11.629,134.634,-44.878,37.561
1774670596928,2026-03-28T00.03.16.928,11.639,126.341,-53.232,30.854
1774670596937,2026-03-28T00.03.16.937,11.648,120.061,-49.878,25.915
1774670596947,2026-03-28T00.03.16.947,11.658,116.829,-33.232,24.207
1774670596958,2026-03-28T00.03.16.958,11.669,117.561,-11.341,25.061
1774670596968,2026-03-28T00.03.16.968,11.679,122.073,5.732,27.988
1774670596977,2026-03-28T00.03.16.977,11.688,126.220,12.378,29.634
1774670596987,2026-03-28T00.03.16.987,11.698,125.610,9.634,28.293
1774670596997,2026-03-28T00.03.16.997,11.708,121.951,1.707,27.317
1774670597007,2026-03-28T00.03.17.007,11.718,117.439,-9.573,26.341
1774670597016,2026-03-28T00.03.17.016,11.727,110.610,-18.110,23.049
1774670597026,2026-03-28T00.03.17.026,11.737,104.085,-13.354,17.622
1774670597037,2026-03-28T00.03.17.037,11.748,98.902,2.012,14.146
1774670597047,2026-03-28T00.03.17.047,11.758,95.000,19.634,13.537
1774670597056,2026-03-28T00.03.17.056,11.767,94.512,34.390,14.695
1774670597066,2026-03-28T00.03.17.066,11.777,96.890,45.061,18.293
1774670597076,2026-03-28T00.03.17.076,11.787,101.037,49.085,22.683
1774670597086,2026-03-28T00.03.17.086,11.797,106.646,45.122,25.610
1774670597095,2026-03-28T00.03.17.095,11.806,110.610,35.854,27.195
1774670597105,2026-03-28T00.03.17.105,11.816,112.744,24.024,27.012
1774670597116,2026-03-28T00.03.17.116,11.827,112.622,13.415,26.037
1774670597126,2026-03-28T00.03.17.126,11.837,110.122,9.268,22.927
1774670597135,2026-03-28T00.03.17.135,11.846,107.073,15.183,18.354
1774670597145,2026-03-28T00.03.17.145,11.856,104.817,28.110,15.793
1774670597155,2026-03-28T00.03.17.155,11.866,103.963,40.000,15.610
1774670597164,2026-03-28T00.03.17.164,11.875,105.366,47.622,17.012
1774670597174,2026-03-28T00.03.17.174,11.885,107.622,51.280,19.939
1774670597185,2026-03-28T00.03.17.185,11.896,111.768,50.671,21.829
1774670597195,2026-03-28T00.03.17.195,11.906,115.732,46.098,22.378
1774670597204,2026-03-28T00.03.17.204,11.915,116.037,37.073,23.415
1774670597214,2026-03-28T00.03.17.214,11.925,115.732,26.524,22.805
1774670597224,2026-03-28T00.03.17.224,11.935,115.122,19.024,20.000
1774670597234,2026-03-28T00.03.17.234,11.945,113.232,19.634,16.341
1774670597243,2026-03-28T00.03.17.243,11.954,111.280,26.220,14.451
1774670597253,2026-03-28T00.03.17.253,11.964,110.549,33.415,15.488
1774670597264,2026-03-28T00.03.17.264,11.975,111.220,36.341,18.598
1774670597274,2026-03-28T00.03.17.274,11.985,113.476,34.634,21.768
1774670597283,2026-03-28T00.03.17.283,11.994,115.976,29.512,23.110
1774670597293,2026-03-28T00.03.17.293,12.004,117.500,20.488,22.012
1774670597303,2026-03-28T00.03.17.303,12.014,117.256,12.378,19.939
1774670597314,2026-03-28T00.03.17.314,12.025,115.305,8.659,15.488
1774670597322,2026-03-28T00.03.17.322,12.033,112.073,10.244,10.793
1774670597333,2026-03-28T00.03.17.333,12.044,110.000,13.171,8.110
1774670597343,2026-03-28T00.03.17.343,12.054,109.695,12.012,7.073
1774670597353,2026-03-28T00.03.17.353,12.064,109.939,4.573,7.439
1774670597362,2026-03-28T00.03.17.362,12.073,109.756,-6.463,7.378
1774670597372,2026-03-28T00.03.17.372,12.083,108.171,-14.390,6.524
1774670597382,2026-03-28T00.03.17.382,12.093,105.305,-13.537,5.183
1774670597393,2026-03-28T00.03.17.393,12.104,101.402,-5.061,4.512
1774670597401,2026-03-28T00.03.17.401,12.112,97.744,4.573,4.939
1774670597412,2026-03-28T00.03.17.412,12.123,94.695,9.573,6.341
1774670597422,2026-03-28T00.03.17.422,12.133,91.951,9.695,6.402
1774670597432,2026-03-28T00.03.17.432,12.143,88.476,8.659,5.610
1774670597441,2026-03-28T00.03.17.441,12.152,84.695,10.183,5.488
1774670597451,2026-03-28T00.03.17.451,12.162,81.829,15.305,5.366
1774670597461,2026-03-28T00.03.17.461,12.172,79.146,23.171,6.402
1774670597472,2026-03-28T00.03.17.472,12.183,76.159,29.512,8.293
1774670597480,2026-03-28T00.03.17.480,12.191,73.171,30.854,9.573
1774670597491,2026-03-28T00.03.17.491,12.202,70.793,27.012,9.756
1774670597501,2026-03-28T00.03.17.501,12.212,68.232,21.098,9.024
1774670597511,2026-03-28T00.03.17.511,12.222,65.976,17.195,7.927
1774670597520,2026-03-28T00.03.17.520,12.231,63.902,17.927,7.317
1774670597530,2026-03-28T00.03.17.530,12.241,61.890,22.317,7.744
1774670597541,2026-03-28T00.03.17.541,12.252,58.902,29.878,9.085
1774670597551,2026-03-28T00.03.17.551,12.262,55.305,38.232,10.732
1774670597560,2026-03-28T00.03.17.560,12.271,51.951,42.378,12.988
1774670597570,2026-03-28T00.03.17.570,12.281,50.061,40.488,14.207
1774670597580,2026-03-28T00.03.17.580,12.291,49.817,33.110,13.963
1774670597590,2026-03-28T00.03.17.590,12.301,49.573,22.927,13.049
1774670597599,2026-03-28T00.03.17.599,12.310,49.207,12.805,10.427
1774670597609,2026-03-28T00.03.17.609,12.320,47.622,6.585,8.049
1774670597620,2026-03-28T00.03.17.620,12.331,45.793,6.707,6.890
1774670597630,2026-03-28T00.03.17.630,12.341,43.049,12.378,6.585
1774670597639,2026-03-28T00.03.17.639,12.350,39.878,21.341,7.134
1774670597649,2026-03-28T00.03.17.649,12.360,37.500,28.415,8.049
1774670597659,2026-03-28T00.03.17.659,12.370,35.000,28.537,7.927
1774670597668,2026-03-28T00.03.17.668,12.379,32.256,22.744,7.073
1774670597678,2026-03-28T00.03.17.678,12.389,28.780,14.695,6.037
1774670597689,2026-03-28T00.03.17.689,12.400,24.695,7.561,4.268
1774670597699,2026-03-28T00.03.17.699,12.410,19.817,3.476,2.195
1774670597708,2026-03-28T00.03.17.708,12.419,13.780,0.000,1.098
1774670597718,2026-03-28T00.03.17.718,12.429,6.463,-7.622,-0.122
1774670597728,2026-03-28T00.03.17.728,12.439,-2.866,-19.146,-1.829
1774670597738,2026-03-28T00.03.17.738,12.449,-13.720,-34.024,-4.390
1774670597747,2026-03-28T00.03.17.747,12.458,-25.244,-48.902,-6.585
1774670597757,2026-03-28T00.03.17.757,12.468,-36.220,-59.634,-7.744
1774670597768,2026-03-28T00.03.17.768,12.479,-46.524,-62.805,-8.659
1774670597778,2026-03-28T00.03.17.778,12.489,-56.463,-59.512,-9.939
1774670597787,2026-03-28T00.03.17.787,12.498,-65.854,-54.695,-11.341
1774670597797,2026-03-28T00.03.17.797,12.508,-75.061,-51.098,-13.171
1774670597807,2026-03-28T00.03.17.807,12.518,-83.720,-48.537,-15.000
1774670597817,2026-03-28T00.03.17.817,12.528,-92.988,-45.488,-16.341
1774670597826,2026-03-28T00.03.17.826,12.537,-102.866,-42.378,-17.866
1774670597836,2026-03-28T00.03.17.836,12.547,-111.768,-41.037,-19.146
1774670597847,2026-03-28T00.03.17.847,12.558,-119.695,-44.512,-20.610
1774670597857,2026-03-28T00.03.17.857,12.568,-126.890,-52.378,-22.927
1774670597866,2026-03-28T00.03.17.866,12.577,-132.195,-60.122,-24.695
1774670597876,2026-03-28T00.03.17.876,12.587,-136.280,-63.537,-25.122
1774670597886,2026-03-28T00.03.17.886,12.597,-139.573,-62.012,-25.244
1774670597897,2026-03-28T00.03.17.897,12.608,-142.866,-56.159,-25.366
1774670597905,2026-03-28T00.03.17.905,12.616,-146.280,-47.500,-25.427
1774670597916,2026-03-28T00.03.17.916,12.627,-148.720,-39.573,-24.756
1774670597926,2026-03-28T00.03.17.926,12.637,-151.220,-34.817,-23.720
1774670597936,2026-03-28T00.03.17.936,12.647,-153.659,-37.744,-23.232
1774670597945,2026-03-28T00.03.17.945,12.656,-157.317,-49.207,-21.829
1774670597955,2026-03-28T00.03.17.955,12.666,-161.646,-63.171,-21.159
1774670597965,2026-03-28T00.03.17.965,12.676,-164.451,-71.280,-20.549
1774670597976,2026-03-28T00.03.17.976,12.687,-168.476,-69.756,-20.671
1774670597984,2026-03-28T00.03.17.984,12.695,-172.866,-61.463,-22.195
1774670597995,2026-03-28T00.03.17.995,12.706,-176.707,-52.256,-21.402
1774670598005,2026-03-28T00.03.18.005,12.716,-179.939,-47.988,-20.244
1774670598015,2026-03-28T00.03.18.015,12.726,-182.256,-47.927,-19.024
1774670598024,2026-03-28T00.03.18.024,12.735,-183.476,-48.049,-18.598
1774670598034,2026-03-28T00.03.18.034,12.745,-184.390,-45.854,-19.024
1774670598044,2026-03-28T00.03.18.044,12.755,-185.427,-44.329,-19.268
1774670598055,2026-03-28T00.03.18.055,12.766,-187.622,-42.744,-20.610
1774670598064,2026-03-28T00.03.18.064,12.775,-190.000,-38.841,-22.805
1774670598074,2026-03-28T00.03.18.074,12.785,-191.585,-31.951,-24.329
1774670598084,2026-03-28T00.03.18.084,12.795,-192.927,-22.988,-25.854
1774670598093,2026-03-28T00.03.18.093,12.804,-193.232,-14.573,-27.134
1774670598103,2026-03-28T00.03.18.103,12.814,-192.073,-11.402,-27.561
1774670598113,2026-03-28T00.03.18.113,12.824,-189.878,-13.963,-28.780
1774670598124,2026-03-28T00.03.18.124,12.835,-188.293,-17.622,-30.915
1774670598132,2026-03-28T00.03.18.132,12.843,-187.927,-18.354,-32.622
1774670598143,2026-03-28T00.03.18.143,12.854,-189.390,-15.671,-35.549
