time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1771018161304360400,31.5453603515625,-0.1598384231328964,-1.7707546949386597,0.089750550687313,-0.8751286268234253,0.0831527188420295,0.4766920804977417,0.0584935545921325,0.0117111727595329,0.0283280313014984,0.054723470325705,-0.8592040072780748,-0.0107007839248542,-0.5085855230880523
1771018161314392600,31.555392578125,-0.2092505544424057,-1.7740927934646606,0.0760634988546371,-0.86641526222229,0.0830146893858909,0.4923746883869171,0.0663818717002868,0.027764119207859,-0.0101817548274993,0.0540449216043917,-0.8637595892130191,-0.0103305404921027,-0.5008909104166721
1771018161324423400,31.56542333984375,-0.1751903146505355,-1.742775321006775,0.0879073739051818,-0.8575031757354736,0.0827551633119583,0.5077789425849915,0.0677084326744079,0.029549516737461,-0.0168428421020507,0.0533205136770082,-0.8682108836824631,-0.0099668623886542,-0.4932213697360076
1771018161334454500,31.57545458984375,-0.0481301918625831,-1.7067724466323853,0.1167169213294982,-0.8484664559364319,0.0830290764570236,0.522695779800415,0.0711684823036193,0.0312745124101638,-0.04952073097229,0.0529717825487396,-0.8724987690319126,-0.0096847012729846,-0.4856398927384392
1771018161344485600,31.58548559570313,0.1077358350157737,-1.675650954246521,0.1383601725101471,-0.8393943905830383,0.0842222720384597,0.5369575023651123,0.0720605850219726,0.0403199642896652,-0.0817116498947143,0.0533022207856171,-0.876576141010139,-0.009645069462234,-0.4782050005219624
1771018161354516500,31.5955166015625,0.2714732885360718,-1.6607232093811035,0.1337837874889373,-0.8301723599433899,0.0864278748631477,0.5507664680480957,0.0696133971214294,0.0425546690821647,-0.0969702005386352,0.054393856920799,-0.8805023643343236,-0.0099403710176262,-0.4708056538924076
1771018161364547600,31.605547607421876,0.3619999885559082,-1.658713936805725,0.1137490943074226,-0.8207970857620239,0.0892662927508354,0.5642014741897583,0.0709040164947509,0.0503973960876464,-0.0929033756256103,0.0560273649008963,-0.8843010691151537,-0.0105992180299398,-0.4634221580446833
1771018161374579500,31.615579345703125,0.3535743653774261,-1.6707221269607544,0.073350004851818,-0.8111682534217834,0.0921191945672035,0.5775119066238403,0.0663410425186157,0.0384197458624839,-0.0475437045097351,0.0577721470843365,-0.8880448519234806,-0.0115022674305679,-0.4559675290079011
1771018161384610300,31.6256103515625,0.2652498185634613,-1.65573251247406,0.0679128989577293,-0.8013565540313721,0.0944953933358192,0.5906760692596436,0.0571854710578918,-0.0007911771535873,0.0298377871513366,0.0592240945811534,-0.89173096527418,-0.0124063104004095,-0.4485024603354952
1771018161394641400,31.635641357421875,0.0434125065803527,-1.7075916528701782,0.0758203566074371,-0.7912328243255615,0.0961001813411712,0.6039164066314697,0.054599642753601,-0.0207522809505462,0.0456806421279907,0.0600369406329109,-0.8954276128139446,-0.0129462294469245,-0.4409504049790501
1771018161404672500,31.645672607421876,-0.2929889261722564,-1.7331236600875854,0.0745146051049232,-0.780643105506897,0.0959233790636062,0.617572009563446,0.0609470605850219,-0.0149144679307937,0.0539978742599487,0.0595383220807776,-0.8992331463296125,-0.0128740542630526,-0.4332080605835605
1771018161414703400,31.655703369140625,-0.5269372463226318,-1.7961888313293457,0.1406022757291793,-0.7695028781890869,0.0941282585263252,0.631668210029602,0.0810875296592712,-0.0337950140237808,0.0637661814689636,0.0577597134439552,-0.903155674220364,-0.0119976413129561,-0.4252406079324153
1771018161424734500,31.665734375,-0.6315875053405762,-1.8484171628952024,0.1697276681661605,-0.757663905620575,0.0915821865200996,0.6461870670318604,0.0975078344345092,-0.0372914299368858,-0.0292591452598571,0.0553228207045694,-0.9071837288645186,-0.0105453589829875,-0.4169481354835264
1771018161434766600,31.6757666015625,-0.5069495439529419,-1.860979080200195,0.148751825094223,-0.7453517913818359,0.0889911130070686,0.6607048511505127,0.0970823168754577,-0.0170306712388992,-0.0692591071128845,0.0529187118418089,-0.9111911644663614,-0.0091157585649664,-0.4084691748968706
1771018161444797400,31.68579736328125,-0.2411732375621795,-1.8195676803588867,0.1471427381038665,-0.7328764200210571,0.0875240191817283,0.6747087836265564,0.0858121514320373,0.0192875117063522,-0.0933184027671814,0.0513904914257101,-0.9150343713025972,-0.0081550230729528,-0.4000058663262496
1771018161454828500,31.69582861328125,0.0516359061002731,-1.7886192798614502,0.1815260052680969,-0.7204275727272034,0.0880334004759788,0.6879200339317322,0.0805503726005554,0.0743811428546905,-0.1211476325988769,0.0511781197027744,-0.9186410800049066,-0.0076530605729538,-0.3916895550142062
1771018161464859400,31.705859375,0.4585181772708893,-1.8130284547805784,0.166591539978981,-0.7077392339706421,0.0911072865128517,0.700574517250061,0.0788482427597045,0.0901518762111663,-0.116162896156311,0.0526494728115612,-0.9220771655677698,-0.0078085364008345,-0.3833285334674726
1771018161474890500,31.715890380859378,0.6711456775665283,-1.8184726238250732,0.0931050702929496,-0.6947434544563293,0.0961383730173111,0.7128037214279175,0.067317247390747,0.079627625644207,-0.1193435788154602,0.0555116663982482,-0.9253779512965276,-0.0088036201885915,-0.3748555245919637
